,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
74,48ada4,2025-04-15 14:45:33,LTFM,2025-04-15 16:36:28,EPWA,LOT136  ,8802.0,693.0,1492,26,0,1
75,48ad00,2025-04-15 15:41:01,LHBP,2025-04-15 16:31:59,EPWA,LOT3PE  ,1306.0,9.0,1719,42,0,1
76,48ad09,2025-04-15 15:10:00,,2025-04-15 16:29:57,EPWA,LOT580  ,,,1694,42,0,1
77,461e1b,2025-04-15 15:03:35,EFHK,2025-04-15 16:27:57,EPWA,FIN8AL  ,1867.0,54.0,1503,34,1,1
78,471f32,2025-04-15 14:23:06,EGGW,2025-04-15 16:18:57,EPWA,WZZ23TX ,1045.0,235.0,1411,26,0,1
79,48ada2,2025-04-15 15:06:00,LJLJ,2025-04-15 16:16:21,EPWA,LOT6VT  ,4021.0,694.0,1687,34,0,1
80,4bcdd2,2025-04-15 13:15:12,,2025-04-15 15:58:46,EPWA,SXS3AA  ,,,1476,26,0,1
81,43ea72,2025-04-15 14:51:59,EDDM,2025-04-15 15:55:31,EPWA,MOCNY   ,2160.0,263.0,2265,72,0,1
82,400960,2025-04-15 13:51:30,EGLL,2025-04-15 15:48:59,EPWA,BAW850T ,674.0,180.0,2139,64,3,1
83,4cae84,2025-04-15 13:12:40,,2025-04-15 15:44:32,EPWA,ENT7842 ,,,2441,72,0,1
84,4baa8c,2025-04-15 13:45:15,,2025-04-15 15:32:20,EPWA,THY7NS  ,,,594,3,0,1
85,48ad03,2025-04-15 14:47:07,EPRZ,2025-04-15 15:25:29,EPWA,LOT3808 ,968.0,137.0,1841,42,1,1
86,489787,2025-04-15 14:42:45,,2025-04-15 15:23:21,EPWA,LOT2JH  ,,,1685,34,0,1
87,4d24b4,2025-04-15 13:51:08,EHEH,2025-04-15 15:21:26,EPWA,WZZ53ZC ,775.0,145.0,820,11,0,1
88,471f74,2025-04-15 13:52:01,ENJB,2025-04-15 15:18:29,EPWA,WZZ104  ,4951.0,1770.0,1751,26,0,1
89,4690e1,2025-04-15 13:16:05,LGAV,2025-04-15 15:16:13,EPWA,AEE872  ,7978.0,965.0,1745,34,0,1
90,44ce79,2025-04-15 13:36:44,EBMB,2025-04-15 15:10:16,EPWA,BEL5XD  ,425.0,137.0,1912,49,2,1
91,48ae24,2025-04-15 02:59:05,,2025-04-15 14:53:52,EPWA,LOT98   ,,,2664,87,0,1
92,471f64,2025-04-15 13:06:38,EBCI,2025-04-15 14:41:15,EPWA,WZZ9079 ,3407.0,696.0,1734,34,2,1
93,48415f,2025-04-15 12:54:30,EHAM,2025-04-15 14:23:42,EPWA,KLM49N  ,1597.0,178.0,1508,19,0,1
94,48ae82,2025-04-15 11:43:41,LEBL,2025-04-15 14:07:47,EPWA,LOT3TD  ,1353.0,95.0,1670,34,0,1
95,3c66aa,2025-04-15 12:55:01,EDDM,2025-04-15 14:06:05,EPWA,DLH1UY  ,1663.0,179.0,1912,49,0,1
96,39e681,2025-04-15 12:10:07,LFPG,2025-04-15 13:59:18,EPWA,AFR25WJ ,2005.0,215.0,2070,57,3,1
97,471f36,2025-04-15 12:06:06,LFPO,2025-04-15 13:55:55,EPWA,WZZ577  ,2149.0,132.0,1763,42,1,1
98,48ada8,2025-04-15 12:21:36,EHAM,2025-04-15 13:53:29,EPWA,LOT2PJ  ,1579.0,163.0,1821,49,0,1
99,3542c3,2025-04-15 11:07:14,LETO,2025-04-15 13:51:18,EPWA,AME4565 ,1319.0,411.0,1739,42,1,1
100,48ad0f,2025-04-15 13:14:01,EPWR,2025-04-15 13:47:59,EPWA,LOT4VG  ,1370.0,59.0,1872,49,1,1
101,48978a,2025-04-15 13:20:01,EPSW,2025-04-15 13:46:09,EPWA,LOT3966 ,3301.0,911.0,1745,34,1,1
102,48ad86,2025-04-15 13:04:01,EPGD,2025-04-15 13:43:58,EPWA,LOT7CW  ,3385.0,567.0,1692,34,0,1
103,489788,2025-04-15 13:07:35,EPBY,2025-04-15 13:41:55,EPWA,LOT6MC  ,1332.0,355.0,1834,42,1,1
104,48ac82,2025-04-15 13:05:47,EPKK,2025-04-15 13:39:39,EPWA,LOT6YM  ,892.0,33.0,1746,42,0,1
105,48ada0,2025-04-15 12:05:09,,2025-04-15 13:37:29,EPWA,LOT3PM  ,,,2415,72,0,1
106,48ac80,2025-04-15 13:02:05,EPRZ,2025-04-15 13:35:20,EPWA,LOT8AU  ,1796.0,198.0,1465,26,1,1
107,48af0c,2025-04-15 11:19:43,LGAV,2025-04-15 13:32:59,EPWA,LOT2EW  ,9672.0,972.0,2351,64,0,1
108,489786,2025-04-15 13:00:02,EPPO,2025-04-15 13:30:54,EPWA,LOT3NC  ,1058.0,58.0,1739,34,2,1
109,489789,2025-04-15 12:59:51,EPKT,2025-04-15 13:26:24,EPWA,LOT4KH  ,1348.0,260.0,1747,42,0,1
110,48ada3,2025-04-15 11:51:11,LBSF,2025-04-15 13:23:27,EPWA,LOT6JF  ,2791.0,162.0,1782,42,0,1
111,48adae,2025-04-15 11:59:56,,2025-04-15 13:20:59,EPWA,LOT7LG  ,,,1763,42,0,1
112,48ad02,2025-04-15 12:41:13,LKMT,2025-04-15 13:18:15,EPWA,LOT502  ,3065.0,573.0,1463,26,0,1
113,48ada9,2025-04-15 11:46:33,LROP,2025-04-15 13:13:59,EPWA,LOT4LE  ,3715.0,384.0,1655,26,1,1
114,48ad0b,2025-04-15 12:02:32,LYBE,2025-04-15 13:10:57,EPWA,LOT5YE  ,1066.0,3.0,1467,19,1,1
115,452153,2025-04-15 09:06:46,,2025-04-15 13:02:56,EPWA,SEU7348 ,,,1668,34,0,1
116,471db4,2025-04-15 12:00:05,EKCH,2025-04-15 13:00:40,EPWA,WZZ9521 ,1141.0,307.0,1650,34,0,1
117,4d252b,2025-04-15 10:04:46,LEAL,2025-04-15 12:58:25,EPWA,WZZ8241 ,772.0,109.0,1761,42,0,1
118,471f70,2025-04-15 09:37:25,LCLK,2025-04-15 12:49:38,EPWA,WZZ456  ,6466.0,675.0,1661,34,0,1
119,48adac,2025-04-15 11:28:22,EETN,2025-04-15 12:47:46,EPWA,LOT1CG  ,733.0,39.0,1508,19,0,1
120,471fa0,2025-04-15 09:01:08,LLBG,2025-04-15 12:43:22,EPWA,WZZ4894 ,2017.0,103.0,1727,42,1,1
121,490d0d,2025-04-15 11:11:42,LIML,2025-04-15 12:39:59,EPWA,NJE925M ,684.0,52.0,1865,42,1,1
122,48ad00,2025-04-15 11:40:30,EYVI,2025-04-15 12:32:54,EPWA,LOT2WY  ,1244.0,29.0,1770,42,1,1
123,48ad0c,2025-04-15 11:49:17,,2025-04-15 12:30:52,EPWA,LOT6LJ  ,,,1863,42,0,1
124,48ad08,2025-04-15 11:46:00,,2025-04-15 12:29:15,EPWA,LOT3HD  ,,,1606,26,0,1
125,4cafd7,2025-04-15 11:27:31,EKCH,2025-04-15 12:26:57,EPWA,SAS2761 ,947.0,284.0,2077,72,0,1
126,48d980,2025-04-15 11:39:47,,2025-04-15 12:23:50,EPWA,PLF110  ,,,2415,72,0,1
127,48af0d,2025-04-15 10:20:16,EGLL,2025-04-15 12:17:06,EPWA,LOT282  ,1146.0,210.0,2448,72,2,1
128,46da6c,2025-04-15 09:52:12,LGAV,2025-04-15 12:13:18,EPWA,SEH4WA  ,8963.0,1117.0,1851,49,0,1
129,48ac81,2025-04-15 11:06:48,EVRA,2025-04-15 12:10:58,EPWA,LOT4KK  ,1625.0,80.0,2503,80,1,1
130,48ad03,2025-04-15 11:00:17,LDZA,2025-04-15 12:09:10,EPWA,LOT6VL  ,12037.0,1172.0,1777,42,0,1
131,3c658e,2025-04-15 10:50:14,EDDF,2025-04-15 12:07:15,EPWA,DLH2RL  ,1336.0,148.0,1665,34,1,1
132,440827,2025-04-15 11:12:04,LOWW,2025-04-15 12:04:59,EPWA,AUA623  ,1044.0,60.0,1800,42,0,1
133,48af01,2025-04-15 11:30:49,EPKK,2025-04-15 12:02:56,EPWA,LOT2AL  ,659.0,33.0,2144,57,0,1
134,4b19f4,2025-04-15 10:30:42,LSZH,2025-04-15 11:55:55,EPWA,SWR139K ,754.0,78.0,1796,42,1,1
135,48ad82,2025-04-15 11:03:11,LKPR,2025-04-15 11:52:59,EPWA,LOT2EF  ,480.0,69.0,2009,57,1,1
136,48adb9,2025-04-15 10:58:20,LHBP,2025-04-15 11:50:59,EPWA,LOT2MV  ,872.0,9.0,845,11,0,1
137,06a04c,2025-04-15 06:52:31,,2025-04-15 11:44:56,EPWA,QTR45W  ,,,1390,3,0,1
138,5084d1,2025-04-15 09:10:30,,2025-04-15 11:41:59,EPWA,UTN2226 ,,,1882,49,0,1
139,48ad87,2025-04-15 09:45:41,,2025-04-15 11:39:54,EPWA,LOT4PM  ,,,1744,34,0,1
140,48af10,2025-04-15 07:49:43,,2025-04-15 11:36:55,EPWA,LOT196  ,,,1664,34,0,1
141,4a2181,2025-04-15 07:54:35,LLBG,2025-04-15 11:34:43,EPWA,LOT5PR  ,2203.0,4.0,1477,26,1,1
142,48ad09,2025-04-15 10:51:23,LZKZ,2025-04-15 11:32:35,EPWA,LOT1EB  ,1889.0,211.0,1784,42,0,1
143,48ad0d,2025-04-15 09:32:20,LFLL,2025-04-15 11:21:26,EPWA,LOT346  ,7274.0,808.0,1787,42,2,1
144,489787,2025-04-15 10:40:09,EPWR,2025-04-15 11:12:59,EPWA,LOT3LN  ,1389.0,59.0,1782,42,1,1
145,48ae01,2025-04-15 02:50:13,KORD,2025-04-15 11:07:29,EPWA,LOT4    ,2227.0,199.0,1754,42,1,1
146,48af11,2025-04-15 09:17:01,LFPG,2025-04-15 11:02:26,EPWA,LOT3NE  ,2462.0,299.0,1741,34,2,1
147,48b2d0,2025-04-15 10:32:50,EPLL,2025-04-15 10:56:34,EPWA,LPR41   ,3443.0,836.0,2372,80,0,1
148,48ad83,2025-04-15 10:21:17,EPKK,2025-04-15 10:54:28,EPWA,LOT3908 ,1005.0,33.0,1763,42,0,1
149,48ae02,2025-04-15 03:10:51,KJFK,2025-04-15 10:51:50,EPWA,LOT5N   ,2377.0,64.0,1503,19,0,1
150,48ae00,2025-04-15 00:00:04,,2025-04-15 10:47:18,EPWA,LOT2PA  ,,,2158,57,0,1
151,48978a,2025-04-15 10:10:05,EPPO,2025-04-15 10:45:29,EPWA,LOT3AB  ,1308.0,50.0,1765,42,2,1
152,48ada6,2025-04-15 05:29:19,EPWA,2025-04-15 10:43:13,EPWA,LOT341  ,1240.0,95.0,1819,42,1,1
153,3c644d,2025-04-15 09:25:52,EDDM,2025-04-15 10:41:12,EPWA,DLH4LK  ,2512.0,194.0,1705,42,0,1
154,48ad0f,2025-04-15 08:50:42,LSGG,2025-04-15 10:39:27,EPWA,LOT3YM  ,292.0,72.0,1770,34,1,1
155,489788,2025-04-15 10:02:46,EPRZ,2025-04-15 10:37:43,EPWA,LOT6MJ  ,697.0,83.0,1510,26,1,1
156,48ac80,2025-04-15 08:57:19,ENGM,2025-04-15 10:35:14,EPWA,LOT48F  ,1251.0,1.0,1734,42,0,1
157,489789,2025-04-15 09:37:00,EDDB,2025-04-15 10:31:39,EPWA,LOT3JA  ,2593.0,104.0,1747,34,0,1
158,489786,2025-04-15 09:04:14,EDDS,2025-04-15 10:27:52,EPWA,LOT2XZ  ,1526.0,83.0,1508,19,0,1
159,48ae04,2025-04-15 02:28:00,CYYZ,2025-04-15 10:24:56,EPWA,LOT6E   ,752.0,108.0,1763,34,1,1
160,48ac82,2025-04-15 08:53:36,ESSA,2025-04-15 10:23:10,EPWA,LOT454  ,1510.0,34.0,1743,42,0,1
161,461e1a,2025-04-15 08:45:08,EFHK,2025-04-15 10:19:27,EPWA,FIN1143 ,680.0,31.0,1692,34,1,1
162,48ae23,2025-04-15 02:47:05,VIDP,2025-04-15 10:16:44,EPWA,LOT72   ,4546.0,433.0,1668,26,1,1
163,48ad0e,2025-04-15 08:47:40,EDDF,2025-04-15 10:15:08,EPWA,LOT2EG  ,838.0,125.0,1513,19,1,1
164,48ad86,2025-04-15 08:39:21,ELLX,2025-04-15 10:13:04,EPWA,LOT252  ,773.0,119.0,1763,34,0,1
165,49514d,2025-04-15 06:41:21,LPPT,2025-04-15 10:10:59,EPWA,TAP120Y ,1020.0,137.0,1727,42,2,1
166,48ada2,2025-04-15 08:35:00,EHAM,2025-04-15 10:07:20,EPWA,LOT266  ,1457.0,155.0,1522,26,0,1
167,48af08,2025-04-15 08:32:01,EBMB,2025-04-15 10:05:06,EPWA,LOT2LP  ,676.0,145.0,1808,34,2,1
168,896315,2025-04-15 04:33:01,OMDB,2025-04-15 10:02:44,EPWA,UAE98X  ,2498.0,125.0,1719,34,0,1
169,4d24b4,2025-04-15 08:01:52,EGGW,2025-04-15 10:00:28,EPWA,WZZ9341 ,1269.0,296.0,2197,64,0,1
170,48ad02,2025-04-15 08:52:51,EKCH,2025-04-15 09:56:26,EPWA,LOT7RN  ,1586.0,276.0,1499,19,0,1
171,48af06,2025-04-15 08:32:07,EDDL,2025-04-15 09:53:45,EPWA,LOT4LV  ,385.0,122.0,1564,26,0,1
172,48ae83,2025-04-15 08:37:00,EKBI,2025-04-15 09:51:27,EPWA,LOT2AK  ,1350.0,176.0,1757,34,0,1
173,39856a,2025-04-15 07:54:19,LFPG,2025-04-15 09:42:55,EPWA,AFR71NR ,2139.0,246.0,1765,34,2,1
174,3dd37b,2025-04-15 09:11:40,,2025-04-15 09:40:29,EPWA,DHAIL   ,,,15534,57,0,2
175,484ee5,2025-04-15 08:13:30,EHAM,2025-04-15 09:39:41,EPWA,KLM75C  ,1205.0,163.0,1710,34,0,1
176,48ae81,2025-04-15 07:46:33,,2025-04-15 09:06:28,EPWA,LOT5LP  ,,,2288,57,0,1
177,48ad08,2025-04-15 08:06:00,LKPR,2025-04-15 09:04:11,EPWA,LOT5RW  ,380.0,69.0,1562,19,1,1
178,471f74,2025-04-15 07:11:44,LIMC,2025-04-15 08:57:58,EPWA,WZZ4TN  ,1209.0,70.0,2141,49,2,1
179,48ad00,2025-04-15 07:58:47,EYVI,2025-04-15 08:52:46,EPWA,LOT778  ,1286.0,37.0,1775,34,1,1
180,4079f6,2025-04-15 06:56:51,EGLL,2025-04-15 08:49:55,EPWA,BAW846W ,1058.0,271.0,2132,57,2,1
181,471f64,2025-04-15 07:20:30,,2025-04-15 08:36:27,EPWA,WZZ62QY ,,,1739,26,0,1
182,503d62,2025-04-15 04:31:09,LLBG,2025-04-15 08:22:58,EPWA,ELY5101 ,1727.0,27.0,1822,34,1,1
183,48ae20,2025-04-15 00:13:51,KEWR,2025-04-15 08:01:45,EPWA,LOT12   ,2151.0,131.0,1475,11,1,1
184,4d200e,2025-04-15 06:42:18,ESKN,2025-04-15 07:53:05,EPWA,WZZ8513 ,6720.0,681.0,1603,26,1,1
185,4858c7,2025-04-15 06:19:54,EBLG,2025-04-15 07:48:59,EPWA,AGR0001 ,352.0,378.0,1485,19,0,1
186,48af12,2025-04-15 05:52:16,EGLL,2025-04-15 07:45:44,EPWA,LOT286  ,1316.0,226.0,1759,26,2,1
187,48ac81,2025-04-15 07:03:23,EPGD,2025-04-15 07:41:18,EPWA,LOT5PG  ,5116.0,651.0,1748,26,0,1
188,4b0295,2025-04-15 05:55:37,LSZH,2025-04-15 07:39:12,EPWA,SWR1GT  ,2694.0,101.0,1696,26,1,1
189,48ad0c,2025-04-15 06:51:49,,2025-04-15 07:37:17,EPWA,LOT3932 ,,,1499,11,0,1
190,48ada3,2025-04-15 06:59:03,EPWR,2025-04-15 07:34:53,EPWA,LOT3852 ,1375.0,44.0,1834,26,1,1
191,39ae37,2025-04-15 05:38:36,LFLC,2025-04-15 07:33:10,EPWA,FHLRX   ,5600.0,1275.0,1503,26,0,1
192,48ad10,2025-04-15 06:57:28,EPKK,2025-04-15 07:30:54,EPWA,LOT3904 ,25.0,17.0,1841,34,0,1
193,48ada0,2025-04-15 05:55:25,EBMB,2025-04-15 07:28:40,EPWA,LOT4MH  ,445.0,137.0,1873,42,2,1
194,45ac52,2025-04-15 06:26:56,EKCH,2025-04-15 07:26:52,EPWA,SAS751  ,1151.0,261.0,586,11,0,1
195,4bb27a,2025-04-15 05:22:13,LTFM,2025-04-15 07:24:29,EPWA,THY5ME  ,7052.0,434.0,1741,34,0,1
196,48ad0b,2025-04-15 06:47:35,EPRZ,2025-04-15 07:22:28,EPWA,LOT3806 ,726.0,83.0,1898,34,1,1
197,48978a,2025-04-15 06:45:13,EPZG,2025-04-15 07:20:24,EPWA,LOT9KN  ,5204.0,1053.0,1664,19,0,1
198,48af19,2025-04-15 06:02:43,ESGG,2025-04-15 07:17:29,EPWA,LOT496  ,2512.0,173.0,1741,26,0,1
199,489787,2025-04-15 06:46:36,EPKT,2025-04-15 07:15:55,EPWA,LOT3KZ  ,3008.0,367.0,1746,26,0,1
200,48adac,2025-04-15 05:23:54,LFPG,2025-04-15 07:13:48,EPWA,LOT334  ,2348.0,261.0,1782,26,2,1
201,48ae25,2025-04-15 00:00:03,,2025-04-15 07:09:53,EPWA,LOT4U   ,,,2077,42,0,1
202,48af0e,2025-04-15 05:30:21,LROP,2025-04-15 06:57:40,EPWA,LOT640  ,4582.0,391.0,1492,11,1,1
203,48adb9,2025-04-15 06:08:29,EDDB,2025-04-15 06:55:56,EPWA,LOT2YN  ,1160.0,81.0,632,3,0,1
