,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
59,471daf,2025-04-06 16:18:06,EPWA,2025-04-06 17:47:19,LSZM,WZZ3415 ,1075,3,2274.0,48.0,1,4
60,471efd,2025-04-06 16:16:30,EPWA,2025-04-06 18:00:53,LILV,WZZ3308 ,1376,11,4285.0,413.0,1,1
61,48ada0,2025-04-06 16:09:13,EPWA,2025-04-06 18:23:51,LIMC,LOT3LF  ,1034,34,1633.0,24.0,1,4
62,48ada9,2025-04-06 16:07:31,EPWA,2025-04-06 16:36:26,EPKK,LOT3923 ,528,11,941.0,42.0,1,0
63,48ad87,2025-04-06 16:04:02,EPWA,2025-04-06 16:53:06,LKPR,LOT2MD  ,247,3,39.0,90.0,1,8
64,48ad81,2025-04-06 16:00:30,EPWA,2025-04-06 17:11:57,EDDH,LOT3JK  ,502,11,769.0,122.0,1,3
65,4d2020,2025-04-06 15:58:47,EPWA,2025-04-06 17:48:08,LIRF,WZZ25DG ,659,26,3489.0,133.0,1,3
66,4d24d6,2025-04-06 15:57:42,EPWA,2025-04-06 18:07:52,EGGW,WZZ98YM ,498,11,1457.0,46.0,1,5
67,48ad80,2025-04-06 15:56:17,EPWA,2025-04-06 17:25:56,ELLX,LOT2WP  ,692,3,54.0,63.0,1,2
68,48af01,2025-04-06 15:54:51,EPWA,2025-04-06 17:43:22,LSZH,LOT7VA  ,792,3,1489.0,50.0,1,7
69,48adac,2025-04-06 15:53:39,EPWA,2025-04-06 16:43:43,LOWW,LOT225  ,806,11,1073.0,60.0,1,2
70,48ad00,2025-04-06 15:52:15,EPWA,2025-04-06 16:58:08,EKCH,LOT461  ,1207,3,9975.0,208.0,1,1
71,39e680,2025-04-06 15:45:40,EPWA,2025-04-06 17:34:10,LFPG,AFR24WH ,333,26,2548.0,12.0,1,8
72,48ad86,2025-04-06 15:44:04,EPWA,2025-04-06 17:00:52,EDDS,LOT373  ,709,11,361.0,84.0,1,6
73,48ad82,2025-04-06 15:41:39,EPWA,2025-04-06 17:09:29,EDDL,LOT407  ,478,18,496.0,90.0,1,4
74,484132,2025-04-06 15:40:17,EPWA,2025-04-06 17:10:54,EHAM,KLM1316 ,1097,3,13533.0,536.0,1,2
75,48ae81,2025-04-06 15:37:31,EPWA,2025-04-06 16:30:49,EDDB,LOT389  ,688,19,5511.0,70.0,1,4
76,489787,2025-04-06 15:28:01,EPWA,2025-04-06 17:17:21,EPWA,LOT3886 ,780,26,1124.0,34.0,1,1
77,48ac80,2025-04-06 15:26:19,EPWA,2025-04-06 16:56:26,ESSA,LOT4CE  ,1054,19,1542.0,72.0,1,0
78,48ae86,2025-04-06 15:23:40,EPWA,2025-04-06 15:38:23,,LOT6PU  ,1272,11,,,1,0
79,48af07,2025-04-06 15:21:34,EPWA,2025-04-06 16:54:29,EHAM,LOT5PX  ,1299,133,2475.0,65.0,1,1
80,48ad10,2025-04-06 15:19:40,EPWA,2025-04-06 16:45:29,EDDF,LOT3EA  ,801,3,353.0,80.0,1,5
81,48ac82,2025-04-06 15:17:00,EPWA,2025-04-06 17:01:29,LSGG,LOT5CV  ,230,11,10040.0,453.0,1,4
82,489788,2025-04-06 15:14:07,EPWA,2025-04-06 15:58:49,EPPK,LOT3947 ,742,34,19563.0,1065.0,1,1
