,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,48ad86,2025-04-01 21:15:31,EPWA,2025-04-01 21:49:33,EPRJ,LOT3803 ,580,87,917.0,4.0,1,1
1,48ada5,2025-04-01 21:12:49,EPWA,2025-04-01 22:34:59,EETN,LOT7YE  ,1096,64,623.0,123.0,1,1
2,48ad19,2025-04-01 21:07:19,EPWA,2025-04-01 22:31:00,LROP,LOT1KY  ,951,72,1609.0,102.0,1,2
3,489788,2025-04-01 21:05:46,EPWA,2025-04-01 22:40:14,LBSF,LOT635  ,825,64,3596.0,109.0,1,1
4,48ad10,2025-04-01 21:01:00,EPWA,2025-04-01 21:31:13,EPKK,LOT3911 ,965,41,655.0,81.0,1,0
5,48ad0d,2025-04-01 20:56:51,EPWA,2025-04-01 21:28:33,EPWR,LOT2KH  ,913,87,77.0,107.0,1,2
6,48ad0c,2025-04-01 20:53:16,EPWA,2025-04-01 21:17:04,EPKT,LOT87M  ,841,64,7024.0,230.0,1,1
7,489789,2025-04-01 20:48:16,EPWA,2025-04-01 21:16:27,EPPO,LOT9WK  ,583,79,304.0,116.0,1,3
8,48ada9,2025-04-01 20:47:01,EPWA,2025-04-01 21:32:02,EYVI,LOT773  ,1206,56,112.0,90.0,1,2
9,3c5434,2025-04-01 20:00:04,EPWA,2025-04-01 20:56:00,EDDP,BCS5547 ,726,64,2181.0,134.0,1,6
10,440202,2025-04-01 19:57:22,EPWA,2025-04-01 21:47:57,LFPG,TAY2IX  ,656,64,2770.0,2.0,1,8
11,4bcdd5,2025-04-01 19:32:21,EPWA,2025-04-01 21:44:44,LTBL,SXS5XN  ,820,56,8574.0,1458.0,1,2
12,4b17fb,2025-04-01 19:28:06,EPWA,2025-04-01 21:03:26,LSZH,SWR9BV  ,414,41,1410.0,27.0,1,7
13,a41cf8,2025-04-01 19:22:05,EPWA,2025-04-01 20:43:45,EDDK,UPS273  ,470,56,2349.0,76.0,1,2
14,461e1e,2025-04-01 19:04:03,EPWA,2025-04-01 20:33:47,EFHK,FIN3RB  ,545,87,766.0,123.0,1,2
15,48ada7,2025-04-01 19:01:12,EPWA,2025-04-01 20:12:43,ESGG,LOT49H  ,839,49,3037.0,78.0,1,1
16,48ae82,2025-04-01 18:58:55,EPWA,2025-04-01 19:29:01,EPPO,LOT3AV  ,991,18,755.0,116.0,1,3
