,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,489787,2025-04-17 21:36:39,EPWA,2025-04-17 22:01:12,EPKT,LOT87M  ,554,72,6451.0,283.0,1,1
1,48ada7,2025-04-17 21:24:25,EPWA,2025-04-17 21:55:26,EPRJ,LOT3803 ,1357,11,799.0,58.0,1,1
2,48ad0b,2025-04-17 21:16:10,EPWA,2025-04-17 21:45:49,EPKK,LOT3911 ,1167,49,522.0,2.0,1,0
3,48ac80,2025-04-17 21:13:55,EPWA,2025-04-17 22:31:35,EETN,LOT7YE  ,1185,19,250.0,24.0,1,1
4,48ada2,2025-04-17 21:12:17,EPWA,2025-04-17 22:08:45,EVRA,LOT3HM  ,1092,26,2762.0,88.0,1,2
5,48ad87,2025-04-17 21:10:55,EPWA,2025-04-17 21:46:13,EPGD,LOT3827 ,1273,110,8365.0,491.0,1,2
6,48ad02,2025-04-17 21:04:45,EPWA,2025-04-17 22:40:06,LBSF,LOT635  ,1362,3,1629.0,17.0,1,1
7,48ad10,2025-04-17 21:03:15,EPWA,2025-04-17 21:41:53,EPWR,LOT2KH  ,1478,19,235.0,29.0,1,2
8,48ad03,2025-04-17 20:51:00,EPWA,2025-04-17 21:34:17,EYVI,LOT773  ,1410,64,284.0,22.0,1,2
9,3c5424,2025-04-17 20:07:40,EPWA,2025-04-17 21:05:29,EDDP,BCS5547 ,888,42,1519.0,41.0,1,6
10,4d2258,2025-04-17 19:40:06,EPWA,2025-04-17 21:27:02,LIQL,RYR7643 ,1068,42,4994.0,1313.0,1,1
11,48ac82,2025-04-17 19:34:06,EPWA,2025-04-17 20:49:34,EETN,LOT789  ,1206,11,365.0,17.0,1,1
12,a41941,2025-04-17 19:14:44,EPWA,2025-04-17 20:45:07,EDKB,UPS273  ,320,57,6602.0,442.0,1,3
13,461e1e,2025-04-17 19:12:09,EPWA,2025-04-17 20:31:05,EFHK,FIN3RB  ,755,87,1913.0,24.0,1,2
14,48ad09,2025-04-17 19:03:37,EPWA,2025-04-17 20:36:10,ETOU,LOT3MA  ,1046,42,9385.0,385.0,1,4
