,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,48af09,2025-04-26 21:37:33,EPWA,2025-04-26 22:55:01,LROP,LOT1KY  ,891,49,1986.0,64.0,1,2
1,48ad0c,2025-04-26 21:27:02,EPWA,2025-04-26 22:00:46,EPKK,LOT3911 ,928,125,198.0,111.0,1,1
2,48ada5,2025-04-26 21:06:00,EPWA,2025-04-26 22:32:10,EETN,LOT7YE  ,499,125,159.0,116.0,1,1
3,48ada8,2025-04-26 20:59:36,EPWA,2025-04-26 21:42:31,EYVI,LOT773  ,720,102,896.0,106.0,1,2
4,48ad0d,2025-04-26 20:49:01,EPWA,2025-04-26 21:22:36,EPWR,LOT2KH  ,421,102,2227.0,31.0,1,2
5,4bb1e8,2025-04-26 19:41:41,EPWA,2025-04-26 21:39:52,LTFM,THY3606 ,270,110,7530.0,396.0,1,2
6,48ada2,2025-04-26 19:36:19,EPWA,2025-04-26 21:00:13,EETN,LOT789  ,773,110,448.0,108.0,1,1
7,461f69,2025-04-26 19:04:43,EPWA,2025-04-26 20:34:48,EFTO,FIN3RB  ,994,87,26414.0,1153.0,1,1
8,48ad01,2025-04-26 18:59:37,EPWA,2025-04-26 20:39:27,EDFZ,LOT3MA  ,808,102,6963.0,1790.0,1,3
9,48ada9,2025-04-26 18:50:46,EPWA,2025-04-26 20:02:32,EDDM,LOT355  ,785,95,2185.0,11.0,1,4
10,48ad03,2025-04-26 18:44:07,EPWA,2025-04-26 20:23:28,EHAM,LOT6MB  ,938,110,16656.0,750.0,1,2
11,48ada1,2025-04-26 18:42:10,EPWA,2025-04-26 20:28:46,EBBR,LOT1KE  ,1064,79,6565.0,202.0,1,3
12,48af06,2025-04-26 18:40:08,EPWA,2025-04-26 20:42:58,EGLL,LOT285  ,699,87,2776.0,25.0,1,8
13,4d24b4,2025-04-26 18:38:37,EPWA,2025-04-26 22:24:53,BIKF,WZZ40WJ ,717,95,960.0,115.0,1,0
14,48adaf,2025-04-26 18:36:31,EPWA,2025-04-26 20:30:52,LFPG,LOT2NC  ,991,79,4298.0,25.0,1,8
15,48ada7,2025-04-26 18:26:44,EPWA,2025-04-26 19:47:13,LROP,LOT639  ,1029,95,1959.0,71.0,1,2
16,489788,2025-04-26 18:18:41,EPWA,2025-04-26 19:11:13,LHBP,LOT539  ,665,79,940.0,59.0,1,7
17,48ada4,2025-04-26 18:17:35,EPWA,2025-04-26 20:27:28,LTFM,LOT3MT  ,1182,56,7801.0,403.0,1,2
18,48ad02,2025-04-26 18:16:24,EPWA,2025-04-26 18:49:08,EPWR,LOT3859 ,1204,79,572.0,107.0,1,2
19,48adae,2025-04-26 18:11:01,EPWA,2025-04-26 18:41:08,EPKK,LOT3921 ,946,110,763.0,96.0,1,0
20,4b0291,2025-04-26 17:54:16,EPWA,2025-04-26 19:32:14,LSZH,SWR9BV  ,923,102,517.0,50.0,1,7
21,485207,2025-04-26 17:41:38,EPWA,2025-04-26 19:24:43,EHAM,KLM1318 ,1256,79,17064.0,841.0,1,2
22,44081e,2025-04-26 17:37:12,EPWA,2025-04-26 18:36:00,LOWW,AUA6P   ,779,102,1011.0,68.0,1,2
23,3c6747,2025-04-26 17:26:51,EPWA,2025-04-26 18:47:16,EDDF,DLH6MV  ,1233,34,5911.0,19.0,1,5
24,4baa62,2025-04-26 17:21:15,EPWA,2025-04-26 19:28:08,LTFM,THY9NV  ,916,64,5271.0,274.0,1,2
25,4bce14,2025-04-26 17:16:07,EPWA,2025-04-26 19:38:22,,SXS11J  ,581,87,,,1,0
26,4ca80b,2025-04-26 17:03:00,EPWA,2025-04-26 18:26:24,,RYR6809 ,1204,26,,,1,0
27,4081bf,2025-04-26 16:57:50,EPWA,2025-04-26 19:00:42,EGLL,BAW851W ,936,34,1882.0,63.0,1,6
28,4d2007,2025-04-26 16:51:46,EPWA,2025-04-26 18:01:56,,WZZ3    ,687,64,,,1,0
29,4692da,2025-04-26 16:41:30,EPWA,2025-04-26 18:46:26,,AEE873  ,631,87,,,1,0
30,505d78,2025-04-26 16:22:30,EPWA,2025-04-26 19:20:15,LCLK,ENT7683 ,963,79,14623.0,660.0,1,0
31,471f66,2025-04-26 16:20:03,EPWA,2025-04-26 18:03:55,LSZM,WZZ3415 ,626,87,1612.0,41.0,1,4
32,471fa0,2025-04-26 16:16:48,EPWA,2025-04-26 17:51:53,LIME,WZZ3308 ,692,64,5279.0,165.0,1,1
33,48adac,2025-04-26 16:13:30,EPWA,2025-04-26 17:25:29,EDDM,LOT3AN  ,1360,56,1668.0,34.0,1,4
34,489789,2025-04-26 15:55:14,EPWA,2025-04-26 16:46:28,LKPR,LOT2MD  ,1353,64,63.0,90.0,1,8
35,471f64,2025-04-26 15:45:47,EPWA,2025-04-26 17:32:56,LIRP,WZZ24UW ,996,41,3564.0,120.0,1,2
36,471efd,2025-04-26 15:34:10,EPWA,2025-04-26 17:46:24,EGGW,WZZ98YM ,1080,49,6352.0,205.0,1,5
37,484fdf,2025-04-26 15:32:38,EPWA,2025-04-26 17:03:43,EHAM,KLM1316 ,1376,49,8385.0,270.0,1,1
38,48af0f,2025-04-26 15:27:03,EPWA,2025-04-26 16:57:19,EDDL,LOT407  ,447,87,574.0,75.0,1,4
39,48ad10,2025-04-26 15:25:39,EPWA,2025-04-26 16:51:11,EDDF,LOT3EA  ,1035,56,5638.0,34.0,1,5
