,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,48cb15,2025-04-21 21:04:30,LFPG,2025-04-21 22:56:11,EPWA,TVS434F ,1882.0,101.0,1965,49,3,1
1,503d61,2025-04-21 19:01:42,LLBG,2025-04-21 22:33:11,EPWA,ELY5101 ,2013.0,73.0,2470,80,1,1
2,471f63,2025-04-21 18:04:45,LEZL,2025-04-21 21:27:10,EPWA,WZZ993E ,710.0,3.0,2262,64,1,1
3,471db4,2025-04-21 19:49:19,LIPE,2025-04-21 21:23:51,EPWA,WZZ5474 ,1267.0,122.0,2362,80,0,1
4,471fa0,2025-04-21 18:04:39,LEMD,2025-04-21 21:08:15,EPWA,WZZ506  ,3316.0,282.0,2406,80,1,1
5,3c66e8,2025-04-21 19:43:00,EDDF,2025-04-21 21:00:18,EPWA,DLH5UX  ,3700.0,49.0,2118,72,2,1
6,471efd,2025-04-21 19:25:11,LIME,2025-04-21 20:57:56,EPWA,WZZ9100 ,1921.0,272.0,2327,72,1,1
7,4d200e,2025-04-21 19:03:34,LIRF,2025-04-21 20:55:38,EPWA,WZZ80EX ,215.0,110.0,2446,87,0,1
8,4d24b4,2025-04-21 18:09:11,LEBL,2025-04-21 20:54:11,EPWA,WZZ6366 ,1380.0,34.0,2220,80,0,1
9,4d245f,2025-04-21 08:58:25,EPWA,2025-04-21 20:51:23,EPWA,WZZ495  ,1246.0,95.0,2475,87,1,1
10,471f64,2025-04-21 18:47:21,EGGW,2025-04-21 20:42:45,EPWA,WZZ65ZL ,1226.0,91.0,2729,87,0,1
11,471f70,2025-04-21 17:25:36,LPPR,2025-04-21 20:35:00,EPWA,WZZ90KR ,6812.0,867.0,2270,72,1,1
12,440823,2025-04-21 19:35:20,LOWW,2025-04-21 20:31:59,EPWA,AUA6AW  ,278.0,15.0,2232,72,0,1
13,44ce6a,2025-04-21 18:57:01,EBMB,2025-04-21 20:30:15,EPWA,BEL9AN  ,515.0,15.0,2246,72,2,1
14,48af06,2025-04-21 17:09:30,LEMG,2025-04-21 20:28:15,EPWA,LOT6608 ,4142.0,410.0,2009,57,0,1
15,471f41,2025-04-21 17:57:43,LMML,2025-04-21 20:25:42,EPWA,WZZ5782 ,1704.0,38.0,2005,72,0,1
16,4d24ad,2025-04-21 17:02:01,LEMG,2025-04-21 20:22:17,EPWA,WZZ17VY ,3796.0,410.0,2410,80,0,1
17,4892c5,2025-04-21 14:09:41,,2025-04-21 20:17:51,EPWA,ENT5140 ,,,2096,64,0,1
18,48ad0b,2025-04-21 19:37:15,EPKK,2025-04-21 20:06:57,EPWA,LOT3922 ,743.0,17.0,509,11,0,1
19,484555,2025-04-21 18:36:33,EHAM,2025-04-21 20:04:26,EPWA,KLM73D  ,1548.0,18.0,2365,80,0,1
20,48adae,2025-04-21 19:20:30,,2025-04-21 20:01:53,EPWA,LOT9KM  ,,,2371,72,0,1
21,48ad0d,2025-04-21 19:24:53,EPWR,2025-04-21 20:00:14,EPWA,LOT3860 ,808.0,14.0,2284,72,1,1
22,48af0c,2025-04-21 16:24:18,LPPT,2025-04-21 19:58:22,EPWA,LOT5JL  ,2953.0,335.0,2212,64,2,1
23,48ac81,2025-04-21 18:09:33,LFPG,2025-04-21 19:56:47,EPWA,LOT336  ,2803.0,78.0,2293,80,2,1
24,48ae82,2025-04-21 18:24:47,ELLX,2025-04-21 19:53:18,EPWA,LOT2YM  ,75.0,119.0,2241,72,0,1
25,49d508,2025-04-21 16:19:37,LPPR,2025-04-21 19:47:40,EPWA,OKPHE   ,70.0,105.0,2246,80,1,1
26,48af01,2025-04-21 18:04:19,LSZH,2025-04-21 19:45:17,EPWA,LOT3EM  ,1437.0,20.0,2109,64,1,1
27,48ad10,2025-04-21 18:36:03,EDDM,2025-04-21 19:43:42,EPWA,LOT6HT  ,2174.0,133.0,1496,26,0,1
28,3c644e,2025-04-21 18:33:36,EDDM,2025-04-21 19:41:35,EPWA,DLH3CN  ,1663.0,72.0,2091,64,0,1
29,48ad86,2025-04-21 17:50:35,LSGG,2025-04-21 19:36:58,EPWA,LOT416  ,1597.0,217.0,2208,64,1,1
30,48ad85,2025-04-21 18:04:22,EHAM,2025-04-21 19:35:07,EPWA,LOT2MN  ,4515.0,18.0,2279,72,0,1
31,48ac80,2025-04-21 17:56:51,EBMB,2025-04-21 19:33:24,EPWA,LOT4HE  ,501.0,15.0,1691,49,2,1
