,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,48ad81,2025-04-23 22:36:43,EPWA,2025-04-23 22:59:52,EPKT,LOT87M  ,407,3,21113.0,1990.0,1,0
1,48ad09,2025-04-23 21:37:32,EPWA,2025-04-23 22:21:00,LZKZ,LOT517  ,1113,11,3332.0,105.0,1,1
2,48ac82,2025-04-23 21:23:17,EPWA,2025-04-23 22:39:32,EETN,LOT7YE  ,945,11,246.0,24.0,1,1
3,48af0f,2025-04-23 21:20:33,EPWA,2025-04-23 22:44:32,LROP,LOT1KY  ,787,19,1681.0,102.0,1,2
4,48ad10,2025-04-23 21:18:34,EPWA,2025-04-23 22:53:08,LBSF,LOT635  ,933,11,3632.0,93.0,1,1
5,48978a,2025-04-23 21:15:05,EPWA,2025-04-23 21:45:45,EPRZ,LOT3803 ,654,11,3326.0,129.0,1,1
6,48ada5,2025-04-23 21:09:00,EPWA,2025-04-23 21:43:44,EPKK,LOT3911 ,949,18,546.0,4.0,1,0
7,48ada8,2025-04-23 21:06:31,EPWA,2025-04-23 21:44:52,EYVI,LOT773  ,738,11,18.0,45.0,1,2
8,48ad0d,2025-04-23 21:04:01,EPWA,2025-04-23 21:34:44,EPPO,LOT9WK  ,923,11,132.0,17.0,1,3
9,48ad03,2025-04-23 20:59:51,EPWA,2025-04-23 21:35:53,EPWR,LOT2KH  ,951,3,336.0,1.0,1,2
10,3c542e,2025-04-23 19:57:31,EPWA,2025-04-23 21:01:47,EDDP,BCS5547 ,603,3,2274.0,19.0,1,6
11,48af01,2025-04-23 19:36:11,EPWA,2025-04-23 22:59:45,HEAZ,LOT147  ,892,11,10700.0,708.0,1,3
12,a3d1b1,2025-04-23 19:17:46,EPWA,2025-04-23 20:41:44,EDDK,UPS273  ,649,26,3798.0,106.0,1,2
13,48d980,2025-04-23 19:04:27,EPWA,2025-04-23 19:43:25,EPSC,PLF110  ,1071,110,27288.0,1446.0,1,0
14,489789,2025-04-23 19:01:30,EPWA,2025-04-23 20:24:15,EDDF,LOT3MA  ,1444,34,9125.0,430.0,1,4
15,48adaf,2025-04-23 19:00:20,EPWA,2025-04-23 20:19:20,ESSA,LOT6AD  ,1259,26,422.0,64.0,1,0
16,48ad87,2025-04-23 18:58:20,EPWA,2025-04-23 19:31:01,EPZG,LOT3LX  ,1198,34,10056.0,474.0,1,0
17,48adae,2025-04-23 18:57:01,EPWA,2025-04-23 20:12:20,ESGG,LOT49H  ,942,3,5384.0,158.0,1,1
18,48af10,2025-04-23 18:55:33,EPWA,2025-04-23 21:05:50,EGLL,LOT285  ,1006,19,2760.0,28.0,1,8
19,48ad83,2025-04-23 18:54:03,EPWA,2025-04-23 19:26:18,EPPO,LOT3AV  ,650,3,4.0,17.0,1,3
