,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,4892c7,2025-04-19 16:21:22,,2025-04-19 22:43:03,EPWA,ENT5602 ,,,1789,49,0,1
1,4cacb0,2025-04-19 20:55:49,EKCH,2025-04-19 21:53:39,EPWA,SAS9241 ,3455.0,429.0,1703,49,0,1
2,471f70,2025-04-19 19:30:45,EGGW,2025-04-19 21:22:36,EPWA,WZZ65ZL ,1306.0,144.0,2206,64,0,1
3,48ae20,2025-04-19 01:39:59,,2025-04-19 21:11:58,EPWA,LOT98   ,,,2208,64,0,1
4,471db6,2025-04-19 08:49:40,EPWA,2025-04-19 21:02:58,EPWA,WZZ495  ,809.0,26.0,2234,72,1,1
5,471f6b,2025-04-19 19:14:30,LIRP,2025-04-19 20:50:01,EPWA,WZZ297T ,8113.0,1133.0,2355,72,1,1
6,471f64,2025-04-19 19:25:15,,2025-04-19 20:42:37,EPWA,WZZ462  ,,,2315,72,0,1
7,4d245f,2025-04-19 18:18:09,LEBL,2025-04-19 20:40:17,EPWA,WZZ6366 ,1394.0,64.0,2131,64,0,1
8,471f41,2025-04-19 19:11:00,LIME,2025-04-19 20:36:28,EPWA,WZZ9100 ,2387.0,348.0,2406,80,1,1
9,4d200e,2025-04-19 18:03:30,LMML,2025-04-19 20:34:34,EPWA,WZZ5782 ,1838.0,22.0,2067,64,0,1
10,471f74,2025-04-19 17:31:32,LEMD,2025-04-19 20:29:52,EPWA,WZZ506  ,2919.0,244.0,2558,80,1,1
11,48af10,2025-04-19 17:46:49,,2025-04-19 20:26:04,EPWA,LOT6690 ,,,1796,49,0,1
12,471db4,2025-04-19 17:47:30,LEPA,2025-04-19 20:19:18,EPWA,WZZ90GH ,4478.0,639.0,2234,72,1,1
13,471f32,2025-04-19 18:49:49,LSZM,2025-04-19 20:17:13,EPWA,WZZ55LZ ,1197.0,80.0,2336,80,1,1
14,4ac9e6,2025-04-19 16:29:11,,2025-04-19 20:14:57,EPWA,SAS7524 ,,,2120,64,0,1
15,48ac82,2025-04-19 18:26:51,LFPG,2025-04-19 20:14:04,EPWA,LOT336  ,1726.0,208.0,4046,171,2,1
16,48af09,2025-04-19 17:38:21,LTAI,2025-04-19 20:09:27,EPWA,LOT6342 ,3410.0,365.0,2310,72,0,1
17,471fa0,2025-04-19 16:47:06,LEMG,2025-04-19 20:06:26,EPWA,WZZ17VY ,6460.0,730.0,2574,87,0,1
18,484f18,2025-04-19 18:39:01,EHAM,2025-04-19 20:04:20,EPWA,KLM73D  ,1771.0,41.0,2635,87,0,1
19,4892c4,2025-04-19 15:25:07,LPMA,2025-04-19 20:02:26,EPWA,ENT71NP ,8910.0,779.0,2227,72,0,1
20,39e68a,2025-04-19 18:14:41,LFPG,2025-04-19 20:00:32,EPWA,AFR21LR ,1432.0,200.0,2444,80,2,1
21,3c6752,2025-04-19 18:47:33,EDDF,2025-04-19 19:58:15,EPWA,DLH5UX  ,1213.0,79.0,2298,72,1,1
22,489789,2025-04-19 19:23:04,EPWR,2025-04-19 19:56:05,EPWA,LOT3860 ,548.0,29.0,2434,80,1,1
23,489226,2025-04-19 17:23:31,LTAI,2025-04-19 19:51:46,EPWA,ENT4002 ,4174.0,532.0,2290,64,0,1
24,489787,2025-04-19 18:41:03,EDDM,2025-04-19 19:46:52,EPWA,LOT6HT  ,1454.0,64.0,2498,87,0,1
25,3c6598,2025-04-19 18:39:00,EDDM,2025-04-19 19:44:15,EPWA,DLH3CN  ,1295.0,156.0,2376,72,0,1
26,4892c5,2025-04-19 10:15:17,EPWA,2025-04-19 19:40:18,EPWA,ENT7005 ,1281.0,42.0,2191,64,1,1
27,48ae81,2025-04-19 18:04:20,LIMC,2025-04-19 19:38:09,EPWA,LOT2FE  ,1047.0,5.0,2205,64,2,1
28,48af08,2025-04-19 17:05:01,LTAI,2025-04-19 19:36:21,EPWA,LOT6376 ,8133.0,715.0,2234,64,0,1
29,48af12,2025-04-19 16:07:04,LPPT,2025-04-19 19:34:27,EPWA,LOT5JL  ,860.0,76.0,1388,19,2,1
30,4892c9,2025-04-19 15:53:05,,2025-04-19 19:31:40,EPWA,ENT76XD ,,,2123,64,0,1
31,48ad82,2025-04-19 17:59:35,LSZH,2025-04-19 19:29:26,EPWA,LOT3EM  ,1158.0,71.0,2075,57,1,1
32,48af05,2025-04-19 17:34:13,EGLL,2025-04-19 19:27:21,EPWA,LOT2EJ  ,732.0,111.0,2232,64,3,1
33,48ada1,2025-04-19 17:47:49,EBBR,2025-04-19 19:22:30,EPWA,LOT4HE  ,1295.0,58.0,3989,163,2,1
34,48af19,2025-04-19 17:23:06,LIRF,2025-04-19 19:20:33,EPWA,LOT304  ,174.0,125.0,4392,179,0,1
35,48ad0e,2025-04-19 17:35:33,LSGG,2025-04-19 19:17:02,EPWA,LOT416  ,1122.0,187.0,2842,103,1,1
36,48ad83,2025-04-19 17:46:33,EHAM,2025-04-19 19:14:35,EPWA,LOT2MN  ,4438.0,41.0,3391,133,0,1
37,49d2ee,2025-04-19 15:34:06,,2025-04-19 19:11:24,EPWA,TVP7333 ,,,1239,11,0,1
38,48ad08,2025-04-19 17:57:49,EDDF,2025-04-19 19:09:16,EPWA,LOT3CG  ,887.0,71.0,2227,64,1,1
