,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,4d2020,2025-04-01 19:33:26,LEMG,2025-04-01 22:59:52,EPWA,WZZ17VY ,6612.0,806.0,18864,727,0,1
1,48af06,2025-04-01 18:56:40,,2025-04-01 22:30:18,EPWA,LOT6118 ,,,1656,56,0,1
2,471f31,2025-04-01 19:33:36,LMML,2025-04-01 22:05:49,EPWA,WZZ5782 ,2020.0,60.0,1448,64,0,1
3,4d252b,2025-04-01 19:23:08,LEBL,2025-04-01 21:58:14,EPWA,WZZ6366 ,1391.0,34.0,1689,56,0,1
4,471f6a,2025-04-01 20:46:42,,2025-04-01 21:43:57,EPWA,WZZ462  ,,,1517,72,0,1
5,471db4,2025-04-01 18:08:35,LEMD,2025-04-01 21:18:12,EPWA,WZZ506  ,7204.0,259.0,1661,56,1,1
6,471f6b,2025-04-01 18:57:44,EGGW,2025-04-01 21:11:23,EPWA,WZZ65ZL ,1681.0,98.0,1590,64,0,1
7,4d200e,2025-04-01 19:25:37,LIRP,2025-04-01 21:09:04,EPWA,WZZ297T ,8535.0,1209.0,1637,56,0,1
8,471f6d,2025-04-01 18:10:37,LEPA,2025-04-01 20:57:46,EPWA,WZZ90GH ,12184.0,1340.0,1493,72,1,1
9,471efd,2025-04-01 19:17:41,LIME,2025-04-01 20:55:30,EPWA,WZZ9100 ,2679.0,356.0,1511,64,1,1
10,44ce61,2025-04-01 19:02:55,EBBR,2025-04-01 20:49:13,EPWA,BEL9AN  ,770.0,101.0,1453,64,2,1
11,4d245f,2025-04-01 15:54:04,LPMA,2025-04-01 20:45:04,EPWA,WZZ26MQ ,893.0,40.0,1518,64,0,1
12,471fa0,2025-04-01 18:53:00,LSZM,2025-04-01 20:36:20,EPWA,WZZ55LZ ,2258.0,33.0,1519,64,1,1
13,44081d,2025-04-01 19:33:39,LOWW,2025-04-01 20:32:23,EPWA,AUA6AW  ,120.0,68.0,1430,72,0,1
14,39e691,2025-04-01 18:30:41,LFPG,2025-04-01 20:30:22,EPWA,AFR21LR ,1426.0,93.0,1588,56,2,1
15,484555,2025-04-01 18:37:34,EHAM,2025-04-01 20:19:32,EPWA,KLM73D  ,1759.0,103.0,1719,49,0,1
16,48ada0,2025-04-01 18:31:11,EBBR,2025-04-01 20:17:20,EPWA,LOT9002 ,887.0,109.0,1896,41,2,1
17,48ae83,2025-04-01 18:13:30,LFPG,2025-04-01 20:14:51,EPWA,LOT336  ,1715.0,116.0,1515,64,2,1
18,3c6637,2025-04-01 18:46:45,EDDF,2025-04-01 20:12:40,EPWA,DLH5UX  ,1299.0,103.0,1444,72,1,1
19,48ad0f,2025-04-01 19:21:08,EPSC,2025-04-01 20:07:53,EPWA,LOT9KM  ,13598.0,1538.0,1488,64,0,1
20,489787,2025-04-01 19:28:10,EPWR,2025-04-01 20:05:51,EPWA,LOT3860 ,751.0,100.0,1532,64,1,1
21,48ad19,2025-04-01 19:24:17,EPGD,2025-04-01 20:03:43,EPWA,LOT7VL  ,73.0,103.0,1222,87,0,1
22,48ad86,2025-04-01 18:23:01,LSZH,2025-04-01 20:01:27,EPWA,LOT3EM  ,1085.0,35.0,1047,95,1,1
23,48af0e,2025-04-01 17:48:00,EGLL,2025-04-01 19:58:56,EPWA,LOT2EJ  ,638.0,25.0,1786,56,3,1
24,48ae86,2025-04-01 18:09:10,EBBR,2025-04-01 19:55:51,EPWA,LOT4HE  ,1416.0,101.0,1637,56,2,1
25,3c644d,2025-04-01 18:35:52,EDDM,2025-04-01 19:54:23,EPWA,DLH3CN  ,1439.0,41.0,1546,64,0,1
26,48d960,2025-04-01 18:52:23,LOWW,2025-04-01 19:48:08,EPWA,PLF105  ,458.0,76.0,1430,79,0,1
27,48ada4,2025-04-01 17:55:55,EHAM,2025-04-01 19:44:29,EPWA,LOT2MN  ,4464.0,103.0,1476,64,0,1
28,48ad81,2025-04-01 18:05:38,ENGM,2025-04-01 19:41:37,EPWA,LOT484  ,1267.0,146.0,1602,56,0,1
29,48ad0d,2025-04-01 17:46:49,LSGG,2025-04-01 19:39:46,EPWA,LOT416  ,1804.0,301.0,1028,87,1,1
30,48ad10,2025-04-01 17:53:06,LIMC,2025-04-01 19:37:29,EPWA,LOT2FE  ,1520.0,35.0,1108,95,2,1
31,48cb15,2025-04-01 15:38:15,,2025-04-01 19:34:18,EPWA,TVP7317 ,,,1656,56,0,1
32,48ac81,2025-04-01 17:55:20,EDDF,2025-04-01 19:23:13,EPWA,LOT3CG  ,1377.0,88.0,1500,64,1,1
