,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,48af08,2025-04-10 21:43:34,EPWA,2025-04-10 22:27:49,EYVI,LOT773  ,602,3,944.0,38.0,1,2
1,48ac80,2025-04-10 21:40:34,EPWA,2025-04-10 22:59:52,EETN,LOT7YE  ,762,3,20032.0,813.0,1,0
2,48ad82,2025-04-10 21:38:32,EPWA,2025-04-10 22:08:42,EPRJ,LOT3803 ,733,11,884.0,42.0,1,1
3,48ad10,2025-04-10 21:26:44,EPWA,2025-04-10 22:03:15,EPGD,LOT3827 ,1108,19,4065.0,170.0,1,2
4,48ad83,2025-04-10 21:24:10,EPWA,2025-04-10 21:58:18,EPWR,LOT2KH  ,856,11,169.0,39.0,1,2
5,48ad0d,2025-04-10 21:22:14,EPWA,2025-04-10 22:43:45,LBSF,LOT635  ,923,18,3538.0,55.0,1,1
6,48ad03,2025-04-10 21:20:43,EPWA,2025-04-10 21:47:14,EPKT,LOT87M  ,945,18,7433.0,313.0,1,1
7,48ada8,2025-04-10 21:19:46,EPWA,2025-04-10 22:37:02,LROP,LOT1KY  ,866,3,5871.0,140.0,1,2
8,48ac81,2025-04-10 21:17:32,EPWA,2025-04-10 22:16:49,EVRA,LOT3HM  ,942,18,4374.0,210.0,1,2
9,48ada4,2025-04-10 21:16:02,EPWA,2025-04-10 21:45:06,EPKK,LOT3911 ,673,18,74.0,35.0,1,1
10,48ad0b,2025-04-10 21:00:54,EPWA,2025-04-10 21:35:48,EPPO,LOT9WK  ,804,26,303.0,17.0,1,3
11,a057a6,2025-04-10 20:22:44,EPWA,2025-04-10 22:16:19,EGGW,N121CL  ,811,72,1709.0,61.0,1,5
12,3c5430,2025-04-10 19:59:33,EPWA,2025-04-10 20:57:39,EDDP,BCS5547 ,499,18,1209.0,73.0,1,6
13,48af0e,2025-04-10 19:49:39,EPWA,2025-04-10 22:59:52,,LOT723  ,1654,64,,,1,0
14,4d225d,2025-04-10 19:45:12,EPWA,2025-04-10 21:25:03,LIRP,RYR7643 ,1082,11,20825.0,950.0,1,0
15,440caf,2025-04-10 19:40:53,EPWA,2025-04-10 21:36:40,LFPG,TAY2IX  ,1349,42,2902.0,50.0,1,8
16,a48850,2025-04-10 19:16:03,EPWA,2025-04-10 20:41:04,EDKB,UPS273  ,761,64,6771.0,404.0,1,3
17,461e1a,2025-04-10 19:10:12,EPWA,2025-04-10 20:49:29,EFHK,FIN3RB  ,1168,26,652.0,120.0,1,2
18,48adac,2025-04-10 19:04:43,EPWA,2025-04-10 20:38:49,ESSA,LOT6AD  ,1044,11,1654.0,95.0,1,0
19,48ad0c,2025-04-10 19:02:33,EPWA,2025-04-10 20:25:22,EDDH,LOT397  ,880,3,2045.0,6.0,1,3
20,48ae83,2025-04-10 19:01:22,EPWA,2025-04-10 20:23:03,ESGG,LOT49H  ,1037,34,5554.0,264.0,1,1
21,48ad80,2025-04-10 18:57:32,EPWA,2025-04-10 20:14:41,EDDF,LOT3MA  ,942,26,1653.0,65.0,1,5
22,48ad09,2025-04-10 18:56:31,EPWA,2025-04-10 20:00:41,EDDM,LOT355  ,1135,19,5368.0,49.0,1,3
23,48ad84,2025-04-10 18:55:10,EPWA,2025-04-10 19:26:16,EPPO,LOT3AV  ,869,3,230.0,40.0,1,3
24,48ad19,2025-04-10 18:52:37,EPWA,2025-04-10 20:04:35,EKCH,LOT4WM  ,938,26,2272.0,71.0,1,0
25,48af0d,2025-04-10 18:51:52,EPWA,2025-04-10 20:59:39,EGLL,LOT285  ,1087,3,2731.0,55.0,1,8
26,3c135a,2025-04-10 18:49:16,EPWA,2025-04-10 20:24:48,LSZM,VJH715  ,820,11,4981.0,256.0,1,5
27,48ad86,2025-04-10 18:44:50,EPWA,2025-04-10 19:07:37,EPKT,LOT3887 ,808,18,7707.0,313.0,1,1
28,48adae,2025-04-10 18:43:00,EPWA,2025-04-10 19:33:50,LKPR,LOT529  ,804,11,264.0,82.0,1,8
29,48ada6,2025-04-10 18:41:09,EPWA,2025-04-10 19:33:13,EDDB,LOT7AN  ,1070,11,911.0,2.0,1,2
30,48ad0e,2025-04-10 18:36:32,EPWA,2025-04-10 20:23:28,EHAM,LOT6MB  ,935,26,3528.0,57.0,1,0
31,48ada2,2025-04-10 18:34:37,EPWA,2025-04-10 20:10:01,EBBR,LOT1KE  ,906,3,1640.0,124.0,1,3
32,48adb9,2025-04-10 18:31:23,EPWA,2025-04-10 20:29:36,LFPG,LOT2NC  ,1013,19,3027.0,50.0,1,8
33,48ada5,2025-04-10 18:27:05,EPWA,2025-04-10 19:52:00,EDDL,LOT5NG  ,695,11,1527.0,75.0,1,4
34,48ada3,2025-04-10 18:24:33,EPWA,2025-04-10 20:27:54,LTFM,LOT3MT  ,956,11,6511.0,358.0,1,2
35,489788,2025-04-10 18:21:43,EPWA,2025-04-10 18:44:48,,LOT3825 ,938,26,,,1,0
36,48ad87,2025-04-10 18:20:08,EPWA,2025-04-10 18:48:09,EPKK,LOT3921 ,824,11,593.0,50.0,1,0
37,48ada9,2025-04-10 18:18:32,EPWA,2025-04-10 18:51:14,EPWR,LOT3859 ,1199,18,677.0,46.0,1,2
38,4cad95,2025-04-10 18:13:05,EPWA,2025-04-10 19:20:51,EKCH,SAS2752 ,487,3,2363.0,78.0,1,0
39,48978a,2025-04-10 18:11:43,EPWA,2025-04-10 18:44:48,EPZG,LOT3LX  ,1031,11,18196.0,885.0,1,0
40,4bb20a,2025-04-10 17:59:44,EPWA,2025-04-10 19:58:56,LTFM,THY9NV  ,685,34,5817.0,342.0,1,2
41,040187,2025-04-10 17:57:08,EPWA,2025-04-10 18:51:14,LOWW,ETH731  ,775,26,1934.0,68.0,1,2
42,4b19f5,2025-04-10 17:54:32,EPWA,2025-04-10 19:26:28,LSMD,SWR9BV  ,954,18,5952.0,192.0,1,6
43,485874,2025-04-10 17:53:26,EPWA,2025-04-10 19:35:50,EHAM,KLM1318 ,797,3,2363.0,95.0,1,1
