,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
24,4b1801,2025-04-30 18:29:30,EPWA,2025-04-30 20:01:42,LSZH,SWR9BV  ,919,19,748.0,65.0,1,7
25,48ada9,2025-04-30 18:27:45,EPWA,2025-04-30 18:59:14,,LOT3825 ,1158,26,,,1,0
26,48ad86,2025-04-30 18:24:39,EPWA,2025-04-30 20:01:58,EDDL,LOT5NG  ,1004,49,4311.0,99.0,1,4
27,48ada2,2025-04-30 18:23:30,EPWA,2025-04-30 20:34:55,LTFM,LOT3MT  ,654,49,5791.0,274.0,1,2
28,48ae85,2025-04-30 18:22:30,EPWA,2025-04-30 18:51:29,EPKK,LOT3921 ,1304,42,2446.0,17.0,1,1
29,48ad0e,2025-04-30 18:18:04,EPWA,2025-04-30 18:52:19,EPWR,LOT3859 ,770,49,407.0,69.0,1,2
30,489788,2025-04-30 18:07:00,EPWA,2025-04-30 18:46:37,EPZB,LOT3LX  ,1087,11,24863.0,2219.0,1,0
31,3c6676,2025-04-30 18:02:47,EPWA,2025-04-30 19:42:24,EDFZ,DLH6MV  ,801,11,7132.0,1775.0,1,3
32,4ac9e4,2025-04-30 18:01:15,EPWA,2025-04-30 19:09:36,EKCH,SAS2752 ,544,11,7609.0,116.0,1,1
33,440820,2025-04-30 18:00:02,EPWA,2025-04-30 18:56:37,LOWW,AUA6P   ,1782,72,1001.0,60.0,1,2
34,a4e7c7,2025-04-30 17:55:34,EPWA,2025-04-30 19:34:28,,GRP15   ,728,3,,,1,0
35,484c51,2025-04-30 17:44:17,EPWA,2025-04-30 19:29:37,EHAM,KLM1318 ,1087,18,2988.0,42.0,1,0
36,398579,2025-04-30 17:29:16,EPWA,2025-04-30 19:43:45,LFPG,AFR53SM ,1214,26,3843.0,154.0,1,8
37,4baa7a,2025-04-30 17:05:50,EPWA,2025-04-30 19:05:30,LTFM,THY9NV  ,916,3,6557.0,312.0,1,2
38,495152,2025-04-30 17:03:04,EPWA,2025-04-30 20:54:59,LPAR,TAP120R ,673,41,6244.0,537.0,1,5
39,4bce06,2025-04-30 17:01:44,EPWA,2025-04-30 19:47:37,LTAI,SXS11J  ,1068,26,28981.0,1835.0,1,0
40,4690e1,2025-04-30 16:47:37,EPWA,2025-04-30 18:52:59,LGAV,AEE873  ,704,18,28904.0,904.0,1,0
41,48adac,2025-04-30 16:45:32,EPWA,2025-04-30 17:40:26,LHBP,LOT5CH  ,814,49,869.0,51.0,1,7
42,4d234e,2025-04-30 16:44:00,EPWA,2025-04-30 19:22:52,LEPA,RYR73XC ,1284,57,16943.0,1721.0,1,1
43,4cae6c,2025-04-30 16:40:37,EPWA,2025-04-30 19:46:43,LEAL,RYR49UA ,1051,3,3315.0,93.0,1,1
44,405a46,2025-04-30 16:36:51,EPWA,2025-04-30 18:47:22,EGLL,BAW851W ,832,11,2453.0,2.0,1,8
45,4892c8,2025-04-30 16:34:19,EPWA,2025-04-30 19:24:33,LTAI,ENT4491 ,1235,3,15121.0,944.0,1,0
46,48d409,2025-04-30 16:29:11,EPWA,2025-04-30 17:10:31,EPWA,JDI10A  ,1222,57,1518.0,26.0,1,1
47,44ce66,2025-04-30 16:27:21,EPWA,2025-04-30 18:08:45,EBBR,BEL9PY  ,718,3,1962.0,71.0,1,3
48,471f70,2025-04-30 16:26:10,EPWA,2025-04-30 18:07:57,LIME,WZZ3308 ,1267,34,5168.0,127.0,1,1
49,471f64,2025-04-30 16:15:06,EPWA,2025-04-30 17:52:26,LSZM,WZZ3415 ,742,41,1902.0,56.0,1,4
50,48ada4,2025-04-30 16:06:02,EPWA,2025-04-30 17:02:46,LKPR,LOT2MD  ,820,34,510.0,82.0,1,8
51,471efd,2025-04-30 16:00:30,EPWA,2025-04-30 17:40:29,,WZZ58SL ,1408,72,,,1,0
52,4892c9,2025-04-30 15:58:34,EPWA,2025-04-30 17:01:54,LOLW,ENT57YT ,15,26,8366.0,748.0,1,3
53,48ad85,2025-04-30 15:57:00,EPWA,2025-04-30 17:29:46,EDDH,LOT3JK  ,654,49,5213.0,159.0,1,3
54,48ad03,2025-04-30 15:55:30,EPWA,2025-04-30 17:27:59,,LOT4AT  ,654,49,,,1,0
55,484131,2025-04-30 15:54:16,EPWA,2025-04-30 17:40:27,EHHV,KLM1316 ,1073,26,16340.0,1004.0,1,2
56,4d201e,2025-04-30 15:52:30,EPWA,2025-04-30 17:45:27,LIRF,WZZ25DG ,642,41,6206.0,26.0,1,4
57,48ad87,2025-04-30 15:47:00,EPWA,2025-04-30 17:17:23,EDDF,LOT3EA  ,938,56,5177.0,79.0,1,5
58,48ada5,2025-04-30 15:45:31,EPWA,2025-04-30 17:26:53,ELLX,LOT2WP  ,1684,42,4023.0,58.0,1,3
59,39bdaf,2025-04-30 15:41:46,EPWA,2025-04-30 17:48:48,LFPG,AFR24WH ,650,18,2941.0,35.0,1,8
60,471f74,2025-04-30 15:39:00,EPWA,2025-04-30 17:51:55,EGGW,WZZ98YM ,695,26,1028.0,61.0,1,5
61,48ac81,2025-04-30 15:37:06,EPWA,2025-04-30 17:07:19,ESSA,LOT4CE  ,852,49,148.0,56.0,1,0
62,48ad02,2025-04-30 15:36:10,EPWA,2025-04-30 16:55:23,EDDM,LOT3AN  ,1406,26,8620.0,57.0,1,3
63,48ad0c,2025-04-30 15:34:30,EPWA,2025-04-30 17:00:21,EDDS,LOT373  ,1051,26,534.0,76.0,1,6
64,48adae,2025-04-30 15:32:36,EPWA,2025-04-30 17:09:29,EDDL,LOT407  ,935,56,425.0,67.0,1,4
65,48af01,2025-04-30 15:30:17,EPWA,2025-04-30 17:05:56,LSZH,LOT7VA  ,1225,3,1424.0,58.0,1,7
66,489786,2025-04-30 15:20:47,EPWA,2025-04-30 16:17:11,EDDB,LOT389  ,954,56,2264.0,24.0,1,3
67,48ac82,2025-04-30 15:15:41,EPWA,2025-04-30 16:59:53,ENGM,LOT6PU  ,1045,34,1212.0,39.0,1,1
68,48ad0d,2025-04-30 15:14:00,EPWA,2025-04-30 15:46:58,EPKK,LOT3923 ,1335,11,1209.0,58.0,1,0
69,3c644d,2025-04-30 15:11:38,EPWA,2025-04-30 16:45:20,EDDM,DLH3YA  ,793,49,6410.0,209.0,1,3
70,48adaf,2025-04-30 15:07:18,EPWA,2025-04-30 15:25:54,,LOT81L  ,1218,49,,,1,0
71,489787,2025-04-30 15:05:19,EPWA,2025-04-30 15:44:53,EPWR,LOT8NE  ,1063,34,1808.0,16.0,1,2
72,48adb9,2025-04-30 15:03:19,EPWA,2025-04-30 16:50:43,,LOT5PX  ,951,56,,,1,0
73,48ad00,2025-04-30 15:02:19,EPWA,2025-04-30 16:31:20,,LOT311  ,1186,11,,,1,0
74,48ad0f,2025-04-30 15:00:32,EPWA,2025-04-30 16:47:36,LIMC,LOT3LF  ,861,41,1961.0,51.0,1,4
75,48ae82,2025-04-30 14:58:37,EPWA,2025-04-30 16:46:19,EBBR,LOT3ML  ,787,34,2951.0,888.0,1,3
76,48ad09,2025-04-30 14:55:50,EPWA,2025-04-30 16:49:22,LSGG,LOT5CV  ,946,56,3110.0,34.0,1,3
77,48af06,2025-04-30 14:49:55,EPWA,2025-04-30 16:50:13,LFPG,LOT335  ,892,3,3662.0,2.0,1,8
78,48ad0b,2025-04-30 14:47:33,EPWA,2025-04-30 17:11:57,EPWA,LOT776  ,721,56,1139.0,41.0,1,1
79,489789,2025-04-30 14:44:45,EPWA,2025-04-30 15:17:07,EPPO,LOT3947 ,1167,26,687.0,63.0,1,3
80,489226,2025-04-30 14:42:41,EPWA,2025-04-30 15:24:53,,ENT56XA ,1220,42,,,1,0
81,48af09,2025-04-30 14:36:30,EPWA,2025-04-30 16:33:59,LFMN,LOT34P  ,1095,19,160.0,64.0,1,1
82,4d24b4,2025-04-30 14:27:18,EPWA,2025-04-30 17:00:25,LMML,WZZ9193 ,756,3,2555.0,60.0,1,0
83,48ada8,2025-04-30 14:25:24,EPWA,2025-04-30 16:21:47,LFLL,LOT4MB  ,975,19,1329.0,44.0,1,5
84,48ada7,2025-04-30 14:23:04,EPWA,2025-04-30 15:24:12,LKPR,LOT521  ,655,49,2563.0,37.0,1,8
85,48ae04,2025-04-30 14:19:31,EPWA,2025-04-30 21:18:13,VIDP,LOT71   ,1066,26,5562.0,151.0,1,1
86,48ae85,2025-04-30 14:18:00,EPWA,2025-04-30 15:10:50,LHBP,LOT6AL  ,1275,34,1446.0,67.0,1,7
87,48ae81,2025-04-30 14:06:00,EPWA,2025-04-30 16:03:59,LIRF,LOT5KT  ,1543,49,6762.0,49.0,1,4
88,471f41,2025-04-30 14:01:00,EPWA,2025-04-30 16:42:04,,WZZ4SW  ,1239,11,,,1,0
89,4a2181,2025-04-30 13:58:35,EPWA,2025-04-30 17:39:55,LLBG,LOT5FM  ,569,49,6511.0,316.0,1,5
90,48ad08,2025-04-30 13:55:38,EPWA,2025-04-30 15:02:53,LDZL,LOT2MA  ,473,64,7190.0,1036.0,1,2
91,48af0f,2025-04-30 13:53:01,EPWA,2025-04-30 16:08:29,EGLM,LOT279  ,850,3,5148.0,744.0,1,7
92,48ad01,2025-04-30 13:50:30,EPWA,2025-04-30 14:48:20,EVRA,LOT7RM  ,677,56,3521.0,103.0,1,3
93,48ad0e,2025-04-30 13:42:52,EPWA,2025-04-30 14:15:55,EPRJ,LOT2LK  ,933,64,542.0,17.0,1,1
94,48af0c,2025-04-30 13:38:06,EPWA,2025-04-30 16:08:51,LTAI,LOT6565 ,704,26,11922.0,2110.0,1,1
95,48af05,2025-04-30 13:36:02,EPWA,2025-04-30 14:04:16,EPKK,LOT3919 ,1218,3,1851.0,20.0,1,1
96,4891ab,2025-04-30 13:33:42,EPWA,2025-04-30 16:04:50,LTAI,ENT5155 ,1256,3,20384.0,1531.0,1,0
97,48c10e,2025-04-30 13:29:14,EPWA,2025-04-30 13:54:29,EPKK,JDI06X  ,266,42,2268.0,10.0,1,1
98,4c31e1,2025-04-30 13:26:27,EPWA,2025-04-30 15:06:47,LIRQ,YUMPB   ,532,11,18814.0,840.0,1,1
99,48ad82,2025-04-30 13:25:01,EPWA,2025-04-30 14:46:37,EETN,LOT7MN  ,676,34,655.0,1.0,1,1
100,8964a0,2025-04-30 13:22:53,EPWA,2025-04-30 18:59:09,OMDB,UAE180  ,1201,11,9138.0,339.0,1,2
101,48ad19,2025-04-30 13:20:13,EPWA,2025-04-30 14:07:48,,LOT6EN  ,1292,34,,,1,0
102,48ae80,2025-04-30 13:17:14,EPWA,2025-04-30 14:46:08,LBSF,LOT3JB  ,1228,3,3963.0,116.0,1,1
103,48af0b,2025-04-30 13:14:32,EPWA,2025-04-30 15:57:27,,LOT6371 ,654,56,,,1,0
104,502ce7,2025-04-30 13:13:31,EPWA,2025-04-30 14:53:49,LSZH,SWR7PZ  ,1232,11,963.0,65.0,1,7
105,48ad83,2025-04-30 13:11:31,EPWA,2025-04-30 14:38:22,LROP,LOT6HU  ,935,64,1599.0,41.0,1,2
106,48978a,2025-04-30 13:10:33,EPWA,2025-04-30 13:48:47,EPDR,LOT3937 ,634,26,28702.0,1668.0,1,0
107,44081e,2025-04-30 13:08:16,EPWA,2025-04-30 14:05:27,LOWW,AUA624  ,763,41,1022.0,68.0,1,2
108,4cac9f,2025-04-30 13:05:38,EPWA,2025-04-30 14:16:07,EKCH,SAS2762 ,646,26,10033.0,238.0,1,1
109,4d2425,2025-04-30 13:03:33,EPWA,2025-04-30 16:11:17,LEMD,WZZ3372 ,773,49,9956.0,191.0,1,2
110,48ad10,2025-04-30 12:58:22,EPWA,2025-04-30 14:43:25,LW70,LOT3VY  ,1058,3,10301.0,887.0,1,3
111,48ada0,2025-04-30 12:49:34,EPWA,2025-04-30 14:07:55,,LOT5EP  ,1620,87,,,1,0
112,48ae07,2025-04-30 12:47:01,EPWA,2025-04-30 21:47:12,KJFK,LOT7485 ,541,41,1747.0,3.0,1,1
113,48ada9,2025-04-30 12:44:46,EPWA,2025-04-30 13:58:53,,LOT5CU  ,975,49,,,1,0
114,3c6441,2025-04-30 12:37:32,EPWA,2025-04-30 14:06:04,ETOU,DLH2MF  ,992,11,8008.0,743.0,1,4
115,489788,2025-04-30 12:29:23,EPWA,2025-04-30 13:16:20,EYVI,LOT797  ,1058,49,415.0,37.0,1,2
116,4892c0,2025-04-30 12:27:17,EPWA,2025-04-30 15:08:21,LEPA,ENT72XB ,1269,3,10521.0,410.0,1,1
117,46a5e1,2025-04-30 12:22:16,EPWA,2025-04-30 14:32:26,,SEH4MP  ,549,26,,,1,0
118,48cb15,2025-04-30 12:19:07,EPWA,2025-04-30 14:37:38,,TVP7438 ,1770,26,,,1,0
119,4891a6,2025-04-30 12:08:21,EPWA,2025-04-30 15:09:11,LCLK,ENT7063 ,1211,34,19848.0,1071.0,1,0
120,48ad00,2025-04-30 12:03:17,EPWA,2025-04-30 12:29:59,EPKT,LOT3KL  ,1299,26,5741.0,176.0,1,1
121,489787,2025-04-30 12:01:36,EPWA,2025-04-30 12:26:23,EPLB,LOT3965 ,309,34,8856.0,1994.0,1,2
122,4bb4e7,2025-04-30 11:58:34,EPWA,2025-04-30 14:38:26,LTXE,MGH872  ,766,18,15491.0,620.0,1,1
123,3c6594,2025-04-30 11:55:38,EPWA,2025-04-30 13:03:51,EDDM,DLH3PM  ,585,72,1768.0,64.0,1,4
124,489786,2025-04-30 11:54:01,EPWA,2025-04-30 12:23:51,,LOT3993 ,816,64,,,1,0
125,471fa0,2025-04-30 11:53:00,EPWA,2025-04-30 15:31:55,LEMG,WZZ147M ,673,56,11656.0,540.0,1,0
126,48ada3,2025-04-30 11:50:52,EPWA,2025-04-30 12:19:21,EPKK,LOT2NU  ,920,56,854.0,73.0,1,0
127,4d245f,2025-04-30 11:48:54,EPWA,2025-04-30 15:28:46,LEZL,WZZ843R ,766,34,758.0,3.0,1,2
128,48ad02,2025-04-30 11:39:46,EPWA,2025-04-30 12:12:49,EPRJ,LOT1MH  ,497,49,534.0,25.0,1,1
129,48ada2,2025-04-30 11:38:50,EPWA,2025-04-30 13:41:19,LTFM,LOT135  ,896,49,7017.0,327.0,1,2
130,489789,2025-04-30 11:35:52,EPWA,2025-04-30 12:13:55,EPPO,LOT4YA  ,574,18,561.0,78.0,1,3
131,471f63,2025-04-30 11:34:24,EPWA,2025-04-30 15:04:29,LLBG,WZZ527  ,440,49,5545.0,309.0,1,5
132,48ad0c,2025-04-30 11:32:34,EPWA,2025-04-30 12:18:12,EPWR,LOT3843 ,479,56,98.0,85.0,1,2
133,48ad03,2025-04-30 11:30:42,EPWA,2025-04-30 11:49:41,,LOT3837 ,985,72,,,1,0
134,48ad0f,2025-04-30 11:25:32,EPWA,2025-04-30 12:03:01,LKMT,LOT5EV  ,1212,26,13018.0,535.0,1,2
135,471f70,2025-04-30 11:24:07,EPWA,2025-04-30 12:56:24,ENJB,WZZ3088 ,1167,18,12198.0,970.0,1,2
136,406ae2,2025-04-30 11:10:30,EPWA,2025-04-30 13:28:44,EGLL,BAW84NT ,823,18,3491.0,35.0,1,8
137,461e1b,2025-04-30 11:09:17,EPWA,2025-04-30 12:35:20,EFHK,FIN8BX  ,868,41,2167.0,16.0,1,2
138,48ae05,2025-04-30 11:04:11,EPWA,2025-04-30 21:32:31,KMIA,LOT29   ,1124,72,4065.0,96.0,1,5
139,4d200e,2025-04-30 11:01:02,EPWA,2025-04-30 13:22:27,EGGW,WZZ59PS ,745,64,1074.0,68.0,1,5
140,484555,2025-04-30 10:56:23,EPWA,2025-04-30 12:30:28,EHAM,KLM1314 ,1123,41,2644.0,80.0,1,1
141,398579,2025-04-30 10:54:11,EPWA,2025-04-30 12:52:43,LFPG,AFR51QW ,1192,49,2779.0,63.0,1,8
142,48ae20,2025-04-30 10:49:16,EPWA,2025-04-30 19:42:42,KJFK,LOT6JK  ,1065,11,1352.0,19.0,1,1
143,48e81f,2025-04-30 10:44:43,EPWA,2025-04-30 11:01:12,EPLL,JDI95D  ,502,3,9396.0,417.0,1,0
144,471f64,2025-04-30 10:38:50,EPWA,2025-04-30 12:21:48,LIME,WZZ9225 ,717,64,4689.0,81.0,1,1
145,4d201e,2025-04-30 10:32:33,EPWA,2025-04-30 12:18:20,EBKH,WZZ9702 ,836,41,16054.0,638.0,1,6
146,471efd,2025-04-30 10:20:22,EPWA,2025-04-30 12:09:21,EBCI,WZZ1919 ,1220,18,3190.0,56.0,1,4
147,47a743,2025-04-30 10:16:07,EPWA,2025-04-30 13:28:51,ENBR,NOZ616  ,1376,18,1690.0,51.0,1,1
148,4baa53,2025-04-30 10:13:32,EPWA,2025-04-30 12:20:08,LTFM,THY4KJ  ,673,64,5545.0,236.0,1,2
149,4bb4ef,2025-04-30 10:11:38,EPWA,2025-04-30 12:41:20,LTXE,MGH972  ,939,34,8407.0,2479.0,1,0
150,48ae00,2025-04-30 10:07:23,EPWA,2025-04-30 21:52:58,KLAX,LOT21   ,1050,18,2873.0,15.0,1,7
151,48ad0d,2025-04-30 10:04:15,EPWA,2025-04-30 10:44:53,EPDR,LOT4NJ  ,580,56,29858.0,1424.0,1,0
152,48ad87,2025-04-30 10:02:00,EPWA,2025-04-30 10:51:29,EYVI,LOT7ME  ,553,26,572.0,52.0,1,2
153,48ad09,2025-04-30 10:00:20,EPWA,2025-04-30 11:11:03,LYBE,LOT5TA  ,844,18,886.0,71.0,1,3
154,471f32,2025-04-30 09:54:53,EPWA,2025-04-30 21:54:18,EPWA,WZZ495  ,1079,56,1551.0,26.0,1,1
155,48adae,2025-04-30 09:43:01,EPWA,2025-04-30 10:56:14,,LOT5YH  ,1044,41,,,1,0
156,48ad08,2025-04-30 09:37:31,EPWA,2025-04-30 10:20:54,,LOT6RT  ,1005,41,,,1,0
157,503e61,2025-04-30 09:33:51,EPWA,2025-04-30 12:02:37,LTXE,CAI25XK ,970,11,6146.0,2464.0,1,0
158,48af08,2025-04-30 09:29:46,EPWA,2025-04-30 11:55:20,LTXE,LOT6311 ,764,49,2520.0,2380.0,1,0
159,48af0e,2025-04-30 09:27:57,EPWA,2025-04-30 12:28:27,LCLK,LOT171  ,871,34,22560.0,1132.0,1,0
160,48ad85,2025-04-30 09:26:32,EPWA,2025-04-30 10:31:43,LJLJ,LOT1NA  ,701,56,28504.0,1837.0,1,1
161,48af12,2025-04-30 09:23:32,EPWA,2025-04-30 12:37:27,LEMD,LOT4CA  ,673,72,9814.0,160.0,1,2
162,48af0d,2025-04-30 09:22:41,EPWA,2025-04-30 11:41:14,,LOT6349 ,1372,42,,,1,0
163,48ada6,2025-04-30 09:20:51,EPWA,2025-04-30 10:39:24,LROP,LOT7HL  ,1070,11,1670.0,33.0,1,2
164,48af00,2025-04-30 09:15:13,EPWA,2025-04-30 10:31:46,EETN,LOT785  ,1550,3,128.0,9.0,1,1
165,48adaf,2025-04-30 09:13:44,EPWA,2025-04-30 10:48:52,LBSF,LOT3KY  ,1299,49,1547.0,28.0,1,1
166,48af10,2025-04-30 09:12:27,EPWA,2025-04-30 10:11:47,EVRA,LOT7LK  ,1887,57,2980.0,110.0,1,2
167,471f74,2025-04-30 09:10:30,EPWA,2025-04-30 11:25:56,LFPO,WZZ37DB ,738,64,2112.0,65.0,1,9
168,48d980,2025-04-30 09:08:19,EPWA,2025-04-30 09:51:26,EPSC,PLF110  ,489,34,13584.0,1827.0,1,0
169,48ad10,2025-04-30 09:06:18,EPWA,2025-04-30 10:05:57,LKPR,LOT3FG  ,713,64,3633.0,8.0,1,8
170,48ada5,2025-04-30 09:05:18,EPWA,2025-04-30 10:24:05,,LOT3LD  ,737,56,,,1,0
171,48ad0b,2025-04-30 09:02:50,EPWA,2025-04-30 10:15:38,,LOT577  ,1007,56,,,1,0
172,48ad82,2025-04-30 09:01:06,EPWA,2025-04-30 09:54:22,LHBP,LOT535  ,1258,26,1084.0,82.0,1,7
173,48ae86,2025-04-30 08:58:43,EPWA,2025-04-30 09:12:25,,LOT7CR  ,1121,26,,,1,0
174,48ad86,2025-04-30 08:52:34,EPWA,2025-04-30 10:32:45,EHAM,LOT7VJ  ,724,79,2431.0,57.0,1,1
175,503d61,2025-04-30 08:49:30,EPWA,2025-04-30 11:42:47,,ELY5102 ,1020,41,,,1,0
176,48ada9,2025-04-30 08:44:23,EPWA,2025-04-30 09:22:21,EPWR,LOT4AM  ,1010,64,434.0,85.0,1,2
177,48ad83,2025-04-30 08:43:00,EPWA,2025-04-30 09:12:42,EPKK,LOT3HB  ,1073,56,934.0,81.0,1,0
178,48ada1,2025-04-30 08:41:00,EPWA,2025-04-30 10:25:28,EBBR,LOT27M  ,728,49,1426.0,94.0,1,3
179,489788,2025-04-30 08:37:03,EPWA,2025-04-30 09:08:43,EPPO,LOT3945 ,537,49,525.0,93.0,1,3
180,48ada0,2025-04-30 08:36:08,EPWA,2025-04-30 08:52:55,,LOT3EZ  ,1460,3,,,1,0
181,489787,2025-04-30 08:35:00,EPWA,2025-04-30 09:00:28,EPKT,LOT3881 ,1146,3,7055.0,222.0,1,1
182,48978a,2025-04-30 08:33:36,EPWA,2025-04-30 09:06:59,EPRJ,LOT7KG  ,839,56,575.0,33.0,1,1
183,4892c8,2025-04-30 08:30:36,EPWA,2025-04-30 10:46:20,,ENT57WK ,964,49,,,1,0
184,48ad19,2025-04-30 08:27:52,EPWA,2025-04-30 09:35:48,LDZL,LOT6PH  ,975,56,12902.0,1371.0,1,3
185,48b2d0,2025-04-30 08:15:50,EPWA,2025-04-30 08:45:08,EPPO,LPR41   ,700,18,787.0,86.0,1,3
186,48af11,2025-04-30 08:14:15,EPWA,2025-04-30 12:03:59,LPAR,LOT425  ,927,41,6276.0,552.0,1,5
187,4aca74,2025-04-30 08:12:34,EPWA,2025-04-30 09:21:07,EKCH,SAS752  ,1066,72,1645.0,35.0,1,0
188,3c664c,2025-04-30 08:04:03,EPWA,2025-04-30 09:27:52,EDDF,DLH6LY  ,532,64,5663.0,72.0,1,5
189,48a212,2025-04-30 07:57:51,EPWA,2025-04-30 09:28:45,LIPR,JDI75T  ,1362,26,19443.0,833.0,1,1
190,48ad01,2025-04-30 07:52:41,EPWA,2025-04-30 09:07:06,EDDH,LOT3AF  ,966,64,1253.0,77.0,1,3
191,48ae83,2025-04-30 07:49:34,EPWA,2025-04-30 10:23:19,LEBL,LOT437  ,906,49,159.0,72.0,1,1
192,48ada4,2025-04-30 07:48:05,EPWA,2025-04-30 09:56:24,LTFM,LOT133  ,1218,34,5596.0,236.0,1,2
193,49d09e,2025-04-30 07:46:39,EPWA,2025-04-30 09:25:39,LIMC,TVS454P ,813,3,1096.0,96.0,1,4
194,89656b,2025-04-30 07:45:19,EPWA,2025-04-30 13:15:12,OMDB,FDB1WA  ,1213,56,7641.0,362.0,1,2
195,48af01,2025-04-30 07:42:09,EPWA,2025-04-30 09:48:48,,LOT5YM  ,1373,41,,,1,0
196,48ad0e,2025-04-30 07:30:34,EPWA,2025-04-30 08:21:29,EDDB,LOT7AE  ,701,49,2690.0,101.0,1,4
197,471db8,2025-04-30 07:25:14,EPWA,2025-04-30 10:14:26,,WZZ68NP ,815,34,,,1,0
198,461f39,2025-04-30 07:22:09,EPWA,2025-04-30 08:42:19,EFHK,FIN73P  ,492,56,2607.0,39.0,1,2
199,4d24ae,2025-04-30 07:13:36,EPWA,2025-04-30 08:56:20,LIMC,WMT2900 ,813,41,846.0,89.0,1,4
200,48ada7,2025-04-30 07:11:50,EPWA,2025-04-30 08:50:56,LIMC,LOT7FE  ,1563,11,1782.0,74.0,1,4
201,48d981,2025-04-30 07:06:14,EPWA,2025-04-30 07:45:03,,PLF130  ,1075,3,,,1,0
202,489223,2025-04-30 06:53:20,EPWA,2025-04-30 07:46:58,LHBP,ENT92SG ,1423,3,891.0,82.0,1,7
203,48ada3,2025-04-30 06:51:42,EPWA,2025-04-30 07:59:52,EKCH,LOT1EM  ,1368,3,1607.0,35.0,1,0
204,4d24b0,2025-04-30 06:49:47,EPWA,2025-04-30 08:22:10,LIPZ,WMT349  ,787,41,1771.0,47.0,1,4
