,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,471f05,2025-04-28 19:30:36,LPPR,2025-04-28 22:59:52,EPWA,WZZ90KR ,2323.0,319.0,5398,125,1,1
1,471f32,2025-04-28 19:00:48,LEMD,2025-04-28 22:05:30,EPWA,WZZ506  ,2666.0,175.0,1517,72,1,1
2,471fa0,2025-04-28 20:13:35,LIPE,2025-04-28 21:51:38,EPWA,WZZ5474 ,1863.0,153.0,1546,72,0,1
3,4d245f,2025-04-28 19:07:10,LEBL,2025-04-28 21:41:28,EPWA,WZZ6366 ,1624.0,41.0,1451,72,0,1
4,4d200e,2025-04-28 08:53:00,EPWA,2025-04-28 21:05:10,EPWA,WZZ9P   ,1517.0,64.0,1530,72,1,1
5,4d201e,2025-04-28 19:23:36,LIME,2025-04-28 21:02:15,EPWA,WZZ9100 ,1932.0,195.0,1343,79,1,1
6,471f70,2025-04-28 18:55:07,EGGW,2025-04-28 20:58:15,EPWA,WZZ65ZL ,1059.0,61.0,1616,72,0,1
7,48af0d,2025-04-28 18:58:06,LFPG,2025-04-28 20:52:17,EPWA,LOT336  ,1552.0,48.0,1670,72,2,1
8,471f74,2025-04-28 18:56:38,LIRF,2025-04-28 20:47:59,EPWA,WZZ80EX ,230.0,34.0,1700,72,0,1
9,471f41,2025-04-28 18:05:06,LMML,2025-04-28 20:40:33,EPWA,WZZ5782 ,1783.0,53.0,1393,79,0,1
10,4892c5,2025-04-28 14:30:00,,2025-04-28 20:28:27,EPWA,ENT5140 ,,,1645,72,0,1
11,440829,2025-04-28 19:17:33,LOWW,2025-04-28 20:20:39,EPWA,AUA6AW  ,502.0,99.0,1031,95,0,1
12,3c6743,2025-04-28 18:53:12,EDDF,2025-04-28 20:18:08,EPWA,DLH5UX  ,975.0,65.0,1894,49,1,1
13,48ada6,2025-04-28 18:38:31,EHAM,2025-04-28 20:16:20,EPWA,LOT2MN  ,1887.0,110.0,1146,95,0,1
14,484559,2025-04-28 18:41:16,EHAM,2025-04-28 20:14:27,EPWA,KLM73D  ,1771.0,110.0,1112,95,0,1
15,471efd,2025-04-28 18:27:18,EBCI,2025-04-28 20:11:26,EPWA,WZZ5UH  ,1888.0,87.0,1631,79,2,1
16,48af12,2025-04-28 19:37:05,EPKK,2025-04-28 20:09:19,EPWA,LOT3922 ,321.0,103.0,1651,72,0,1
17,48ad08,2025-04-28 19:20:53,EPSC,2025-04-28 20:07:32,EPWA,LOT9KM  ,14426.0,1736.0,1460,79,0,1
18,48ad87,2025-04-28 19:28:00,EPWR,2025-04-28 20:05:18,EPWA,LOT3860 ,553.0,100.0,1389,79,1,1
19,48adb9,2025-04-28 18:51:33,EDDM,2025-04-28 20:03:19,EPWA,LOT6HT  ,1404.0,80.0,1442,79,0,1
20,48af19,2025-04-28 18:17:30,EBBR,2025-04-28 20:01:25,EPWA,LOT4HE  ,1287.0,101.0,849,110,2,1
21,48af0c,2025-04-28 17:04:47,,2025-04-28 19:59:40,EPWA,LOT6382 ,,,1352,95,0,1
22,48ad09,2025-04-28 18:13:11,ELLX,2025-04-28 19:56:22,EPWA,LOT2YM  ,1993.0,25.0,954,102,0,1
23,48af10,2025-04-28 17:19:14,,2025-04-28 19:54:21,EPWA,LOT4JV  ,,,1533,79,0,1
24,48af01,2025-04-28 17:43:33,EGLL,2025-04-28 19:52:23,EPWA,LOT2EJ  ,1042.0,17.0,795,110,2,1
25,48af06,2025-04-28 18:10:31,LSZH,2025-04-28 19:50:28,EPWA,LOT3EM  ,1794.0,73.0,810,110,1,1
26,39e689,2025-04-28 17:47:34,LFPG,2025-04-28 19:48:19,EPWA,AFR21LR ,1267.0,71.0,1597,72,2,1
27,3c644d,2025-04-28 18:35:30,EDDM,2025-04-28 19:46:23,EPWA,DLH3CN  ,1320.0,11.0,1716,64,0,1
28,48ae85,2025-04-28 16:05:27,,2025-04-28 19:44:31,EPWA,LOT9012 ,,,1542,79,0,1
29,48ad03,2025-04-28 18:52:06,LHBP,2025-04-28 19:42:53,EPWA,LOT532  ,799.0,120.0,1542,79,0,1
30,48ada5,2025-04-28 17:50:56,LSGG,2025-04-28 19:41:08,EPWA,LOT416  ,1499.0,88.0,881,102,1,1
31,48ac80,2025-04-28 18:18:02,EDDF,2025-04-28 19:39:14,EPWA,LOT3CG  ,1163.0,49.0,1383,79,1,1
32,48ada0,2025-04-28 17:41:31,LIMC,2025-04-28 19:24:39,EPWA,LOT2FE  ,677.0,5.0,2048,49,2,1
33,4891ab,2025-04-28 16:54:33,,2025-04-28 19:23:22,EPWA,ENT1344 ,,,4457,72,0,1
34,49d2ee,2025-04-28 15:26:21,,2025-04-28 19:23:06,EPWA,TVP7305 ,,,3890,42,0,1
35,48ada1,2025-04-28 17:50:02,EDDL,2025-04-28 19:18:53,EPWA,LOT6PA  ,406.0,82.0,5125,110,0,1
36,40093f,2025-04-28 17:11:25,EGLL,2025-04-28 19:16:01,EPWA,BAW8LV  ,676.0,17.0,1654,72,3,1
37,48ae82,2025-04-28 17:12:38,LIRF,2025-04-28 19:05:55,EPWA,LOT304  ,712.0,49.0,1279,95,0,1
38,48ad01,2025-04-28 17:40:24,EDDH,2025-04-28 18:53:19,EPWA,LOT2CF  ,1264.0,77.0,1457,79,0,1
39,4891b4,2025-04-28 14:58:39,,2025-04-28 18:50:22,EPWA,ENT13LC ,,,1852,56,0,1
40,48ad81,2025-04-28 17:49:24,LKPR,2025-04-28 18:40:39,EPWA,LOT5EN  ,1050.0,105.0,1620,64,1,1
41,48adac,2025-04-28 17:37:30,EKCH,2025-04-28 18:38:18,EPWA,LOT6KC  ,3190.0,101.0,1172,102,0,1
42,440caf,2025-04-28 17:41:42,EVRA,2025-04-28 18:36:29,EPWA,TAY2IX  ,963.0,103.0,1192,95,1,1
43,48ad83,2025-04-28 16:20:38,LGAV,2025-04-28 18:31:54,EPWA,LOT7MD  ,7987.0,1270.0,1146,95,0,1
44,896486,2025-04-28 12:34:16,OMSJ,2025-04-28 18:26:41,EPWA,ABY605  ,1673.0,133.0,1206,102,0,1
45,48ad02,2025-04-28 17:30:49,LOWW,2025-04-28 18:24:20,EPWA,LOT226  ,1037.0,91.0,1735,64,0,1
