,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
16,48978a,2025-04-02 18:19:08,EPWA,2025-04-02 18:48:28,EPWR,LOT3859 ,864,64,453.0,92.0,1,2
17,4b0295,2025-04-02 18:14:18,EPWA,2025-04-02 20:56:18,LSZK,SWR9BV  ,778,34,8457.0,1372.0,1,7
18,48ad86,2025-04-02 18:06:37,EPWA,2025-04-02 18:36:12,EPKK,LOT3921 ,571,64,527.0,73.0,1,0
19,48ad09,2025-04-02 18:05:19,EPWA,2025-04-02 18:23:48,,LOT3825 ,625,64,,,1,0
20,489786,2025-04-02 18:01:53,EPWA,2025-04-02 18:41:58,EPZG,LOT3LX  ,952,72,11483.0,459.0,1,1
21,3c6586,2025-04-02 17:53:52,EPWA,2025-04-02 19:46:04,ETOU,DLH6MV  ,709,26,3641.0,1977.0,1,5
22,4d242b,2025-04-02 17:51:03,EPWA,2025-04-02 20:02:49,LICZ,WMT55AC ,643,72,20411.0,1789.0,1,1
23,485870,2025-04-02 17:42:35,EPWA,2025-04-02 20:13:21,EHAM,KLM1318 ,977,41,7291.0,178.0,1,0
24,48ad19,2025-04-02 17:41:13,EPWA,2025-04-02 18:18:44,EPSC,LOT3935 ,1066,56,29497.0,1332.0,1,0
25,407462,2025-04-02 17:28:42,EPWA,2025-04-02 20:13:58,EGLL,BAW851W ,1154,3,3921.0,81.0,1,8
26,398566,2025-04-02 17:24:10,EPWA,2025-04-02 20:05:11,LFFE,AFR53SM ,1094,49,8024.0,995.0,1,12
27,494117,2025-04-02 17:21:48,EPWA,2025-04-02 19:19:44,EDLN,NJE346E ,317,56,8589.0,556.0,1,4
28,4bb86f,2025-04-02 17:12:02,EPWA,2025-04-02 19:27:50,,PGT6BY  ,504,56,,,1,0
29,461e1a,2025-04-02 17:09:39,EPWA,2025-04-02 18:41:41,EFHK,FIN8ZR  ,694,79,749.0,92.0,1,2
30,4baa86,2025-04-02 17:08:03,EPWA,2025-04-02 19:27:26,LTFM,THY9NV  ,590,72,6923.0,365.0,1,2
31,49514d,2025-04-02 17:05:42,EPWA,2025-04-02 21:03:47,LPOT,TAP120R ,618,49,16289.0,2098.0,1,2
32,4bcda4,2025-04-02 16:59:30,EPWA,2025-04-02 19:22:16,,SXS11J  ,1286,3,,,1,0
33,4692da,2025-04-02 16:56:36,EPWA,2025-04-02 18:59:01,LGAV,AEE873  ,1125,3,28250.0,972.0,1,0
34,39ca28,2025-04-02 16:53:54,EPWA,2025-04-02 17:43:22,LOWW,DSO31RI ,844,11,2026.0,76.0,1,2
35,4d2221,2025-04-02 16:52:07,EPWA,2025-04-02 20:06:18,,RYR73XC ,605,64,,,1,0
36,48ad82,2025-04-02 16:49:38,EPWA,2025-04-02 17:44:56,LHBP,LOT5CH  ,929,18,1927.0,67.0,1,7
37,44ce76,2025-04-02 16:41:07,EPWA,2025-04-02 18:28:14,EBBR,BEL9PY  ,638,72,5563.0,157.0,1,3
38,471efd,2025-04-02 16:35:02,EPWA,2025-04-02 18:14:05,LIME,WZZ3308 ,680,64,5571.0,165.0,1,1
39,300393,2025-04-02 16:23:01,EPWA,2025-04-02 17:32:20,EDDM,DLH3YA  ,690,79,5300.0,87.0,1,3
40,471f6b,2025-04-02 16:19:02,EPWA,2025-04-02 17:52:54,LIPE,WZZ58SL ,780,34,3334.0,84.0,1,0
41,48ae83,2025-04-02 16:07:02,EPWA,2025-04-02 16:55:57,LKPR,LOT2MD  ,1317,41,403.0,105.0,1,8
42,471f6a,2025-04-02 15:54:22,EPWA,2025-04-02 17:44:47,LIRF,WZZ25DG ,758,64,6149.0,49.0,1,4
43,4d200c,2025-04-02 15:53:19,EPWA,2025-04-02 17:55:26,EGGW,WZZ98YM ,811,34,6270.0,235.0,1,5
44,48ad0b,2025-04-02 15:51:42,EPWA,2025-04-02 16:57:11,EDDH,LOT3JK  ,1080,26,795.0,130.0,1,3
45,484fdf,2025-04-02 15:48:54,EPWA,2025-04-02 17:14:18,EHAM,KLM1316 ,1175,26,2392.0,49.0,1,1
46,48adb9,2025-04-02 15:46:54,EPWA,2025-04-02 17:00:59,EKBI,LOT4AT  ,1149,26,3406.0,6.0,1,1
47,39bdb0,2025-04-02 15:45:33,EPWA,2025-04-02 17:32:30,LFPG,AFR24WH ,843,26,2479.0,17.0,1,8
48,48ad87,2025-04-02 15:42:52,EPWA,2025-04-02 16:40:24,LOWW,LOT225  ,1001,18,1469.0,68.0,1,2
49,48ada2,2025-04-02 15:40:08,EPWA,2025-04-02 16:54:41,EDDM,LOT3AN  ,898,34,3229.0,26.0,1,4
50,489787,2025-04-02 15:38:08,EPWA,2025-04-02 16:11:52,EPPO,LOT3947 ,695,41,27.0,101.0,1,3
51,48ad81,2025-04-02 15:36:08,EPWA,2025-04-02 17:11:58,ELLX,LOT2WP  ,892,49,331.0,33.0,1,2
52,48ada6,2025-04-02 15:32:30,EPWA,2025-04-02 17:06:28,LSZH,LOT7VA  ,948,26,1001.0,12.0,1,7
53,48af07,2025-04-02 15:30:04,EPWA,2025-04-02 16:39:45,EKCH,LOT461  ,1162,19,1716.0,96.0,1,0
54,48ad0f,2025-04-02 15:25:02,EPWA,2025-04-02 16:47:23,EDDS,LOT373  ,626,72,675.0,61.0,1,6
55,48ac81,2025-04-02 15:23:43,EPWA,2025-04-02 16:44:58,EDDF,LOT3EA  ,876,41,4335.0,65.0,1,5
56,48af0d,2025-04-02 15:16:51,EPWA,2025-04-02 16:36:46,EDDL,LOT407  ,766,34,1441.0,44.0,1,4
57,48978a,2025-04-02 15:15:00,EPWA,2025-04-02 15:45:22,EPKK,LOT3923 ,638,72,66.0,65.0,1,1
58,48ac82,2025-04-02 15:14:01,EPWA,2025-04-02 16:55:47,ENGM,LOT6PU  ,722,49,963.0,131.0,1,1
59,489788,2025-04-02 15:09:04,EPWA,2025-04-02 15:58:29,EDDB,LOT389  ,486,49,5344.0,93.0,1,4
60,471f6d,2025-04-02 15:07:39,EPWA,2025-04-02 17:07:24,LFMN,WZZ1LK  ,861,26,164.0,18.0,1,1
61,48af12,2025-04-02 15:04:07,EPWA,2025-04-02 16:31:05,EHAM,LOT5PX  ,816,41,2197.0,49.0,1,1
62,48adaf,2025-04-02 15:02:01,EPWA,2025-04-02 16:25:06,ESSA,LOT4CE  ,626,72,1975.0,125.0,1,0
63,48ada1,2025-04-02 14:58:52,EPWA,2025-04-02 15:39:38,EPWR,LOT8NE  ,472,79,673.0,85.0,1,2
64,48ad00,2025-04-02 14:57:08,EPWA,2025-04-02 15:16:17,,LOT81L  ,659,72,,,1,0
65,48ada0,2025-04-02 14:55:30,EPWA,2025-04-02 16:36:28,LIMC,LOT3LF  ,1413,26,1262.0,66.0,1,4
66,489789,2025-04-02 14:51:35,EPWA,2025-04-02 16:26:55,LIPZ,LOT311  ,651,49,2465.0,28.0,1,4
67,48ad10,2025-04-02 14:49:25,EPWA,2025-04-02 16:33:49,LFHN,LOT5CV  ,1126,49,10439.0,526.0,1,4
68,48ae86,2025-04-02 14:47:19,EPWA,2025-04-02 16:26:20,EBBR,LOT3ML  ,1314,11,890.0,71.0,1,3
69,48af09,2025-04-02 14:45:01,EPWA,2025-04-02 16:39:52,LFPG,LOT335  ,760,26,2432.0,78.0,1,8
70,48ada7,2025-04-02 14:43:39,EPWA,2025-04-02 15:28:39,EYVI,LOT5EF  ,890,26,329.0,83.0,1,2
71,48ad03,2025-04-02 14:41:51,EPWA,2025-04-02 16:47:10,LFMN,LOT34P  ,873,72,386.0,18.0,1,1
72,4d245f,2025-04-02 14:39:48,EPWA,2025-04-02 17:10:22,LMML,WZZ9193 ,1218,34,2441.0,22.0,1,0
73,48da43,2025-04-02 14:34:24,EPWA,2025-04-02 14:56:15,,PLF633  ,1551,34,,,1,0
74,48ad84,2025-04-02 14:23:16,EPWA,2025-04-02 16:06:29,LFHC,LOT4MB  ,1108,34,14464.0,1401.0,1,3
75,48ad83,2025-04-02 14:20:12,EPWA,2025-04-02 15:11:40,LKPR,LOT521  ,1144,49,223.0,90.0,1,8
76,44c9eb,2025-04-02 14:10:34,EPWA,2025-04-02 15:49:43,EBKT,AAB99R  ,344,34,4665.0,193.0,1,4
77,48ae01,2025-04-02 14:04:35,EPWA,2025-04-02 20:41:05,VIDP,LOT71   ,381,41,6336.0,296.0,1,2
78,4d200e,2025-04-02 14:01:21,EPWA,2025-04-02 16:32:58,,WZZ4SW  ,918,11,,,1,0
79,4b0290,2025-04-02 13:58:00,EPWA,2025-04-02 15:32:23,LSZH,SWR7PZ  ,992,18,1457.0,4.0,1,7
80,503d61,2025-04-02 13:55:40,EPWA,2025-04-02 17:11:59,LLBG,ELY5102 ,1175,26,910.0,25.0,1,4
81,48ad19,2025-04-02 13:49:00,EPWA,2025-04-02 14:42:04,LHBP,LOT6AL  ,738,49,1573.0,59.0,1,7
82,48ad0c,2025-04-02 13:45:35,EPWA,2025-04-02 14:55:59,LDZL,LOT2MA  ,1087,64,20736.0,1371.0,1,0
83,48af0e,2025-04-02 13:44:11,EPWA,2025-04-02 15:32:03,LIRF,LOT5KT  ,1031,41,6455.0,79.0,1,4
84,48af05,2025-04-02 13:42:01,EPWA,2025-04-02 15:48:57,EGLL,LOT279  ,1593,18,4784.0,127.0,1,8
85,48ac80,2025-04-02 13:36:11,EPWA,2025-04-02 14:35:57,EVRA,LOT7RM  ,964,34,4522.0,42.0,1,2
86,48ae80,2025-04-02 13:32:36,EPWA,2025-04-02 14:02:57,EPRZ,LOT2LK  ,801,49,2083.0,15.0,1,1
87,48af01,2025-04-02 13:30:01,EPWA,2025-04-02 14:02:22,EPKK,LOT3919 ,765,34,538.0,65.0,1,0
88,48adae,2025-04-02 13:27:35,EPWA,2025-04-02 14:56:59,EETN,LOT7MN  ,666,79,991.0,93.0,1,1
89,44081d,2025-04-02 13:22:35,EPWA,2025-04-02 14:12:45,LOWW,AUA624  ,571,56,987.0,60.0,1,2
90,4a2181,2025-04-02 13:21:09,EPWA,2025-04-02 16:36:28,LLBG,LOT5FM  ,1311,26,6519.0,271.0,1,5
91,8960d2,2025-04-02 13:18:52,EPWA,2025-04-02 18:40:21,OMDB,UAE180  ,1205,3,8523.0,278.0,1,2
92,48ad0e,2025-04-02 13:14:20,EPWA,2025-04-02 14:47:52,LBSF,LOT3JB  ,1170,72,3146.0,55.0,1,1
93,4ca660,2025-04-02 13:12:41,EPWA,2025-04-02 14:16:27,EKCH,SAS2762 ,509,79,7402.0,32.0,1,1
94,489786,2025-04-02 13:11:03,EPWA,2025-04-02 13:56:54,,LOT6EN  ,637,56,,,1,0
95,48ad09,2025-04-02 13:07:25,EPWA,2025-04-02 14:31:50,LYBE,LOT5LW  ,1218,34,893.0,18.0,1,3
96,48ada3,2025-04-02 13:02:37,EPWA,2025-04-02 14:28:58,LROP,LOT6HU  ,1311,34,1779.0,110.0,1,2
97,48ada5,2025-04-02 13:01:15,EPWA,2025-04-02 14:13:56,,LOT5CU  ,1290,49,,,1,0
98,48ad0d,2025-04-02 12:58:30,EPWA,2025-04-02 14:37:51,LWSK,LOT3VY  ,749,79,11701.0,615.0,1,2
99,48ad86,2025-04-02 12:55:34,EPWA,2025-04-02 13:38:55,,LOT3937 ,728,79,,,1,0
100,48ad80,2025-04-02 12:54:33,EPWA,2025-04-02 14:00:27,,LOT5EP  ,1075,34,,,1,0
101,471db4,2025-04-02 12:48:02,EPWA,2025-04-02 15:53:28,LEMD,WZZ3372 ,730,49,10530.0,297.0,1,2
102,4d252b,2025-04-02 12:30:05,EPWA,2025-04-02 15:58:29,LEMG,WZZ147M ,673,72,11551.0,601.0,1,0
103,3c6588,2025-04-02 12:28:30,EPWA,2025-04-02 13:48:27,EDDF,DLH2MF  ,626,72,3151.0,27.0,1,5
104,48ad82,2025-04-02 12:26:37,EPWA,2025-04-02 13:11:51,EYVI,LOT797  ,880,56,363.0,90.0,1,2
105,48d961,2025-04-02 12:00:17,EPWA,2025-04-02 12:36:51,EPDR,PLF106  ,680,26,29912.0,1378.0,1,0
106,48978a,2025-04-02 11:53:30,EPWA,2025-04-02 12:22:59,EPBD,LOT3993 ,638,79,4375.0,173.0,1,1
107,489789,2025-04-02 11:52:20,EPWA,2025-04-02 12:25:54,EPKT,LOT3KL  ,1316,56,5164.0,138.0,1,1
108,489788,2025-04-02 11:49:13,EPWA,2025-04-02 12:12:37,EPLR,LOT3965 ,330,64,9560.0,619.0,1,2
109,471efd,2025-04-02 11:48:08,EPWA,2025-04-02 13:12:23,ENJB,WZZ3088 ,673,56,10545.0,741.0,1,2
110,48adaf,2025-04-02 11:46:43,EPWA,2025-04-02 12:19:39,EPRJ,LOT1MH  ,761,41,597.0,2.0,1,1
111,48a212,2025-04-02 11:45:33,EPWA,2025-04-02 12:39:06,LOWW,JDI75T  ,833,19,2136.0,76.0,1,2
112,48ad00,2025-04-02 11:44:00,EPWA,2025-04-02 12:01:38,,LOT3837 ,959,72,,,1,0
113,48ac82,2025-04-02 11:42:39,EPWA,2025-04-02 12:13:17,EPKK,LOT2NU  ,748,56,316.0,65.0,1,1
114,48ad0f,2025-04-02 11:40:32,EPWA,2025-04-02 12:12:57,EPPO,LOT4YA  ,322,34,103.0,109.0,1,3
115,3c6593,2025-04-02 11:37:22,EPWA,2025-04-02 12:45:58,EDDM,DLH3PM  ,344,56,1745.0,41.0,1,4
116,4d2020,2025-04-02 11:36:00,EPWA,2025-04-02 15:09:22,LEZL,WZZ843R ,1016,3,919.0,57.0,1,2
117,4bb4ee,2025-04-02 11:33:36,EPWA,2025-04-02 14:10:16,LTAI,MGH872  ,1266,49,13542.0,2437.0,1,0
118,48ada4,2025-04-02 11:31:09,EPWA,2025-04-02 13:41:15,LTFM,LOT135  ,990,56,7244.0,426.0,1,2
119,48ad81,2025-04-02 11:29:09,EPWA,2025-04-02 12:00:59,EPWR,LOT3843 ,552,64,626.0,92.0,1,2
120,46a5e2,2025-04-02 11:22:04,EPWA,2025-04-02 13:28:29,LGAV,SEH4MP  ,642,72,26992.0,1300.0,1,0
121,48ad10,2025-04-02 11:14:17,EPWA,2025-04-02 11:48:57,LKMT,LOT5EV  ,1173,41,13579.0,558.0,1,2
122,48ae07,2025-04-02 11:04:51,EPWA,2025-04-02 21:19:44,KOPF,LOT29   ,1215,87,4162.0,1704.0,1,4
123,461e14,2025-04-02 10:59:39,EPWA,2025-04-02 12:31:39,EFHK,FIN8BX  ,923,87,552.0,100.0,1,2
124,484161,2025-04-02 10:58:25,EPWA,2025-04-02 12:26:24,EHAM,KLM1314 ,583,64,2017.0,103.0,1,1
125,48c10e,2025-04-02 10:56:15,EPWA,2025-04-02 11:28:39,EPPO,SPRIO   ,1158,26,981.0,109.0,1,3
126,48ae24,2025-04-02 10:52:18,EPWA,2025-04-02 19:42:38,KFRG,LOT6JK  ,1004,26,15596.0,919.0,1,2
127,471f31,2025-04-02 10:51:10,EPWA,2025-04-02 12:51:56,EGGW,WZZ59PS ,790,41,1877.0,23.0,1,5
128,471f6b,2025-04-02 10:18:26,EPWA,2025-04-02 12:01:29,EBCI,WZZ1919 ,1073,64,2566.0,56.0,1,4
129,471f6a,2025-04-02 10:11:16,EPWA,2025-04-02 11:39:15,EHEH,WZZ9702 ,637,64,241.0,83.0,1,3
130,489787,2025-04-02 10:06:49,EPWA,2025-04-02 11:22:18,LYBE,LOT5TA  ,939,87,900.0,25.0,1,3
131,48ad84,2025-04-02 10:05:11,EPWA,2025-04-02 10:41:11,,LOT4NJ  ,544,64,,,1,0
132,49d5d7,2025-04-02 10:03:09,EPWA,2025-04-02 13:05:47,LEMD,OKPRF   ,725,26,10291.0,282.0,1,2
133,406a02,2025-04-02 10:00:36,EPWA,2025-04-02 12:08:40,EGLL,BAW84NT ,1235,18,2070.0,32.0,1,7
134,48ad0c,2025-04-02 09:54:39,EPWA,2025-04-02 10:42:17,EYVI,LOT7ME  ,590,72,361.0,106.0,1,2
135,48ae06,2025-04-02 09:52:04,EPWA,2025-04-02 21:31:33,KHHR,LOT21   ,1081,11,2972.0,162.0,1,7
136,48af11,2025-04-02 09:33:11,EPWA,2025-04-02 09:52:34,EPSY,LOT9211 ,797,64,27393.0,1367.0,1,0
137,48ad19,2025-04-02 09:26:06,EPWA,2025-04-02 10:08:29,,LOT6RT  ,454,56,,,1,0
138,48adac,2025-04-02 09:22:45,EPWA,2025-04-02 10:36:55,,LOT5YH  ,887,72,,,1,0
139,48ad83,2025-04-02 09:21:07,EPWA,2025-04-02 10:32:48,LJLJ,LOT1NA  ,514,72,2724.0,7.0,1,1
140,48ada6,2025-04-02 09:18:07,EPWA,2025-04-02 10:42:12,LROP,LOT7HL  ,1214,18,1671.0,102.0,1,2
141,4d200c,2025-04-02 09:16:43,EPWA,2025-04-02 11:18:54,LFPO,WZZ37DB ,973,49,2093.0,20.0,1,9
142,48af0d,2025-04-02 09:15:11,EPWA,2025-04-02 09:43:54,EPKT,LOT3881 ,869,3,4664.0,92.0,1,1
143,4bd156,2025-04-02 09:13:30,EPWA,2025-04-02 11:49:20,LTAI,CAI25XK ,1222,18,20435.0,1797.0,1,1
144,48af12,2025-04-02 09:11:07,EPWA,2025-04-02 10:32:16,EETN,LOT785  ,718,49,686.0,116.0,1,1
145,48ad0e,2025-04-02 09:09:15,EPWA,2025-04-02 10:09:37,LHBP,LOT535  ,657,79,2299.0,59.0,1,7
146,4baa8a,2025-04-02 09:07:32,EPWA,2025-04-02 11:10:25,LTFM,THY4KJ  ,666,56,5256.0,297.0,1,2
147,48ac80,2025-04-02 09:06:02,EPWA,2025-04-02 10:04:59,EVRA,LOT7LK  ,987,56,3854.0,10.0,1,3
148,48ada3,2025-04-02 09:04:36,EPWA,2025-04-02 09:55:28,LKPR,LOT3FG  ,1075,56,175.0,113.0,1,8
149,48adb9,2025-04-02 09:01:33,EPWA,2025-04-02 10:23:47,,LOT3LD  ,834,26,,,1,0
150,48ad0b,2025-04-02 08:59:19,EPWA,2025-04-02 10:12:50,LQVI,LOT577  ,514,87,20266.0,2279.0,1,0
151,48ada7,2025-04-02 08:58:06,EPWA,2025-04-02 10:31:48,LBSF,LOT3KY  ,1084,72,4911.0,162.0,1,1
152,48ae81,2025-04-02 08:56:04,EPWA,2025-04-02 11:48:47,LCLK,LOT171  ,1189,56,17520.0,767.0,1,0
153,48ad87,2025-04-02 08:54:16,EPWA,2025-04-02 10:21:44,,LOT7CR  ,985,41,,,1,0
154,48ae85,2025-04-02 08:52:10,EPWA,2025-04-02 11:57:28,LEMD,LOT4CA  ,1293,41,10123.0,267.0,1,2
155,48ad82,2025-04-02 08:48:38,EPWA,2025-04-02 09:19:49,EPKK,LOT3HB  ,913,72,350.0,73.0,1,1
156,489786,2025-04-02 08:47:01,EPWA,2025-04-02 09:18:22,EPWR,LOT4AM  ,1199,72,366.0,107.0,1,2
157,48ada2,2025-04-02 08:44:47,EPWA,2025-04-02 10:19:42,EHAM,LOT7VJ  ,915,56,2402.0,72.0,1,1
158,48af01,2025-04-02 08:40:30,EPWA,2025-04-02 09:16:28,EPRJ,LOT7KG  ,1091,49,613.0,10.0,1,1
159,48ad03,2025-04-02 08:36:44,EPWA,2025-04-02 10:13:45,EBBR,LOT27M  ,795,79,589.0,94.0,1,3
160,48ad09,2025-04-02 08:35:14,EPWA,2025-04-02 09:42:48,LDZL,LOT6PH  ,780,79,12921.0,1371.0,1,2
161,489788,2025-04-02 08:33:52,EPWA,2025-04-02 09:08:12,EPPO,LOT3945 ,437,72,4.0,124.0,1,3
162,48ad0d,2025-04-02 08:31:35,EPWA,2025-04-02 09:03:24,EPGD,LOT3EZ  ,654,95,1368.0,141.0,1,2
163,4cae75,2025-04-02 08:27:37,EPWA,2025-04-02 09:27:26,EKCH,SAS752  ,338,49,4850.0,119.0,1,1
164,3c6634,2025-04-02 07:48:30,EPWA,2025-04-02 09:09:42,EDDF,DLH6LY  ,880,41,5195.0,80.0,1,5
165,4ac96e,2025-04-02 07:46:47,EPWA,2025-04-02 08:20:16,EPKK,SERKN   ,191,64,936.0,65.0,1,0
166,48ada1,2025-04-02 07:44:00,EPWA,2025-04-02 10:05:53,LTFM,LOT133  ,1518,56,5544.0,327.0,1,2
167,48af08,2025-04-02 07:40:24,EPWA,2025-04-02 09:45:48,,LOT5YM  ,660,72,,,1,0
168,48af0b,2025-04-02 07:38:03,EPWA,2025-04-02 11:17:10,LPAR,LOT425  ,1087,49,6988.0,591.0,1,5
169,48ae83,2025-04-02 07:34:42,EPWA,2025-04-02 10:18:20,LEBL,LOT437  ,1416,26,451.0,19.0,1,1
170,48ad00,2025-04-02 07:29:08,EPWA,2025-04-02 08:19:35,EDDB,LOT7AE  ,949,72,5507.0,108.0,1,4
171,4d24d6,2025-04-02 07:17:17,EPWA,2025-04-02 10:28:44,UGKO,WZZ68NP ,671,56,49.0,31.0,1,1
172,48978a,2025-04-02 07:15:30,EPWA,2025-04-02 08:26:43,EDDH,LOT3AF  ,1290,41,2580.0,138.0,1,3
173,4d2492,2025-04-02 07:07:31,EPWA,2025-04-02 08:36:56,LIPZ,WMT349  ,528,72,1616.0,17.0,1,4
174,4d200d,2025-04-02 07:04:01,EPWA,2025-04-02 08:44:42,LIMC,WMT2900 ,709,87,986.0,66.0,1,4
175,43ea72,2025-04-02 07:01:17,EPWA,2025-04-02 08:11:18,EDDM,MOCNY   ,942,18,1630.0,56.0,1,4
176,461f6d,2025-04-02 06:51:35,EPWA,2025-04-02 08:19:35,EFHK,FIN73P  ,437,95,1059.0,115.0,1,2
177,400a25,2025-04-02 06:42:04,EPWA,2025-04-02 08:56:50,EGLL,BAW87B  ,980,26,1994.0,40.0,1,8
178,4892c4,2025-04-02 06:34:08,EPWA,2025-04-02 12:04:48,OMDW,ENT1221 ,1549,26,17344.0,811.0,1,1
179,3c4dd7,2025-04-02 06:32:39,EPWA,2025-04-02 07:43:12,EDDM,DLH5JA  ,949,72,3109.0,34.0,1,4
180,48ad80,2025-04-02 06:28:03,EPWA,2025-04-02 07:30:20,EKCH,LOT1EM  ,952,42,4586.0,134.0,1,1
181,4d206c,2025-04-02 06:21:48,EPWA,2025-04-02 07:14:58,LHBP,WZZ941  ,738,87,1142.0,67.0,1,7
182,48ad84,2025-04-02 06:17:11,EPWA,2025-04-02 07:07:06,LKPR,LOT52P  ,701,41,62.0,105.0,1,8
183,48ad86,2025-04-02 06:13:33,EPWA,2025-04-02 07:34:57,EDDS,LOT3HP  ,666,95,175.0,61.0,1,6
184,48ac82,2025-04-02 06:12:33,EPWA,2025-04-02 07:38:40,ESSA,LOT4AY  ,1107,26,2057.0,156.0,1,0
185,48ada4,2025-04-02 06:07:23,EPWA,2025-04-02 07:18:08,EKBI,LOT6MD  ,275,79,2459.0,105.0,1,1
186,489787,2025-04-02 06:04:12,EPWA,2025-04-02 06:51:24,EYVI,LOT37Y  ,616,11,628.0,106.0,1,2
187,48af10,2025-04-02 06:02:00,EPWA,2025-04-02 07:37:56,ENGM,LOT4EB  ,1250,41,1242.0,161.0,1,1
188,48ad0c,2025-04-02 05:58:08,EPWA,2025-04-02 06:56:36,LHBP,LOT5JF  ,697,49,1267.0,59.0,1,7
189,48ada0,2025-04-02 05:54:34,EPWA,2025-04-02 07:32:22,EBBR,LOT2VD  ,1385,26,592.0,109.0,1,3
190,48ada5,2025-04-02 05:53:09,EPWA,2025-04-02 07:33:17,LIMC,LOT7FE  ,697,49,416.0,51.0,1,4
191,48ad81,2025-04-02 05:51:38,EPWA,2025-04-02 07:11:55,EDDF,LOT3RM  ,1029,49,3423.0,88.0,1,5
192,48af09,2025-04-02 05:50:20,EPWA,2025-04-02 07:43:16,LFPG,LOT3LC  ,883,41,2516.0,5.0,1,8
193,48af0e,2025-04-02 05:47:15,EPWA,2025-04-02 07:48:18,EGLL,LOT1VZ  ,730,34,1834.0,63.0,1,6
194,48ada9,2025-04-02 05:46:03,EPWA,2025-04-02 07:13:26,LSZH,LOT7VR  ,778,87,765.0,27.0,1,7
195,48ac81,2025-04-02 05:44:43,EPWA,2025-04-02 07:06:24,EDDL,LOT403  ,1404,26,328.0,105.0,1,4
196,39a205,2025-04-02 05:42:30,EPWA,2025-04-02 06:20:40,EYKA,TAY1KN  ,727,3,404.0,123.0,1,3
197,489789,2025-04-02 05:40:42,EPWA,2025-04-02 06:54:58,EDDM,LOT35E  ,875,79,1711.0,49.0,1,4
198,48ad10,2025-04-02 05:38:50,EPWA,2025-04-02 07:07:29,EHAM,LOT2CM  ,925,72,1214.0,110.0,1,1
199,48ad0f,2025-04-02 05:37:41,EPWA,2025-04-02 07:23:44,LFHN,LOT4KV  ,1009,26,11367.0,769.0,1,4
200,4891ad,2025-04-02 05:29:08,EPWA,2025-04-02 06:33:49,LOWS,ENT59MF ,880,34,1062.0,64.0,1,0
201,48ad19,2025-04-02 05:26:05,EPWA,2025-04-02 06:29:25,LOWW,LOT2MB  ,910,72,1439.0,68.0,1,2
202,489788,2025-04-02 05:24:06,EPWA,2025-04-02 05:59:51,EPRJ,LOT3805 ,259,64,597.0,10.0,1,1
203,48ad0b,2025-04-02 05:22:51,EPWA,2025-04-02 06:00:08,EPSC,LOT9MA  ,758,34,26977.0,1294.0,1,0
