,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,4d252b,2025-04-08 21:01:52,LIME,2025-04-08 22:41:53,EPWA,WZZ9100 ,1899.0,51.0,1613,34,1,1
1,4d245f,2025-04-08 18:48:36,LEMD,2025-04-08 21:59:40,EPWA,WZZ506  ,7214.0,153.0,1631,34,1,1
2,4d200e,2025-04-08 19:08:10,EGGW,2025-04-08 21:08:15,EPWA,WZZ65ZL ,1218.0,38.0,1649,41,0,1
3,48af0b,2025-04-08 17:21:07,,2025-04-08 21:05:52,EPWA,LOT6118 ,,,1828,34,0,1
4,4d24d6,2025-04-08 16:16:24,LPMA,2025-04-08 21:01:22,EPWA,WZZ26MQ ,940.0,32.0,1500,49,0,1
5,471f70,2025-04-08 18:59:12,LIRP,2025-04-08 20:46:28,EPWA,WZZ297T ,8180.0,1110.0,1517,49,1,1
6,471fa0,2025-04-08 18:58:06,LSZM,2025-04-08 20:42:29,EPWA,WZZ55LZ ,2009.0,71.0,1670,34,1,1
7,471f31,2025-04-08 18:00:20,LEBL,2025-04-08 20:37:41,EPWA,WZZ6366 ,1393.0,41.0,1629,41,0,1
8,471f6a,2025-04-08 17:52:49,LMML,2025-04-08 20:35:48,EPWA,WZZ5782 ,1899.0,76.0,1522,49,0,1
9,471daf,2025-04-08 17:42:44,LEPA,2025-04-08 20:33:48,EPWA,WZZ90GH ,2907.0,182.0,1495,41,1,1
10,44081d,2025-04-08 19:26:51,LOWW,2025-04-08 20:27:42,EPWA,AUA6AW  ,113.0,83.0,1435,49,0,1
11,471f6b,2025-04-08 19:04:04,,2025-04-08 20:23:41,EPWA,WZZ462  ,,,1718,41,0,1
12,4d2020,2025-04-08 16:39:16,LEMG,2025-04-08 20:19:42,EPWA,WZZ17VY ,4126.0,456.0,1905,26,0,1
13,39bda5,2025-04-08 18:19:08,LFPG,2025-04-08 20:15:19,EPWA,AFR21LR ,2153.0,116.0,1483,49,2,1
14,3c6742,2025-04-08 18:52:01,EDDF,2025-04-08 20:13:00,EPWA,DLH5UX  ,1811.0,80.0,1689,34,1,1
