,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,471fa0,2025-04-18 17:42:30,LEZL,2025-04-18 21:03:52,EPWA,WZZ993E ,1116.0,80.0,2475,95,1,1
1,471f6b,2025-04-18 18:57:34,EGGW,2025-04-18 20:59:43,EPWA,WZZ65ZL ,2039.0,281.0,2067,64,0,1
2,471f70,2025-04-18 19:02:49,LIRF,2025-04-18 20:53:52,EPWA,WZZ80EX ,143.0,102.0,2508,87,0,1
3,471f32,2025-04-18 17:46:11,LEMD,2025-04-18 20:48:42,EPWA,WZZ506  ,3245.0,221.0,2308,87,1,1
4,4d241a,2025-04-18 18:15:54,LMML,2025-04-18 20:46:50,EPWA,WZZ5782 ,4409.0,571.0,2301,87,0,1
5,4d24b4,2025-04-18 08:51:44,EPWA,2025-04-18 20:45:12,EPWA,WZZ495  ,1025.0,64.0,2093,80,1,1
6,39e698,2025-04-18 18:52:31,LFPG,2025-04-18 20:43:05,EPWA,AFR21LR ,1489.0,170.0,2129,80,2,1
7,440827,2025-04-18 19:47:05,LOWW,2025-04-18 20:41:12,EPWA,AUA6AW  ,260.0,7.0,2015,72,0,1
8,471f64,2025-04-18 19:07:39,LIME,2025-04-18 20:38:48,EPWA,WZZ9100 ,2286.0,310.0,1692,49,1,1
9,471db6,2025-04-18 18:58:04,LIPE,2025-04-18 20:33:20,EPWA,WZZ5474 ,1286.0,153.0,2355,87,0,1
10,4d245f,2025-04-18 17:17:21,LPPR,2025-04-18 20:31:34,EPWA,WZZ90KR ,1483.0,189.0,2141,80,1,1
11,484558,2025-04-18 18:52:36,EHAM,2025-04-18 20:29:37,EPWA,KLM73D  ,1765.0,3.0,2198,80,0,1
12,489786,2025-04-18 19:43:30,EPSC,2025-04-18 20:27:56,EPWA,LOT9KM  ,10882.0,1873.0,1740,57,0,1
13,3c6443,2025-04-18 19:03:55,EDDF,2025-04-18 20:21:57,EPWA,DLH5UX  ,3670.0,18.0,2044,72,2,1
14,489788,2025-04-18 19:42:00,EPZG,2025-04-18 20:18:49,EPWA,LOT3986 ,3725.0,786.0,2198,80,0,1
15,4892c4,2025-04-18 14:26:25,OMDW,2025-04-18 20:16:05,EPWA,ENT4582 ,5014.0,407.0,2049,72,0,1
16,489789,2025-04-18 19:35:22,EPWR,2025-04-18 20:13:09,EPWA,LOT3860 ,773.0,36.0,1756,49,1,1
17,48ad08,2025-04-18 18:28:06,ELLX,2025-04-18 20:10:29,EPWA,LOT2YM  ,2597.0,187.0,1698,49,0,1
18,48ad0b,2025-04-18 19:36:21,EPKK,2025-04-18 20:08:36,EPWA,LOT3922 ,261.0,10.0,2082,72,0,1
19,48ada4,2025-04-18 18:10:01,LSGG,2025-04-18 20:06:09,EPWA,LOT416  ,724.0,65.0,2094,72,1,1
20,48ae82,2025-04-18 18:13:02,LFPG,2025-04-18 20:03:27,EPWA,LOT336  ,1419.0,170.0,2132,72,2,1
21,471db4,2025-04-18 16:41:02,LEMG,2025-04-18 20:01:46,EPWA,WZZ17VY ,3895.0,425.0,2493,95,0,1
22,471f74,2025-04-18 18:00:43,LFMN,2025-04-18 19:59:57,EPWA,WZZ16AT ,1032.0,11.0,2315,80,0,1
23,48af0d,2025-04-18 18:20:01,EHAM,2025-04-18 19:58:14,EPWA,LOT2MN  ,4664.0,3.0,1495,42,0,1
24,3c6597,2025-04-18 18:39:17,EDDM,2025-04-18 19:56:15,EPWA,DLH3CN  ,2538.0,118.0,2086,72,0,1
25,48af01,2025-04-18 17:56:00,LFMN,2025-04-18 19:54:16,EPWA,LOT3PW  ,805.0,3.0,2153,72,0,1
26,48af07,2025-04-18 18:16:04,LSZH,2025-04-18 19:51:35,EPWA,LOT3EM  ,722.0,4.0,1724,49,1,1
27,48cb15,2025-04-18 16:00:11,,2025-04-18 19:49:48,EPWA,TVP7317 ,,,2209,80,0,1
28,48af19,2025-04-18 17:49:18,EGLL,2025-04-18 19:47:27,EPWA,LOT2EJ  ,735.0,111.0,2239,72,3,1
29,48ac80,2025-04-18 19:32:33,,2025-04-18 19:45:35,EPWA,LOT484  ,,,2086,72,0,1
30,48ac81,2025-04-18 18:20:31,EKBI,2025-04-18 19:43:47,EPWA,LOT4LK  ,1023.0,153.0,1738,57,0,1
31,48af06,2025-04-18 17:44:14,LFHC,2025-04-18 19:40:07,EPWA,LOT348  ,4784.0,1531.0,1663,42,1,1
32,48af09,2025-04-18 16:00:34,,2025-04-18 19:38:01,EPWA,LOT6510 ,,,2256,72,0,1
33,48ac82,2025-04-18 17:55:42,LIMC,2025-04-18 19:36:17,EPWA,LOT2FE  ,1877.0,5.0,1689,49,2,1
34,48ad02,2025-04-18 18:04:45,EDDS,2025-04-18 19:34:28,EPWA,LOT7PK  ,1366.0,30.0,1705,49,0,1
35,48ada2,2025-04-18 17:48:22,EBBR,2025-04-18 19:32:21,EPWA,LOT4HE  ,1220.0,4.0,2277,72,2,1
36,489787,2025-04-18 18:07:08,EDDF,2025-04-18 19:30:17,EPWA,LOT3CG  ,899.0,18.0,2188,80,1,1
37,4891b9,2025-04-18 13:28:01,OMDW,2025-04-18 19:27:01,EPWA,ENT7010 ,1928.0,331.0,2215,72,0,1
38,48ada8,2025-04-18 18:30:52,LHBP,2025-04-18 19:22:33,EPWA,LOT532  ,797.0,13.0,2215,72,0,1
39,44ce72,2025-04-18 17:46:38,EBBR,2025-04-18 19:20:41,EPWA,BEL9AN  ,1313.0,4.0,2258,80,2,1
40,48af0f,2025-04-18 16:43:48,LTAI,2025-04-18 19:18:26,EPWA,LOT7422 ,1889.0,29.0,2189,72,0,1
41,48ae86,2025-04-18 17:22:07,LIRF,2025-04-18 19:16:13,EPWA,LOT304  ,164.0,140.0,1696,42,0,1
42,489224,2025-04-18 16:47:43,ENBO,2025-04-18 19:14:27,EPWA,ENT58DW ,6514.0,756.0,1873,57,0,1
43,48ad0e,2025-04-18 17:55:01,EDDH,2025-04-18 19:12:28,EPWA,LOT2CF  ,1393.0,21.0,1661,49,0,1
44,48adaf,2025-04-18 17:40:00,EDDL,2025-04-18 19:10:22,EPWA,LOT6PA  ,575.0,14.0,1396,26,0,1
45,400942,2025-04-18 17:10:42,EGLL,2025-04-18 19:07:50,EPWA,BAW8LV  ,808.0,127.0,2267,80,3,1
46,48ad87,2025-04-18 17:36:19,LIPZ,2025-04-18 19:01:36,EPWA,LOT312  ,348.0,5.0,1685,34,1,1
47,896496,2025-04-18 12:49:12,OMSJ,2025-04-18 18:49:09,EPWA,ABY605  ,1694.0,110.0,2063,64,0,1
48,48ad00,2025-04-18 17:35:19,EDDM,2025-04-18 18:47:26,EPWA,LOT6HT  ,1773.0,64.0,1649,34,0,1
49,48adac,2025-04-18 17:16:03,ESSA,2025-04-18 18:43:49,EPWA,LOT458  ,1512.0,26.0,1749,34,0,1
50,48ada6,2025-04-18 17:42:14,LKPR,2025-04-18 18:39:42,EPWA,LOT5EN  ,1669.0,16.0,1715,42,2,1
51,48ada5,2025-04-18 17:33:50,EKCH,2025-04-18 18:37:27,EPWA,LOT6KC  ,1640.0,345.0,2067,57,0,1
52,48b2d1,2025-04-18 17:53:10,EPPO,2025-04-18 18:33:55,EPWA,LPR41   ,30.0,58.0,3417,141,3,1
53,48ad10,2025-04-18 17:31:12,LOWW,2025-04-18 18:26:51,EPWA,LOT226  ,131.0,7.0,2455,87,0,1
54,48af08,2025-04-18 14:45:41,LPPT,2025-04-18 18:18:37,EPWA,LOT5JL  ,1544.0,30.0,2239,64,1,1
55,4ca73f,2025-04-18 15:57:32,EGCC,2025-04-18 18:15:42,EPWA,RYR107C ,1246.0,35.0,1701,34,0,1
56,48ad84,2025-04-18 17:14:11,EDDB,2025-04-18 18:12:04,EPWA,LOT3KT  ,4299.0,35.0,2370,80,0,1
57,49d05d,2025-04-18 17:00:47,LOWW,2025-04-18 17:57:09,EPWA,SUA5A   ,959.0,0.0,2476,87,0,1
58,4891a6,2025-04-18 08:11:58,EPWA,2025-04-18 17:48:36,EPWA,ENT4097 ,1256.0,49.0,2265,80,1,1
59,4d2383,2025-04-18 14:54:40,LEAL,2025-04-18 17:45:21,EPWA,RYR69SQ ,740.0,40.0,1763,49,0,1
60,48adae,2025-04-18 16:33:23,LDZA,2025-04-18 17:40:59,EPWA,LOT6ER  ,5854.0,1675.0,1877,57,1,1
61,4d24b1,2025-04-18 15:42:18,,2025-04-18 17:38:29,EPWA,WMT919  ,,,1977,64,0,1
62,8964d3,2025-04-18 11:41:30,OMDB,2025-04-18 17:27:59,EPWA,FDB1839 ,684.0,240.0,2075,72,0,1
63,48ad0c,2025-04-18 15:31:49,LWSK,2025-04-18 17:25:17,EPWA,LOT3NM  ,8550.0,1415.0,1759,49,0,1
64,48ad0d,2025-04-18 15:57:49,LBSF,2025-04-18 17:23:40,EPWA,LOT6PD  ,1651.0,269.0,1685,49,0,1
65,48ad81,2025-04-18 16:38:31,EPRJ,2025-04-18 17:14:20,EPWA,LOT3808 ,751.0,20.0,2271,80,1,1
66,489788,2025-04-18 15:35:26,,2025-04-18 17:11:29,EPWA,LOT600  ,,,1734,57,0,1
67,48ad03,2025-04-18 16:13:07,LKPR,2025-04-18 17:09:27,EPWA,LOT5YB  ,1653.0,16.0,1492,42,2,1
68,48ad82,2025-04-18 16:21:42,EYVI,2025-04-18 17:06:47,EPWA,LOT776  ,1096.0,15.0,1678,49,1,1
69,48ae80,2025-04-18 14:06:14,LEMD,2025-04-18 17:04:29,EPWA,LOT4YJ  ,2644.0,236.0,1921,64,1,1
70,48ada7,2025-04-18 15:42:30,LROP,2025-04-18 17:02:42,EPWA,LOT646  ,2821.0,338.0,1784,64,1,1
71,488291,2025-04-18 16:07:30,EPKK,2025-04-18 16:59:58,EPWA,SPAWS   ,833.0,63.0,17504,95,0,2
72,48af10,2025-04-18 15:46:11,,2025-04-18 16:58:35,EPWA,LOT516  ,,,1499,42,0,1
73,48adb9,2025-04-18 16:20:01,EPWR,2025-04-18 16:56:47,EPWA,LOT5KW  ,708.0,44.0,1499,42,1,1
74,489789,2025-04-18 16:24:30,EPKK,2025-04-18 16:54:28,EPWA,LOT4PY  ,2582.0,482.0,2270,80,0,1
75,48ada1,2025-04-18 16:15:30,EPPO,2025-04-18 16:52:29,EPWA,LOT3948 ,711.0,50.0,2000,64,3,1
76,484c51,2025-04-18 15:11:37,EHAM,2025-04-18 16:50:28,EPWA,KLM95T  ,1773.0,3.0,1736,57,0,1
77,48ada9,2025-04-18 15:28:06,EETN,2025-04-18 16:48:35,EPWA,LOT7PC  ,1275.0,36.0,1767,57,0,1
78,4b19fe,2025-04-18 15:09:09,LSZH,2025-04-18 16:46:48,EPWA,SWR2QK  ,1060.0,12.0,1680,57,1,1
79,39e690,2025-04-18 14:51:39,LFPG,2025-04-18 16:44:47,EPWA,AFR29UK ,1192.0,116.0,1732,57,3,1
80,4d2022,2025-04-18 14:32:09,,2025-04-18 16:42:29,EPWA,WMT5V   ,,,1736,57,0,1
81,48ada0,2025-04-18 14:50:47,LTFM,2025-04-18 16:40:20,EPWA,LOT136  ,13615.0,1021.0,1696,57,0,1
82,44082d,2025-04-18 15:40:01,LOWW,2025-04-18 16:38:33,EPWA,AUA6PS  ,127.0,7.0,1682,57,0,1
83,48ada3,2025-04-18 14:54:37,EBBR,2025-04-18 16:36:46,EPWA,LOT238  ,1236.0,2.0,1493,49,2,1
84,48ad09,2025-04-18 15:36:08,EVRA,2025-04-18 16:34:29,EPWA,LOT782  ,1542.0,141.0,1763,57,1,1
85,46a5e2,2025-04-18 14:30:44,,2025-04-18 16:32:54,EPWA,SEH4WA  ,,,1487,49,0,1
