,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,48ada1,2025-04-03 21:30:02,EPWA,2025-04-03 22:01:12,EPRJ,LOT3803 ,661,79,1560.0,27.0,1,1
1,48ad19,2025-04-03 21:24:02,EPWA,2025-04-03 22:45:44,LROP,LOT1KY  ,979,49,1857.0,56.0,1,2
2,48ac82,2025-04-03 21:20:03,EPWA,2025-04-03 22:16:19,EVRA,LOT3HM  ,938,87,4144.0,95.0,1,3
3,48ada7,2025-04-03 21:17:01,EPWA,2025-04-03 21:50:27,EPWR,LOT2KH  ,868,64,36.0,100.0,1,2
4,48ad84,2025-04-03 21:11:30,EPWA,2025-04-03 21:46:25,EPKK,LOT3911 ,534,87,554.0,96.0,1,0
5,48978a,2025-04-03 21:10:10,EPWA,2025-04-03 22:41:00,LBSF,LOT635  ,597,72,3488.0,32.0,1,1
6,48ad00,2025-04-03 21:08:01,EPWA,2025-04-03 22:28:52,EETN,LOT7YE  ,948,87,329.0,9.0,1,1
7,48ad0c,2025-04-03 20:58:34,EPWA,2025-04-03 21:25:02,EPKT,LOT87M  ,956,72,6717.0,199.0,1,1
8,48ad0b,2025-04-03 20:56:38,EPWA,2025-04-03 21:25:00,EPPO,LOT9WK  ,1066,72,243.0,101.0,1,3
9,48ad86,2025-04-03 20:51:49,EPWA,2025-04-03 21:34:37,EYVI,LOT773  ,1039,72,793.0,67.0,1,2
10,3c5434,2025-04-03 20:01:10,EPWA,2025-04-03 21:00:08,EDDP,BCS5547 ,683,56,2310.0,118.0,1,6
11,48ada9,2025-04-03 19:41:21,EPWA,2025-04-03 20:13:51,EPPO,LOT3AV  ,648,72,355.0,101.0,1,3
12,440202,2025-04-03 19:38:40,EPWA,2025-04-03 21:31:18,LFPG,TAY2IX  ,623,72,2945.0,10.0,1,8
13,48ae81,2025-04-03 19:30:30,EPWA,2025-04-03 21:22:02,LFPG,LOT2NC  ,1268,56,3365.0,32.0,1,8
14,48ada8,2025-04-03 19:27:50,EPWA,2025-04-03 20:49:18,EETN,LOT789  ,813,72,247.0,9.0,1,1
15,a40455,2025-04-03 19:14:02,EPWA,2025-04-03 20:30:00,EDDK,UPS273  ,444,64,2290.0,61.0,1,2
16,48ad09,2025-04-03 19:02:06,EPWA,2025-04-03 20:17:16,EKCH,LOT4WM  ,647,56,2205.0,35.0,1,0
17,4d2213,2025-04-03 18:59:50,EPWA,2025-04-03 20:42:02,LIRP,RYR7643 ,484,87,2306.0,5.0,1,2
18,48ad03,2025-04-03 18:55:23,EPWA,2025-04-03 20:19:23,EDDF,LOT3MA  ,1027,79,3434.0,27.0,1,5
19,48ad0e,2025-04-03 18:52:51,EPWA,2025-04-03 20:02:37,EDDM,LOT355  ,935,87,1955.0,56.0,1,4
20,48ada4,2025-04-03 18:51:40,EPWA,2025-04-03 19:42:47,LKPR,LOT529  ,767,72,548.0,105.0,1,8
21,48ad83,2025-04-03 18:50:02,EPWA,2025-04-03 19:56:56,EDDH,LOT397  ,545,95,1374.0,115.0,1,3
22,48adae,2025-04-03 18:48:15,EPWA,2025-04-03 20:06:38,ESSA,LOT6AD  ,1045,79,2602.0,72.0,1,0
23,489786,2025-04-03 18:42:12,EPWA,2025-04-03 19:34:34,EDDB,LOT7AN  ,528,79,3171.0,78.0,1,4
24,4d200e,2025-04-03 18:39:18,EPWA,2025-04-03 22:19:06,BIKF,WZZ40WJ ,794,56,1012.0,113.0,1,0
25,48ad81,2025-04-03 18:37:02,EPWA,2025-04-03 20:14:53,EHAM,LOT6MB  ,926,95,3211.0,42.0,1,0
26,48ada3,2025-04-03 18:35:40,EPWA,2025-04-03 20:10:37,EBBR,LOT1KE  ,665,79,894.0,78.0,1,3
27,48af0d,2025-04-03 18:34:18,EPWA,2025-04-03 20:39:02,EGLL,LOT285  ,1038,72,2235.0,17.0,1,8
28,48ad0d,2025-04-03 18:29:47,EPWA,2025-04-03 18:56:15,EPKT,LOT3887 ,968,64,5190.0,123.0,1,1
29,48ada2,2025-04-03 18:21:31,EPWA,2025-04-03 20:29:11,LTFM,LOT3MT  ,1094,72,7950.0,388.0,1,2
30,48ac80,2025-04-03 18:19:34,EPWA,2025-04-03 18:49:45,EPKK,LOT3921 ,666,87,100.0,88.0,1,1
31,48adac,2025-04-03 18:16:39,EPWA,2025-04-03 18:37:42,,LOT3825 ,697,64,,,1,0
32,48ad19,2025-04-03 18:13:38,EPWA,2025-04-03 18:44:49,EPWR,LOT3859 ,775,87,415.0,92.0,1,2
33,48ad87,2025-04-03 18:07:30,EPWA,2025-04-03 19:31:33,EDDL,LOT5NG  ,1178,34,1711.0,44.0,1,4
34,4b1806,2025-04-03 18:01:30,EPWA,2025-04-03 19:31:17,LSZH,SWR9BV  ,579,87,743.0,73.0,1,7
35,489787,2025-04-03 18:00:02,EPWA,2025-04-03 18:36:22,EPZG,LOT3LX  ,825,49,9657.0,352.0,1,0
36,4caf95,2025-04-03 17:57:30,EPWA,2025-04-03 18:58:35,EKCH,SAS2752 ,292,72,2564.0,12.0,1,0
37,04004c,2025-04-03 17:54:03,EPWA,2025-04-03 18:43:58,LOWW,ETH731  ,961,41,1908.0,76.0,1,2
38,485874,2025-04-03 17:52:20,EPWA,2025-04-03 19:26:47,EHAM,KLM1318 ,1085,56,3078.0,42.0,1,0
39,48adaf,2025-04-03 17:49:30,EPWA,2025-04-03 18:25:52,,LOT3935 ,896,26,,,1,0
40,440825,2025-04-03 17:45:32,EPWA,2025-04-03 18:40:14,LOWW,AUA6P   ,626,87,1055.0,76.0,1,2
41,3c6666,2025-04-03 17:34:10,EPWA,2025-04-03 19:07:35,EDDF,DLH6MV  ,333,56,5226.0,80.0,1,5
42,4d22af,2025-04-03 17:28:40,EPWA,2025-04-03 20:06:21,LEPA,RYR73XC ,563,64,7973.0,296.0,1,1
43,461e14,2025-04-03 17:12:30,EPWA,2025-04-03 18:42:56,EFHK,FIN8ZR  ,481,56,775.0,1.0,1,2
44,4d24b4,2025-04-03 17:10:07,EPWA,2025-04-03 18:10:25,EKCH,WZZ8636 ,737,41,968.0,104.0,1,0
45,4bb209,2025-04-03 17:08:13,EPWA,2025-04-03 19:10:49,LTFM,THY9NV  ,797,64,8637.0,434.0,1,2
46,4080e0,2025-04-03 16:59:31,EPWA,2025-04-03 18:58:51,EGLL,BAW851W ,980,34,1908.0,25.0,1,6
47,4bccaf,2025-04-03 16:52:42,EPWA,2025-04-03 19:12:47,,SXS11J  ,1149,41,,,1,0
48,4692da,2025-04-03 16:47:04,EPWA,2025-04-03 18:49:10,,AEE873  ,973,56,,,1,0
49,48ad0c,2025-04-03 16:43:42,EPWA,2025-04-03 17:38:58,LHBP,LOT5CH  ,1008,72,878.0,82.0,1,7
50,44ce6f,2025-04-03 16:36:00,EPWA,2025-04-03 18:14:33,EBBR,BEL9PY  ,876,34,908.0,86.0,1,3
51,471efd,2025-04-03 16:28:01,EPWA,2025-04-03 17:59:43,LIME,WZZ3308 ,787,34,5168.0,119.0,1,1
52,3c135a,2025-04-03 16:23:18,EPWA,2025-04-03 17:17:45,EPWA,VJH715  ,855,3,1794.0,49.0,1,1
53,471f65,2025-04-03 16:18:42,EPWA,2025-04-03 17:46:45,LSZM,WZZ3415 ,573,79,3517.0,41.0,1,4
54,48ad0f,2025-04-03 16:13:32,EPWA,2025-04-03 17:03:41,LKPR,LOT2MD  ,447,87,14.0,98.0,1,8
55,39bdaf,2025-04-03 16:12:05,EPWA,2025-04-03 18:01:27,LFPG,AFR24WH ,823,41,1659.0,43.0,1,8
56,471f6a,2025-04-03 16:09:07,EPWA,2025-04-03 17:52:26,LIRP,WZZ24UW ,649,56,8995.0,348.0,1,1
57,484555,2025-04-03 16:06:21,EPWA,2025-04-03 17:32:53,EHAM,KLM1316 ,1180,56,5621.0,72.0,1,0
58,48ad82,2025-04-03 15:52:32,EPWA,2025-04-03 16:45:53,LOWW,LOT225  ,733,87,1519.0,68.0,1,2
59,489789,2025-04-03 15:49:16,EPWA,2025-04-03 17:02:37,EKBI,LOT4AT  ,668,56,2690.0,52.0,1,1
60,48af06,2025-04-03 15:48:17,EPWA,2025-04-03 17:14:13,ESSA,LOT4CE  ,1078,26,2448.0,64.0,1,0
61,471f6d,2025-04-03 15:46:50,EPWA,2025-04-03 17:46:54,EGGW,WZZ98YM ,843,41,1460.0,23.0,1,5
62,3c6597,2025-04-03 15:45:12,EPWA,2025-04-03 16:52:22,EDDM,DLH3YA  ,566,79,2227.0,26.0,1,4
63,45216a,2025-04-03 15:44:07,EPWA,2025-04-03 19:15:12,,SEU7347 ,931,49,,,1,0
64,48ad0b,2025-04-03 15:42:40,EPWA,2025-04-03 17:15:54,ELLX,LOT2WP  ,949,26,117.0,63.0,1,2
65,48adae,2025-04-03 15:41:30,EPWA,2025-04-03 16:10:13,EPKK,LOT3923 ,1268,11,305.0,81.0,1,1
66,48ad84,2025-04-03 15:39:36,EPWA,2025-04-03 16:49:16,EDDM,LOT3AN  ,521,72,1611.0,72.0,1,4
67,48ada5,2025-04-03 15:38:30,EPWA,2025-04-03 17:14:48,LIMC,LOT3LF  ,1518,18,528.0,74.0,1,4
68,48ac81,2025-04-03 15:35:21,EPWA,2025-04-03 17:00:52,LSZH,LOT7VA  ,790,64,593.0,58.0,1,7
69,48ada7,2025-04-03 15:33:47,EPWA,2025-04-03 17:16:15,LFHN,LOT5CV  ,799,64,8594.0,929.0,1,4
70,48ada9,2025-04-03 15:30:36,EPWA,2025-04-03 16:32:59,EKCH,LOT461  ,942,87,980.0,111.0,1,0
71,48ada1,2025-04-03 15:26:34,EPWA,2025-04-03 16:47:27,EDDF,LOT3EA  ,1010,72,4379.0,88.0,1,5
72,48ac82,2025-04-03 15:24:45,EPWA,2025-04-03 16:54:29,EHAM,LOT5PX  ,802,72,5480.0,72.0,1,0
73,48ad09,2025-04-03 15:22:32,EPWA,2025-04-03 16:11:56,EDDB,LOT389  ,724,87,4903.0,101.0,1,4
74,48ae85,2025-04-03 15:17:52,EPWA,2025-04-03 16:39:39,EDDL,LOT407  ,1314,64,1474.0,52.0,1,4
75,49d602,2025-04-03 15:14:06,EPWA,2025-04-03 16:21:47,LKVO,OKLPC   ,647,49,2276.0,21.0,1,8
76,489787,2025-04-03 15:08:30,EPWA,2025-04-03 15:34:56,EPKT,LOT3885 ,1268,64,5221.0,123.0,1,1
77,48ae82,2025-04-03 15:07:15,EPWA,2025-04-03 16:45:28,ENGM,LOT6PU  ,1189,11,1053.0,70.0,1,1
78,48da43,2025-04-03 15:05:30,EPWA,2025-04-03 15:24:20,EPSO,PLF633  ,495,41,25833.0,256.0,1,0
79,48ad10,2025-04-03 15:02:42,EPWA,2025-04-03 15:37:52,EPGD,LOT81L  ,1168,72,2411.0,19.0,1,2
80,44a247,2025-04-03 15:01:05,EPWA,2025-04-03 16:45:22,EBBR,OOHRG   ,1427,18,1654.0,56.0,1,3
81,48ad19,2025-04-03 14:59:04,EPWA,2025-04-03 15:31:11,EPWR,LOT8NE  ,843,79,555.0,92.0,1,2
82,48ad03,2025-04-03 14:57:14,EPWA,2025-04-03 15:30:51,EPPO,LOT3947 ,745,87,131.0,101.0,1,3
83,48af01,2025-04-03 14:56:18,EPWA,2025-04-03 16:37:53,EBBR,LOT3ML  ,825,49,621.0,86.0,1,3
84,48af10,2025-04-03 14:50:09,EPWA,2025-04-03 16:43:47,LFPG,LOT335  ,713,56,2400.0,20.0,1,8
85,48ae83,2025-04-03 14:48:46,EPWA,2025-04-03 15:34:29,EYVI,LOT5EF  ,767,56,365.0,75.0,1,2
86,48ad86,2025-04-03 14:47:14,EPWA,2025-04-03 15:58:40,,LOT565  ,674,56,,,1,0
87,4d245f,2025-04-03 14:29:11,EPWA,2025-04-03 16:55:38,LMML,WZZ9193 ,720,56,1303.0,60.0,1,0
88,48ada4,2025-04-03 14:27:35,EPWA,2025-04-03 15:26:10,LKPR,LOT521  ,795,79,3195.0,14.0,1,8
89,471f31,2025-04-03 14:21:43,EPWA,2025-04-03 17:02:06,LEBL,WZZ671  ,654,64,250.0,34.0,1,1
90,48978a,2025-04-03 14:20:01,EPWA,2025-04-03 15:02:20,LZKZ,LOT7PV  ,523,72,3131.0,28.0,1,1
91,48ada6,2025-04-03 14:18:30,EPWA,2025-04-03 15:35:25,LYBE,LOT5LW  ,1189,56,859.0,48.0,1,3
92,48ae07,2025-04-03 14:16:12,EPWA,2025-04-03 20:57:43,VIDP,LOT71   ,1203,64,3730.0,113.0,1,2
93,48ad81,2025-04-03 14:13:00,EPWA,2025-04-03 15:35:25,EETN,LOT7MN  ,930,41,696.0,32.0,1,1
94,3cc249,2025-04-03 14:07:34,EPWA,2025-04-03 16:04:23,LFPB,AWH16A  ,240,3,1923.0,5.0,1,8
95,5084d1,2025-04-03 14:05:07,EPWA,2025-04-03 17:26:22,,UTN2247 ,1147,72,,,1,0
96,48ad0d,2025-04-03 14:02:49,EPWA,2025-04-03 15:20:42,,LOT2MA  ,1175,49,,,1,0
97,48ada3,2025-04-03 13:58:20,EPWA,2025-04-03 14:49:55,LHBP,LOT6AL  ,802,64,1863.0,67.0,1,7
98,48af12,2025-04-03 13:57:01,EPWA,2025-04-03 15:59:17,EGLM,LOT279  ,780,34,7918.0,623.0,1,7
99,48adb9,2025-04-03 13:55:08,EPWA,2025-04-03 15:41:58,LIRF,LOT5KT  ,725,72,6260.0,26.0,1,4
100,48ad87,2025-04-03 13:51:31,EPWA,2025-04-03 14:49:24,EVRA,LOT7RM  ,964,56,4513.0,72.0,1,2
