,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,471f64,2025-04-07 20:09:23,LIME,2025-04-07 21:50:30,EPWA,WZZ9100 ,2371.0,241.0,1856,18,1,1
1,471f6b,2025-04-07 19:54:45,LIPE,2025-04-07 21:35:45,EPWA,WZZ5474 ,1829.0,229.0,1435,49,0,1
2,471f6a,2025-04-07 18:40:30,LEBL,2025-04-07 21:28:14,EPWA,WZZ6366 ,1785.0,18.0,1782,26,0,1
3,471efd,2025-04-07 19:21:32,EGGW,2025-04-07 21:17:20,EPWA,WZZ65ZL ,1337.0,30.0,1597,41,0,1
4,4d24d6,2025-04-07 16:27:02,,2025-04-07 21:12:20,EPWA,WZZ9P   ,,,1959,11,0,1
5,4d245f,2025-04-07 17:27:02,LEZL,2025-04-07 21:10:01,EPWA,WZZ993E ,1011.0,18.0,1750,18,1,1
6,471f31,2025-04-07 19:05:30,LIRF,2025-04-07 21:07:08,EPWA,WZZ80EX ,303.0,49.0,1730,26,0,1
7,4d2020,2025-04-07 17:39:05,LEMD,2025-04-07 20:54:35,EPWA,WZZ506  ,6956.0,168.0,1533,34,1,1
8,485a33,2025-04-07 19:14:38,EHAM,2025-04-07 20:50:48,EPWA,KLM73D  ,1895.0,118.0,1549,34,0,1
9,48af10,2025-04-07 17:06:16,LEMG,2025-04-07 20:48:47,EPWA,LOT6608 ,3850.0,433.0,1677,34,0,1
10,738062,2025-04-07 17:23:39,LLBG,2025-04-07 20:46:44,EPWA,ELY5101 ,1982.0,3.0,1204,56,1,1
11,4d252b,2025-04-07 17:12:25,LPPR,2025-04-07 20:44:18,EPWA,WZZ90KR ,1315.0,60.0,1523,34,1,1
12,4892c4,2025-04-07 14:26:12,,2025-04-07 20:41:09,EPWA,ENT5140 ,,,1642,34,0,1
13,440828,2025-04-07 19:37:00,LOWW,2025-04-07 20:36:49,EPWA,AUA6AW  ,200.0,91.0,1453,41,0,1
14,471fa0,2025-04-07 17:54:38,LMML,2025-04-07 20:33:56,EPWA,WZZ5782 ,1706.0,45.0,2080,3,0,1
