,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
22,48ad01,2025-04-22 18:37:42,EPWA,2025-04-22 19:33:12,LKPR,LOT529  ,695,3,980.0,60.0,1,8
23,48ad86,2025-04-22 18:36:08,EPWA,2025-04-22 19:02:58,EPKT,LOT3887 ,270,18,7040.0,268.0,1,1
24,48ad0b,2025-04-22 18:29:31,EPWA,2025-04-22 20:08:37,EHAM,LOT6MB  ,1187,26,5678.0,42.0,1,0
25,48ad87,2025-04-22 18:23:30,EPWA,2025-04-22 18:53:28,,LOT3825 ,666,34,,,1,0
26,45ab4f,2025-04-22 18:22:15,EPWA,2025-04-22 19:19:39,EKCH,SAS2752 ,1370,34,6521.0,261.0,1,0
27,502ce7,2025-04-22 18:20:30,EPWA,2025-04-22 20:05:41,LSZH,SWR9BV  ,889,11,912.0,50.0,1,7
28,48ada4,2025-04-22 18:19:01,EPWA,2025-04-22 20:31:06,LTFM,LOT3MT  ,1092,3,6829.0,335.0,1,2
29,48ada5,2025-04-22 18:17:18,EPWA,2025-04-22 19:46:29,EDDL,LOT5NG  ,1173,18,1552.0,21.0,1,4
30,48ad02,2025-04-22 18:14:02,EPWA,2025-04-22 18:51:19,EPWR,LOT3859 ,923,34,26.0,46.0,1,2
31,489786,2025-04-22 18:13:08,EPWA,2025-04-22 18:47:51,EPZG,LOT3LX  ,957,3,13355.0,626.0,1,0
32,48ac80,2025-04-22 18:11:36,EPWA,2025-04-22 18:43:08,EPKK,LOT3921 ,868,3,655.0,35.0,1,0
33,486492,2025-04-22 18:10:06,EPWA,2025-04-22 19:47:07,EHAM,KLM1318 ,804,18,4994.0,42.0,1,0
34,040030,2025-04-22 18:02:05,EPWA,2025-04-22 18:57:25,LOWW,ETH731  ,673,26,1593.0,38.0,1,2
35,440823,2025-04-22 17:49:13,EPWA,2025-04-22 18:46:24,LOWW,AUA6P   ,910,11,1741.0,38.0,1,2
36,48ad0d,2025-04-22 17:42:37,EPWA,2025-04-22 18:24:25,EPSC,LOT3935 ,1168,18,12243.0,1888.0,1,0
37,3c6445,2025-04-22 17:30:30,EPWA,2025-04-22 18:52:11,EDDF,DLH6MV  ,621,26,3068.0,42.0,1,5
38,4d21b5,2025-04-22 17:28:50,EPWA,2025-04-22 20:15:09,LMML,VCJ50M  ,43,11,3205.0,53.0,1,0
39,4692da,2025-04-22 17:26:52,EPWA,2025-04-22 19:39:23,,AEE873  ,924,3,,,1,0
40,461e1d,2025-04-22 17:16:53,EPWA,2025-04-22 18:31:59,EFHK,FIN8ZR  ,1087,3,2356.0,39.0,1,2
41,4bcdd2,2025-04-22 17:11:04,EPWA,2025-04-22 19:39:29,,SXS11J  ,875,3,,,1,0
42,406a3e,2025-04-22 17:05:19,EPWA,2025-04-22 19:12:15,EGLL,BAW851W ,532,3,2402.0,12.0,1,5
43,48d982,2025-04-22 16:59:42,EPWA,2025-04-22 17:45:38,EPSC,PLF120  ,1154,49,21634.0,1530.0,1,0
44,4baa6e,2025-04-22 16:58:04,EPWA,2025-04-22 19:11:07,LTFM,THY9NV  ,850,3,6696.0,335.0,1,2
45,4d24ad,2025-04-22 16:49:50,EPWA,2025-04-22 18:33:29,LSZM,WZZ3415 ,885,19,2657.0,48.0,1,4
46,471f36,2025-04-22 16:41:17,EPWA,2025-04-22 18:00:18,,WZZ3    ,785,19,,,1,0
47,48ad08,2025-04-22 16:36:08,EPWA,2025-04-22 17:32:17,LHBP,LOT5CH  ,1199,26,1663.0,21.0,1,7
48,44ce75,2025-04-22 16:18:30,EPWA,2025-04-22 17:57:14,EBBR,BEL9PY  ,699,19,1774.0,48.0,1,3
49,471f63,2025-04-22 16:14:13,EPWA,2025-04-22 17:56:24,LIME,WZZ3308 ,769,11,5156.0,165.0,1,1
50,484130,2025-04-22 16:13:01,EPWA,2025-04-22 17:49:08,EHAM,KLM1316 ,1470,57,1967.0,42.0,1,0
51,489787,2025-04-22 16:00:30,EPWA,2025-04-22 16:56:09,LKPR,LOT2MD  ,1622,80,102.0,52.0,1,8
52,3c6750,2025-04-22 15:52:38,EPWA,2025-04-22 17:04:47,EDDM,DLH3YA  ,733,11,1613.0,34.0,1,4
53,48ac82,2025-04-22 15:51:00,EPWA,2025-04-22 16:53:05,LOWW,LOT225  ,990,34,1269.0,22.0,1,2
54,471f64,2025-04-22 15:47:36,EPWA,2025-04-22 17:44:17,LIRP,WZZ24UW ,1220,49,4247.0,150.0,1,2
55,48adb9,2025-04-22 15:35:33,EPWA,2025-04-22 16:39:15,EKCH,LOT461  ,724,18,1634.0,10.0,1,0
56,471fa0,2025-04-22 15:33:55,EPWA,2025-04-22 17:41:38,EGGW,WZZ98YM ,1140,11,1516.0,22.0,1,5
57,48ad85,2025-04-22 15:31:31,EPWA,2025-04-22 16:42:29,EDDH,LOT3JK  ,603,18,1808.0,14.0,1,3
58,48af09,2025-04-22 15:30:31,EPWA,2025-04-22 17:05:16,LSZH,LOT7VA  ,587,11,908.0,35.0,1,7
59,48ad09,2025-04-22 15:26:34,EPWA,2025-04-22 16:46:28,EDDM,LOT3AN  ,933,18,3778.0,87.0,1,4
60,48ad81,2025-04-22 15:25:55,EPWA,2025-04-22 16:18:29,EDDB,LOT389  ,1096,3,2302.0,2.0,1,3
61,48ac81,2025-04-22 15:24:21,EPWA,2025-04-22 17:02:40,EHAM,LOT5PX  ,771,3,1850.0,34.0,1,0
62,48ad0e,2025-04-22 15:21:32,EPWA,2025-04-22 16:49:48,EDDL,LOT407  ,950,3,1247.0,14.0,1,4
63,48af0c,2025-04-22 15:19:38,EPWA,2025-04-22 16:26:52,,LOT6PU  ,1279,87,,,1,0
64,48ada0,2025-04-22 15:17:03,EPWA,2025-04-22 16:42:56,EDDF,LOT3EA  ,1165,72,4536.0,308.0,1,5
65,48ae80,2025-04-22 15:15:18,EPWA,2025-04-22 15:33:28,,LOT4CE  ,975,3,,,1,0
66,48ad0b,2025-04-22 15:08:00,EPWA,2025-04-22 15:37:59,EPKK,LOT3923 ,954,18,1045.0,20.0,1,0
67,48ad0f,2025-04-22 15:06:30,EPWA,2025-04-22 16:58:09,LIMC,LOT3LF  ,1323,49,488.0,20.0,1,4
68,489789,2025-04-22 15:03:23,EPWA,2025-04-22 15:28:16,EPKT,LOT3885 ,1113,11,7197.0,283.0,1,1
69,48ad01,2025-04-22 15:00:30,EPWA,2025-04-22 15:30:47,,LOT81L  ,673,18,,,1,0
70,489788,2025-04-22 14:58:11,EPWA,2025-04-22 15:32:40,EPPO,LOT3947 ,649,18,332.0,32.0,1,3
71,48b2d1,2025-04-22 14:57:00,EPWA,2025-04-22 15:23:57,EPKT,LPR41   ,644,26,27790.0,1510.0,1,0
72,39e697,2025-04-22 14:55:30,EPWA,2025-04-22 16:54:42,LFPG,AFR24WH ,894,49,6318.0,63.0,1,8
73,48ada1,2025-04-22 14:52:36,EPWA,2025-04-22 15:37:25,EYVI,LOT5EF  ,742,18,570.0,7.0,1,2
74,48af0b,2025-04-22 14:51:36,EPWA,2025-04-22 16:31:47,EBBR,LOT3ML  ,898,11,1914.0,56.0,1,3
75,48ada3,2025-04-22 14:50:05,EPWA,2025-04-22 16:47:51,LSGG,LOT5CV  ,908,3,13029.0,568.0,1,4
76,48af12,2025-04-22 14:47:54,EPWA,2025-04-22 16:43:41,LFPG,LOT335  ,813,19,5864.0,32.0,1,8
77,48ad02,2025-04-22 14:42:30,EPWA,2025-04-22 15:27:57,EPWR,LOT8NE  ,1552,64,430.0,31.0,1,2
78,48d961,2025-04-22 14:28:43,EPWA,2025-04-22 15:02:49,EPWR,PLF106  ,51,42,103.0,24.0,1,2
79,471f70,2025-04-22 14:24:00,EPWA,2025-04-22 17:04:27,LMML,WZZ9193 ,573,3,2823.0,45.0,1,0
80,48adaf,2025-04-22 14:20:38,EPWA,2025-04-22 15:20:41,LKPR,LOT521  ,1206,11,178.0,44.0,1,8
81,452179,2025-04-22 14:13:10,EPWA,2025-04-22 17:41:52,,SEU7347 ,1208,49,,,1,0
82,4d245f,2025-04-22 14:10:05,EPWA,2025-04-22 16:53:49,LEBL,WZZ671  ,666,11,2522.0,11.0,1,1
83,48d980,2025-04-22 14:03:03,EPWA,2025-04-22 15:48:24,LIPE,PLF110  ,1288,87,3254.0,137.0,1,0
84,471f32,2025-04-22 14:01:33,EPWA,2025-04-22 16:46:10,,WZZ18DT ,749,26,,,1,0
85,471f41,2025-04-22 13:58:31,EPWA,2025-04-22 17:09:14,LEMD,WZZ3372 ,1130,57,4636.0,84.0,1,3
86,48af10,2025-04-22 13:53:21,EPWA,2025-04-22 15:58:54,EGLL,LOT279  ,780,26,2143.0,2.0,1,5
87,48ad03,2025-04-22 13:51:08,EPWA,2025-04-22 15:05:28,LDZL,LOT2MA  ,1042,42,20175.0,1348.0,1,1
88,48ad0d,2025-04-22 13:48:39,EPWA,2025-04-22 14:48:57,LHBP,LOT6AL  ,473,11,1493.0,13.0,1,7
89,48ad87,2025-04-22 13:47:10,EPWA,2025-04-22 14:41:24,EVRA,LOT7RM  ,742,11,4266.0,126.0,1,3
90,48ae01,2025-04-22 13:44:15,EPWA,2025-04-22 20:44:55,VABB,LOT75   ,427,3,857.0,41.0,1,1
91,46da6c,2025-04-22 13:40:01,EPWA,2025-04-22 15:52:45,,SEH4MP  ,732,42,,,1,0
92,48af01,2025-04-22 13:37:41,EPWA,2025-04-22 14:11:51,EPKK,LOT3919 ,708,19,548.0,35.0,1,0
93,48af0f,2025-04-22 13:35:41,EPWA,2025-04-22 14:52:57,,LOT7ED  ,780,11,,,1,0
94,8963dd,2025-04-22 13:33:12,EPWA,2025-04-22 18:54:41,OMDB,UAE180  ,818,19,8301.0,247.0,1,2
95,4a2181,2025-04-22 13:30:23,EPWA,2025-04-22 16:55:29,LLBG,LOT5FM  ,1392,34,6168.0,278.0,1,4
96,48ad08,2025-04-22 13:28:47,EPWA,2025-04-22 14:01:27,EPRJ,LOT2LK  ,1198,19,747.0,10.0,1,1
97,4b17e6,2025-04-22 13:26:51,EPWA,2025-04-22 15:04:44,LSZH,SWR7PZ  ,296,42,1282.0,35.0,1,7
98,4cacc8,2025-04-22 13:24:34,EPWA,2025-04-22 14:34:57,ESME,SAS2762 ,1204,34,22554.0,984.0,1,3
99,48ada2,2025-04-22 13:16:30,EPWA,2025-04-22 14:29:19,EETN,LOT7MN  ,891,26,728.0,24.0,1,1
100,48adac,2025-04-22 13:13:43,EPWA,2025-04-22 14:49:21,LROP,LOT6HU  ,845,19,1082.0,56.0,1,2
101,48ad86,2025-04-22 13:12:05,EPWA,2025-04-22 14:50:48,LBSF,LOT3JB  ,1196,3,2160.0,71.0,1,1
102,5084d1,2025-04-22 13:09:13,EPWA,2025-04-22 16:35:55,,UTN2225 ,845,11,,,1,0
103,489786,2025-04-22 13:04:51,EPWA,2025-04-22 14:26:46,,LOT5LW  ,933,18,,,1,0
104,440823,2025-04-22 13:03:22,EPWA,2025-04-22 14:04:39,LOWW,AUA624  ,829,19,976.0,22.0,1,2
105,48978a,2025-04-22 13:01:01,EPWA,2025-04-22 13:41:03,,LOT3937 ,1327,42,,,1,0
106,48ac80,2025-04-22 12:57:18,EPWA,2025-04-22 14:19:22,LJVE,LOT6TA  ,913,26,22373.0,1833.0,1,1
107,48ad10,2025-04-22 12:55:07,EPWA,2025-04-22 14:11:39,,LOT5EP  ,953,18,,,1,0
108,48ada4,2025-04-22 12:49:11,EPWA,2025-04-22 14:18:34,,LOT585  ,966,3,,,1,0
109,48ac82,2025-04-22 12:45:31,EPWA,2025-04-22 13:16:14,EPKK,LOT2NU  ,946,18,356.0,20.0,1,0
110,48ada9,2025-04-22 12:43:37,EPWA,2025-04-22 14:52:22,,LOT2VN  ,778,18,,,1,0
111,48af11,2025-04-22 12:41:48,EPWA,2025-04-22 14:12:18,,LOT599  ,1215,80,,,1,0
112,3c6449,2025-04-22 12:35:53,EPWA,2025-04-22 13:57:22,EDDF,DLH2MF  ,837,3,3088.0,49.0,1,5
113,48ad82,2025-04-22 12:28:32,EPWA,2025-04-22 13:12:23,EYVI,LOT7HE  ,637,3,554.0,7.0,1,2
114,48adae,2025-04-22 12:12:04,EPWA,2025-04-22 14:55:41,LMML,LOT673  ,1113,11,1787.0,38.0,1,0
115,48af0d,2025-04-22 12:06:47,EPWA,2025-04-22 15:33:55,,LOT6117 ,1225,42,,,1,0
116,489787,2025-04-22 12:01:38,EPWA,2025-04-22 12:27:16,EPLB,LOT3965 ,490,11,16931.0,584.0,1,1
117,471efd,2025-04-22 11:59:48,EPWA,2025-04-22 15:46:44,LEMG,WZZ147M ,1025,34,5759.0,189.0,1,0
118,49514e,2025-04-22 11:57:00,EPWA,2025-04-22 15:49:59,LPPT,TAP120R ,705,11,6154.0,160.0,1,4
119,48ad85,2025-04-22 11:51:13,EPWA,2025-04-22 12:19:57,EPKT,LOT3KL  ,497,3,7113.0,252.0,1,1
120,489789,2025-04-22 11:49:02,EPWA,2025-04-22 12:15:06,EPBY,LOT3993 ,484,11,8031.0,347.0,1,1
121,48ad83,2025-04-22 11:47:21,EPWA,2025-04-22 12:23:09,EPRJ,LOT1MH  ,794,3,535.0,27.0,1,1
122,398578,2025-04-22 11:45:26,EPWA,2025-04-22 13:41:49,LFPG,AFR51QW ,1170,42,3472.0,93.0,1,8
123,461e1c,2025-04-22 11:43:49,EPWA,2025-04-22 13:00:19,EFHK,FIN8BX  ,1212,11,2123.0,46.0,1,2
124,4d24ad,2025-04-22 11:42:00,EPWA,2025-04-22 13:25:40,EHEH,WZZ9702 ,673,11,2525.0,38.0,1,2
125,48d514,2025-04-22 11:39:38,EPWA,2025-04-22 14:01:39,,JDI12PC ,55,42,,,1,0
126,3c6450,2025-04-22 11:37:33,EPWA,2025-04-22 13:01:59,EDDM,DLH3PM  ,458,18,5772.0,110.0,1,3
127,48ad01,2025-04-22 11:35:32,EPWA,2025-04-22 12:08:48,EPPO,LOT4YA  ,770,18,499.0,25.0,1,3
128,48ad02,2025-04-22 11:33:31,EPWA,2025-04-22 12:09:09,LKMT,LOT5EV  ,1460,57,7825.0,299.0,1,2
129,48ac81,2025-04-22 11:31:56,EPWA,2025-04-22 14:03:51,EPWA,LOT7CW  ,744,3,1213.0,11.0,1,1
130,48bd04,2025-04-22 11:31:48,EPWA,2025-04-22 12:50:00,EPKM,SPPIE   ,2317,11,3163.0,81.0,1,2
131,489788,2025-04-22 11:28:33,EPWA,2025-04-22 12:04:18,EPWR,LOT3843 ,1070,64,188.0,31.0,1,2
132,471f63,2025-04-22 11:19:32,EPWA,2025-04-22 12:35:42,,WZZ3088 ,982,26,,,1,0
133,48ada5,2025-04-22 11:15:31,EPWA,2025-04-22 13:20:48,LTFM,LOT135  ,1087,34,7019.0,365.0,1,2
134,4d24b4,2025-04-22 10:58:06,EPWA,2025-04-22 13:06:18,EGGW,WZZ59PS ,1180,26,3040.0,91.0,1,4
135,48ae26,2025-04-22 10:52:40,EPWA,2025-04-22 21:30:34,KMIA,LOT29   ,1092,26,4036.0,104.0,1,5
136,484cb4,2025-04-22 10:33:08,EPWA,2025-04-22 12:05:23,EHAM,KLM1314 ,792,11,5437.0,42.0,1,0
137,471f64,2025-04-22 10:29:32,EPWA,2025-04-22 12:19:57,EBNM,WZZ1919 ,678,26,10302.0,626.0,1,7
138,47a22c,2025-04-22 10:27:52,EPWA,2025-04-22 11:55:17,ENGM,NOZ2KU  ,1147,26,2474.0,21.0,1,1
139,4009c5,2025-04-22 10:09:08,EPWA,2025-04-22 12:17:42,EGLC,BAW84NT ,340,11,3696.0,1609.0,1,6
140,49d508,2025-04-22 10:06:11,EPWA,2025-04-22 12:57:56,LEPA,OKPHE   ,535,64,4127.0,83.0,1,1
141,4cada3,2025-04-22 10:03:01,EPWA,2025-04-22 13:21:21,LEAL,RYR49UA ,1375,57,2958.0,48.0,1,1
142,48ad0d,2025-04-22 10:01:30,EPWA,2025-04-22 10:45:14,EPDR,LOT4NJ  ,780,26,28258.0,1416.0,1,1
143,48ad0b,2025-04-22 09:59:34,EPWA,2025-04-22 11:25:46,LYBE,LOT5TA  ,895,18,180.0,3.0,1,3
144,471f70,2025-04-22 09:58:00,EPWA,2025-04-22 12:59:22,EPWA,WZZ9521 ,712,3,1176.0,18.0,1,1
145,48ad0f,2025-04-22 09:56:49,EPWA,2025-04-22 10:41:56,EYVI,LOT7ME  ,785,26,338.0,14.0,1,2
146,738060,2025-04-22 09:55:24,EPWA,2025-04-22 13:18:24,LLBG,ELY5102 ,1202,34,5396.0,240.0,1,5
147,471db4,2025-04-22 09:52:44,EPWA,2025-04-22 10:26:36,EPPO,WZZ403  ,528,26,271.0,25.0,1,3
148,4d200e,2025-04-22 09:51:01,EPWA,2025-04-22 14:43:14,LPMA,WZZ69NP ,754,3,285.0,96.0,1,0
149,48af07,2025-04-22 09:38:50,EPWA,2025-04-22 13:05:23,,LOT6679 ,1084,49,,,1,0
150,48ada8,2025-04-22 09:30:43,EPWA,2025-04-22 11:11:37,LBSF,LOT3KY  ,861,3,1588.0,32.0,1,1
151,48b2d1,2025-04-22 09:28:23,EPWA,2025-04-22 09:56:38,EPPO,LPR41   ,604,64,647.0,25.0,1,3
152,4891a6,2025-04-22 09:27:12,EPWA,2025-04-22 19:10:40,EPWA,ENT4553 ,1496,80,1654.0,11.0,1,1
153,48ae80,2025-04-22 09:25:32,EPWA,2025-04-22 10:36:57,,LOT5YH  ,1453,34,,,1,0
154,48af12,2025-04-22 09:22:17,EPWA,2025-04-22 10:49:59,LROP,LOT7HL  ,1225,19,1073.0,49.0,1,2
155,489786,2025-04-22 09:20:35,EPWA,2025-04-22 09:56:19,LZKZ,LOT7PV  ,1146,3,11088.0,1850.0,1,1
156,471fa0,2025-04-22 09:16:01,EPWA,2025-04-22 11:25:28,LFPO,WZZ37DB ,1011,64,1077.0,50.0,1,8
157,48ada0,2025-04-22 09:13:40,EPWA,2025-04-22 10:28:16,EETN,LOT785  ,1411,118,728.0,32.0,1,1
158,48ae83,2025-04-22 09:11:23,EPWA,2025-04-22 12:19:28,LEMD,LOT4CA  ,1302,57,6167.0,168.0,1,3
159,48ad81,2025-04-22 09:08:56,EPWA,2025-04-22 10:01:19,EVRA,LOT7LK  ,1204,11,3515.0,72.0,1,2
160,48ad03,2025-04-22 09:06:14,EPWA,2025-04-22 09:53:53,,LOT6CV  ,1128,11,,,1,0
161,48ad0e,2025-04-22 09:04:30,EPWA,2025-04-22 10:51:22,LWSK,LOT591  ,1056,11,11148.0,569.0,1,2
162,48ad08,2025-04-22 09:02:33,EPWA,2025-04-22 09:58:55,LKPR,LOT3FG  ,799,11,41.0,60.0,1,8
163,48ad87,2025-04-22 08:59:16,EPWA,2025-04-22 09:57:10,LHBP,LOT535  ,871,19,1170.0,21.0,1,7
164,48b047,2025-04-22 08:57:36,EPWA,2025-04-22 10:02:41,ESMU,JDI43H  ,597,80,22245.0,1453.0,1,0
165,48ad82,2025-04-22 08:53:41,EPWA,2025-04-22 09:23:53,EPKK,LOT3HB  ,499,3,107.0,27.0,1,1
166,48af0b,2025-04-22 08:50:58,EPWA,2025-04-22 09:05:09,,LOT3EZ  ,865,49,,,1,0
167,48ad09,2025-04-22 08:48:43,EPWA,2025-04-22 10:28:29,EHAM,LOT7VJ  ,930,11,5467.0,34.0,1,0
168,48ad10,2025-04-22 08:47:15,EPWA,2025-04-22 09:24:52,EPWR,LOT4AM  ,853,11,497.0,31.0,1,2
169,489787,2025-04-22 08:44:43,EPWA,2025-04-22 09:18:27,EPRJ,LOT7KG  ,942,11,1098.0,58.0,1,1
170,48ae85,2025-04-22 08:43:38,EPWA,2025-04-22 12:33:56,LPPT,LOT425  ,813,3,2253.0,53.0,1,4
171,489789,2025-04-22 08:36:38,EPWA,2025-04-22 09:11:38,EPPO,LOT3945 ,818,3,528.0,25.0,1,3
172,4cad93,2025-04-22 08:35:13,EPWA,2025-04-22 09:35:54,EKCH,SAS752  ,268,3,1596.0,25.0,1,0
173,4bb287,2025-04-22 08:33:11,EPWA,2025-04-22 10:35:29,LTFM,THY4KJ  ,495,3,5815.0,289.0,1,2
174,48da42,2025-04-22 08:30:43,EPWA,2025-04-22 08:58:46,EPNM,PLF631  ,5776,141,16558.0,339.0,1,0
175,4d2226,2025-04-22 08:30:02,EPWA,2025-04-22 12:13:59,LEMG,RYR38HV ,1068,19,5505.0,166.0,1,0
176,48ada3,2025-04-22 08:27:02,EPWA,2025-04-22 09:38:46,LDZL,LOT6PH  ,1006,19,10242.0,1371.0,1,2
177,4892c8,2025-04-22 08:04:00,EPWA,2025-04-22 10:27:24,LGKO,ENT16LW ,1403,57,9300.0,438.0,1,1
178,48af05,2025-04-22 08:02:07,EPWA,2025-04-22 10:11:23,,LOT5YM  ,785,19,,,1,0
179,4b19fd,2025-04-22 08:00:34,EPWA,2025-04-22 09:39:20,LSZH,SWR462F ,692,11,996.0,50.0,1,7
180,49d2ee,2025-04-22 07:58:49,EPWA,2025-04-22 12:47:28,LPMA,TVP7306 ,1620,72,241.0,111.0,1,0
181,06a3b4,2025-04-22 07:54:09,EPWA,2025-04-22 12:11:18,,QTR79P  ,481,3,,,1,0
182,3c664f,2025-04-22 07:52:45,EPWA,2025-04-22 09:13:07,EDDF,DLH6LY  ,1175,42,3073.0,49.0,1,5
183,48ae86,2025-04-22 07:51:15,EPWA,2025-04-22 10:31:51,LEBL,LOT437  ,799,19,2447.0,18.0,1,1
184,48af06,2025-04-22 07:48:26,EPWA,2025-04-22 10:24:28,,LOT6283 ,1375,64,,,1,0
185,896530,2025-04-22 07:46:32,EPWA,2025-04-22 13:13:42,OMDB,FDB1WA  ,937,42,7718.0,308.0,1,2
186,461f30,2025-04-22 07:44:09,EPWA,2025-04-22 08:56:21,EFHK,FIN73P  ,901,64,3283.0,46.0,1,2
187,48ada2,2025-04-22 07:39:30,EPWA,2025-04-22 09:15:44,LIPZ,LOT309  ,1501,103,1572.0,2.0,1,4
188,48c124,2025-04-22 07:35:50,EPWA,2025-04-22 10:12:34,LGSA,RYS3901 ,797,19,7974.0,376.0,1,0
189,48ada1,2025-04-22 07:33:43,EPWA,2025-04-22 09:51:48,LTFM,LOT133  ,880,19,6178.0,297.0,1,2
190,48ad19,2025-04-22 07:28:02,EPWA,2025-04-22 08:19:25,EDDB,LOT7AE  ,673,3,2903.0,32.0,1,4
191,4d241e,2025-04-22 07:23:33,EPWA,2025-04-22 09:13:07,LIMC,WMT2900 ,718,42,717.0,35.0,1,4
192,405a49,2025-04-22 07:21:25,EPWA,2025-04-22 09:38:28,EGLL,BAW87B  ,642,11,2557.0,5.0,1,5
193,4d204b,2025-04-22 07:19:10,EPWA,2025-04-22 10:24:17,UGKO,WZZ68NP ,889,49,618.0,2339.0,1,1
194,48978a,2025-04-22 07:16:45,EPWA,2025-04-22 08:26:40,EDDH,LOT3AF  ,930,3,1060.0,0.0,1,3
195,a28bd3,2025-04-22 07:03:00,EPWA,2025-04-22 08:25:18,LROP,N263TH  ,944,57,2020.0,110.0,1,2
196,48ada9,2025-04-22 06:38:34,EPWA,2025-04-22 07:39:59,EKCH,LOT1EM  ,1263,72,1641.0,25.0,1,0
197,4892c5,2025-04-22 06:37:18,EPWA,2025-04-22 10:03:42,,ENT7841 ,1672,80,,,1,0
198,4892c9,2025-04-22 06:30:05,EPWA,2025-04-22 10:20:59,,ENT78EX ,1392,57,,,1,0
199,44082a,2025-04-22 06:28:01,EPWA,2025-04-22 07:30:43,LOWW,AUA626P ,1241,72,3551.0,15.0,1,2
200,48adac,2025-04-22 06:26:37,EPWA,2025-04-22 07:45:11,ESSA,LOT4AY  ,1284,57,406.0,41.0,1,0
201,489788,2025-04-22 06:23:18,EPWA,2025-04-22 07:47:27,EDDS,LOT3HP  ,1189,110,113.0,61.0,1,6
202,48adaf,2025-04-22 06:21:00,EPWA,2025-04-22 08:26:11,LFLL,LOT2EL  ,1101,57,915.0,52.0,1,5
203,48adae,2025-04-22 06:18:33,EPWA,2025-04-22 07:15:37,LKPR,LOT52P  ,1781,133,116.0,52.0,1,8
204,48ada5,2025-04-22 06:16:16,EPWA,2025-04-22 07:32:21,EKBI,LOT6MD  ,580,3,2534.0,46.0,1,1
205,48af01,2025-04-22 06:14:59,EPWA,2025-04-22 07:43:28,ENGM,LOT4EB  ,1103,64,1153.0,24.0,1,1
