,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,48ae81,2025-04-12 20:31:33,LIRF,2025-04-12 22:30:19,EPWA,LOT304  ,1459.0,262.0,1512,19,0,1
1,4d241a,2025-04-12 17:53:35,EPWA,2025-04-12 22:17:10,EPWA,WZZ9100 ,1427.0,49.0,1764,26,1,1
2,471fa0,2025-04-12 19:45:17,LEBL,2025-04-12 22:12:37,EPWA,WZZ6366 ,1389.0,57.0,1719,26,0,1
3,471f32,2025-04-12 18:56:07,LEPA,2025-04-12 21:24:31,EPWA,WZZ90GH ,9857.0,1081.0,1604,11,1,1
4,471f36,2025-04-12 18:28:50,LEMD,2025-04-12 21:18:16,EPWA,WZZ506  ,2720.0,229.0,1621,19,1,1
5,471f6b,2025-04-12 19:18:47,LIRP,2025-04-12 21:12:40,EPWA,WZZ297T ,7168.0,1034.0,2226,42,0,1
6,48af10,2025-04-12 18:37:35,,2025-04-12 21:10:28,EPWA,LOT6342 ,,,1798,19,0,1
7,471f64,2025-04-12 18:21:24,LMML,2025-04-12 21:04:53,EPWA,WZZ5782 ,1997.0,45.0,1830,19,0,1
8,3c6742,2025-04-12 19:37:38,EDDF,2025-04-12 20:57:00,EPWA,DLH5UX  ,1195.0,64.0,1503,11,1,1
9,471f6a,2025-04-12 18:46:39,EGGW,2025-04-12 20:47:18,EPWA,WZZ65ZL ,1339.0,190.0,13296,636,0,2
10,471f70,2025-04-12 19:24:40,,2025-04-12 20:47:07,EPWA,WZZ462  ,,,12813,552,0,2
11,4d200e,2025-04-12 16:25:54,EPWA,2025-04-12 20:38:14,EPWA,WZZ55LZ ,782.0,19.0,2827,87,1,1
12,471db4,2025-04-12 08:57:30,EPWA,2025-04-12 20:35:42,EPWA,WZZ495  ,689.0,26.0,1546,19,1,1
13,3c6597,2025-04-12 19:24:50,EDDM,2025-04-12 20:32:23,EPWA,DLH3CN  ,1166.0,209.0,1849,26,0,1
14,4d2020,2025-04-12 17:21:18,LEMG,2025-04-12 20:28:35,EPWA,WZZ17VY ,3851.0,456.0,1817,26,0,1
15,48af0e,2025-04-12 17:34:04,,2025-04-12 20:21:29,EPWA,LOT6690 ,,,2011,42,0,1
16,4892c8,2025-04-12 17:46:42,,2025-04-12 20:18:21,EPWA,ENT7342 ,,,2794,80,0,1
17,48ad0d,2025-04-12 19:32:35,EPGD,2025-04-12 20:13:18,EPWA,LOT7VL  ,2782.0,605.0,1968,34,0,1
18,48ad0b,2025-04-12 19:31:21,EPWR,2025-04-12 20:11:18,EPWA,LOT3860 ,671.0,6.0,1434,11,1,1
19,48c825,2025-04-12 19:28:48,EPWR,2025-04-12 20:09:20,EPWA,AMQ4F   ,157.0,6.0,1679,19,1,1
20,4891b3,2025-04-12 15:33:52,LPMA,2025-04-12 20:06:09,EPWA,ENT74WE ,875.0,2.0,2559,64,0,1
21,484559,2025-04-12 18:28:39,EHAM,2025-04-12 20:04:32,EPWA,KLM73D  ,1144.0,94.0,1723,19,0,1
22,48ada0,2025-04-12 18:51:00,EDDM,2025-04-12 20:03:02,EPWA,LOT6HT  ,1752.0,179.0,5604,232,0,1
23,39e698,2025-04-12 18:06:19,LFPG,2025-04-12 20:00:53,EPWA,AFR21LR ,1681.0,215.0,2492,64,3,1
24,48ae82,2025-04-12 18:04:22,LFPG,2025-04-12 19:56:04,EPWA,LOT336  ,2330.0,269.0,1920,26,2,1
25,49d2ee,2025-04-12 16:25:34,,2025-04-12 19:53:29,EPWA,TVP7333 ,,,1769,26,0,1
26,4891ab,2025-04-12 16:14:33,,2025-04-12 19:51:58,EPWA,ENT7006 ,,,5565,217,0,1
27,48ac81,2025-04-12 18:14:04,LSZH,2025-04-12 19:48:41,EPWA,LOT3EM  ,1082.0,40.0,2194,49,1,1
28,48ae83,2025-04-12 16:16:00,LPPT,2025-04-12 19:46:46,EPWA,LOT5JL  ,1937.0,190.0,1801,26,2,1
29,48978a,2025-04-12 18:23:11,EDDF,2025-04-12 19:40:35,EPWA,LOT3CG  ,1127.0,79.0,2528,64,1,1
30,48ad82,2025-04-12 17:54:05,LSGG,2025-04-12 19:39:04,EPWA,LOT416  ,2325.0,438.0,1938,34,1,1
31,48ae80,2025-04-12 17:56:30,EBBR,2025-04-12 19:36:52,EPWA,LOT4HE  ,892.0,81.0,2001,34,2,1
32,48adac,2025-04-12 17:52:52,LIMC,2025-04-12 19:34:29,EPWA,LOT2FE  ,1963.0,35.0,1618,19,2,1
33,48cb15,2025-04-12 15:59:13,,2025-04-12 19:29:52,EPWA,TVP7113 ,,,2911,80,0,1
34,48ac82,2025-04-12 18:00:42,ENGM,2025-04-12 19:26:29,EPWA,LOT484  ,1157.0,59.0,1910,34,0,1
35,48af06,2025-04-12 17:23:54,EGLL,2025-04-12 19:26:16,EPWA,LOT2EJ  ,1154.0,203.0,1187,18,2,1
36,48ad84,2025-04-12 17:50:12,EHAM,2025-04-12 19:20:48,EPWA,LOT2MN  ,1093.0,94.0,2038,42,0,1
37,48ada3,2025-04-12 17:44:22,EDDL,2025-04-12 19:18:23,EPWA,LOT6PA  ,1369.0,153.0,1137,3,0,1
38,48ad0e,2025-04-12 18:05:22,EDDH,2025-04-12 19:14:14,EPWA,LOT2CF  ,838.0,67.0,1087,11,0,1
39,4009c6,2025-04-12 17:08:20,EGLL,2025-04-12 19:08:58,EPWA,BAW8LV  ,1208.0,210.0,1173,11,2,1
40,48af08,2025-04-12 15:21:46,,2025-04-12 19:05:43,EPWA,LOT6576 ,,,1593,11,0,1
41,48ada7,2025-04-12 17:30:43,,2025-04-12 18:54:22,EPWA,LOT566  ,,,2021,34,0,1
42,48ad10,2025-04-12 17:33:00,ESSA,2025-04-12 18:53:06,EPWA,LOT458  ,2298.0,42.0,1101,18,0,1
43,4892c4,2025-04-12 15:18:13,,2025-04-12 18:45:58,EPWA,ENT77TB ,,,2122,42,0,1
44,489789,2025-04-12 17:33:45,EKCH,2025-04-12 18:34:25,EPWA,LOT6KC  ,3447.0,200.0,1101,18,0,1
45,48ada2,2025-04-12 17:32:53,LKPR,2025-04-12 18:21:20,EPWA,LOT5EN  ,114.0,6.0,2407,57,1,1
46,48ada9,2025-04-12 17:15:47,EDDB,2025-04-12 18:07:41,EPWA,LOT3KT  ,3996.0,35.0,1094,18,0,1
47,896372,2025-04-12 12:04:38,OMSJ,2025-04-12 18:01:59,EPWA,ABY605  ,724.0,72.0,1085,18,0,1
48,44082d,2025-04-12 17:02:47,LOWW,2025-04-12 17:58:42,EPWA,AUA6PS  ,1097.0,0.0,1302,3,0,1
49,4d24b5,2025-04-12 15:44:27,,2025-04-12 17:46:29,EPWA,WMT919  ,,,1959,34,0,1
50,48ad03,2025-04-12 15:58:01,LWSK,2025-04-12 17:42:22,EPWA,LOT3NM  ,6966.0,1324.0,2363,49,0,1
51,3dd37b,2025-04-12 17:20:40,EPWA,2025-04-12 17:41:07,EPWA,DHAIL   ,14517.0,87.0,12631,42,0,2
52,49d4cf,2025-04-12 16:56:37,LKMT,2025-04-12 17:33:06,EPWA,QAV30E  ,5340.0,1129.0,3389,103,0,1
53,896557,2025-04-12 11:36:30,OMDB,2025-04-12 17:27:29,EPWA,FDB1839 ,422.0,186.0,2594,64,0,1
54,48ad19,2025-04-12 16:08:47,LDZA,2025-04-12 17:23:27,EPWA,LOT6ER  ,10843.0,1142.0,4830,179,0,1
55,48ad83,2025-04-12 16:27:13,,2025-04-12 17:19:37,EPWA,LOT5TY  ,,,3698,110,0,1
56,48ada5,2025-04-12 15:41:37,LBSF,2025-04-12 17:19:14,EPWA,LOT6PD  ,3362.0,612.0,2796,72,0,1
57,48ac80,2025-04-12 16:29:00,EYVI,2025-04-12 17:14:23,EPWA,LOT776  ,573.0,8.0,3421,103,1,1
58,48adb9,2025-04-12 15:41:32,LROP,2025-04-12 17:13:50,EPWA,LOT646  ,607.0,285.0,2850,80,1,1
59,48ad02,2025-04-12 15:11:49,EPWA,2025-04-12 17:13:28,EPWA,LOT7YF  ,890.0,18.0,1526,3,1,1
60,48ad00,2025-04-12 16:10:06,LKPR,2025-04-12 17:09:18,EPWA,LOT5YB  ,454.0,6.0,989,18,1,1
61,488dcc,2025-04-12 16:20:30,EPWR,2025-04-12 17:08:33,EPWA,AMQ5M   ,447.0,1.0,3137,95,1,1
62,48ada8,2025-04-12 15:30:39,,2025-04-12 17:03:35,EPWA,LOT6HV  ,,,2700,64,0,1
63,48ad0b,2025-04-12 16:17:52,EPWR,2025-04-12 17:03:29,EPWA,LOT5KW  ,654.0,1.0,2006,34,1,1
64,4d241a,2025-04-12 15:34:30,ENTO,2025-04-12 17:03:13,EPWA,WZZ104  ,12531.0,1276.0,1684,19,0,1
65,489786,2025-04-12 16:25:07,EPKK,2025-04-12 16:59:21,EPWA,LOT4PY  ,386.0,20.0,3832,133,0,1
66,48ae86,2025-04-12 14:05:01,LEMD,2025-04-12 16:58:51,EPWA,LOT4YJ  ,8058.0,282.0,1684,19,1,1
67,484c54,2025-04-12 15:16:31,EHAM,2025-04-12 16:58:25,EPWA,KLM95T  ,1143.0,64.0,1155,11,0,1
68,48ada4,2025-04-12 14:57:00,,2025-04-12 16:52:53,EPWA,LOT136  ,,,1901,26,0,1
69,48af19,2025-04-12 15:30:07,,2025-04-12 16:52:17,EPWA,LOT516  ,,,2490,57,0,1
70,4cafd7,2025-04-12 15:50:25,EKCH,2025-04-12 16:52:03,EPWA,SAS2751 ,3630.0,124.0,995,3,0,1
71,48ada1,2025-04-12 15:33:44,EETN,2025-04-12 16:47:33,EPWA,LOT7PC  ,831.0,74.0,2496,64,0,1
72,489787,2025-04-12 16:09:35,EPPO,2025-04-12 16:45:28,EPWA,LOT3948 ,743.0,2.0,3368,103,3,1
73,4b0292,2025-04-12 15:08:31,LSZH,2025-04-12 16:42:53,EPWA,SWR2QK  ,1771.0,33.0,3107,95,1,1
74,48d961,2025-04-12 14:17:09,EIDW,2025-04-12 16:42:33,EPWA,PLF104  ,1772.0,78.0,3094,87,1,1
75,48ad08,2025-04-12 16:10:12,EPKT,2025-04-12 16:42:19,EPWA,LOT3886 ,2511.0,413.0,1182,11,0,1
76,48ad0f,2025-04-12 15:18:02,LYBE,2025-04-12 16:41:44,EPWA,LOT7MG  ,554.0,19.0,1165,11,1,1
77,48ad86,2025-04-12 15:43:24,EVRA,2025-04-12 16:36:22,EPWA,LOT782  ,1655.0,171.0,3452,103,1,1
78,48af09,2025-04-12 13:21:52,LCLK,2025-04-12 16:36:02,EPWA,LOT172  ,13907.0,1171.0,3022,87,0,1
79,48ada6,2025-04-12 15:36:22,LHBP,2025-04-12 16:35:40,EPWA,LOT3PE  ,928.0,28.0,1092,11,0,1
80,48ad0c,2025-04-12 14:57:58,EHAM,2025-04-12 16:30:08,EPWA,LOT9002 ,1023.0,87.0,2120,42,0,1
81,4d252b,2025-04-12 14:29:48,EGGW,2025-04-12 16:29:29,EPWA,WZZ23TX ,1322.0,197.0,1796,26,0,1
82,4bcde4,2025-04-12 13:43:45,,2025-04-12 16:24:59,EPWA,SXS3AA  ,,,2549,57,0,1
83,461e1d,2025-04-12 15:03:30,EFHK,2025-04-12 16:24:29,EPWA,FIN8AL  ,1863.0,90.0,1105,11,1,1
84,48ad0d,2025-04-12 15:24:59,,2025-04-12 16:24:10,EPWA,LOT658  ,,,872,26,0,1
85,4080db,2025-04-12 14:20:03,EGLL,2025-04-12 16:16:59,EPWA,BAW850T ,643.0,149.0,1871,26,3,1
86,3c6599,2025-04-12 14:58:33,EDDF,2025-04-12 16:14:44,EPWA,DLH3VJ  ,838.0,64.0,1384,3,1,1
87,4d2236,2025-04-12 14:28:18,,2025-04-12 16:11:27,EPWA,RYR450K ,,,1078,18,0,1
88,48ae25,2025-04-12 04:12:11,,2025-04-12 16:00:29,EPWA,LOT98   ,,,1131,18,0,1
89,489909,2025-04-12 14:26:46,EPGD,2025-04-12 15:45:11,EPWA,SPGIK   ,3506.0,567.0,19065,11,0,1
90,48af01,2025-04-12 13:09:33,LEBL,2025-04-12 15:44:13,EPWA,LOT3TD  ,1743.0,133.0,2993,80,0,1
91,4baa4f,2025-04-12 13:43:31,,2025-04-12 15:40:35,EPWA,THY7NS  ,,,1590,3,0,1
