,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
75,48978a,2025-04-06 16:17:35,EPWR,2025-04-06 17:03:14,EPWA,LOT5KW  ,780.0,69.0,1034,41,1,1
76,4cac24,2025-04-06 14:03:56,,2025-04-06 17:00:35,EPWA,RYR2NN  ,,,1213,34,0,1
77,4892c8,2025-04-06 14:40:43,,2025-04-06 16:58:06,EPWA,ENT47LK ,,,1711,3,0,1
78,440825,2025-04-06 15:52:00,LOWW,2025-04-06 16:55:59,EPWA,AUA6PS  ,2599.0,60.0,1224,34,0,1
79,48adae,2025-04-06 15:26:40,,2025-04-06 16:53:59,EPWA,LOT516  ,,,1254,34,0,1
80,471fa0,2025-04-06 14:42:40,EGGW,2025-04-06 16:51:29,EPWA,WZZ23TX ,1328.0,30.0,1263,26,0,1
81,06a2e2,2025-04-06 15:49:32,LKPR,2025-04-06 16:48:57,EPWA,QTR8209 ,1312.0,67.0,1320,34,2,1
82,3c644a,2025-04-06 15:18:38,EDDF,2025-04-06 16:46:27,EPWA,DLH3VJ  ,945.0,65.0,1092,41,1,1
83,48ad0c,2025-04-06 15:40:50,LHBP,2025-04-06 16:43:59,EPWA,LOT3PE  ,798.0,28.0,1043,41,0,1
84,4d2022,2025-04-06 14:18:18,,2025-04-06 16:41:22,EPWA,WMT5V   ,,,1089,34,0,1
85,48adaf,2025-04-06 15:45:40,EVRA,2025-04-06 16:39:07,EPWA,LOT782  ,611.0,95.0,1151,34,1,1
86,48ad19,2025-04-06 15:10:55,LJLJ,2025-04-06 16:35:34,EPWA,LOT6VT  ,4076.0,587.0,1044,41,0,1
87,48af0d,2025-04-06 13:29:08,LCLK,2025-04-06 16:33:22,EPWA,LOT172  ,7510.0,736.0,1158,41,0,1
88,392af1,2025-04-06 14:31:36,LFPG,2025-04-06 16:30:07,EPWA,AFR29UK ,1467.0,139.0,1019,41,2,1
89,4891b3,2025-04-06 13:02:44,,2025-04-06 16:25:38,EPWA,ENT4706 ,,,1615,3,0,1
90,4ca27a,2025-04-06 14:39:06,EBCI,2025-04-06 16:23:05,EPWA,RYR701R ,2064.0,163.0,1089,34,2,1
91,471f64,2025-04-06 13:58:13,LFPO,2025-04-06 16:04:55,EPWA,WZZ577  ,1041.0,35.0,1185,34,1,1
92,46a5e1,2025-04-06 13:40:40,,2025-04-06 15:50:59,EPWA,SEH4WA  ,,,1395,18,0,1
93,48ad0e,2025-04-06 15:10:50,EPBY,2025-04-06 15:42:53,EPWA,LOT6MC  ,3254.0,515.0,1131,34,1,1
94,4692da,2025-04-06 13:24:46,,2025-04-06 15:40:27,EPWA,AEE872  ,,,1279,34,0,1
