,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
76,48ad0d,2025-04-25 15:03:23,EPWA,2025-04-25 16:32:55,ESSA,LOT4CE  ,1087,3,272.0,102.0,1,0
77,48ad0b,2025-04-25 15:01:30,EPWA,2025-04-25 15:32:55,EPKK,LOT3923 ,1441,42,379.0,12.0,1,1
78,48adae,2025-04-25 14:59:48,EPWA,2025-04-25 16:48:45,,LOT3LF  ,1029,11,,,1,0
79,489788,2025-04-25 14:57:49,EPWA,2025-04-25 15:33:58,EPPO,LOT3947 ,1233,3,47.0,48.0,1,3
80,48ad87,2025-04-25 14:56:12,EPWA,2025-04-25 15:32:51,,LOT81L  ,746,11,,,1,0
81,48ac81,2025-04-25 14:53:03,EPWA,2025-04-25 15:24:53,EPWR,LOT8NE  ,688,11,8466.0,364.0,1,2
82,48ada2,2025-04-25 14:51:44,EPWA,2025-04-25 16:59:18,,LOT3ML  ,1342,3,,,1,0
83,48ae81,2025-04-25 14:50:31,EPWA,2025-04-25 20:00:56,EPWA,LOT336  ,1014,19,1085.0,56.0,1,1
84,48ad81,2025-04-25 14:48:36,EPWA,2025-04-25 19:52:29,EPWA,LOT416  ,596,26,1131.0,49.0,1,1
85,48ada8,2025-04-25 14:41:53,EPWA,2025-04-25 15:22:27,EYVI,LOT5EF  ,1008,3,671.0,29.0,1,2
86,48ae05,2025-04-25 14:39:42,EPWA,2025-04-25 16:12:10,EPWA,LOT9501 ,1078,34,2307.0,3.0,1,1
87,471f64,2025-04-25 14:36:08,EPWA,2025-04-25 16:40:08,LFMN,WZZ1LK  ,1194,42,250.0,19.0,1,1
88,48adaf,2025-04-25 14:34:30,EPWA,2025-04-25 16:45:10,LFMN,LOT34P  ,1720,87,430.0,19.0,1,1
89,48ad85,2025-04-25 14:27:00,EPWA,2025-04-25 15:23:20,LKPR,LOT521  ,638,26,6502.0,191.0,1,8
90,471f32,2025-04-25 14:21:45,EPWA,2025-04-25 17:05:29,LMML,WZZ9193 ,1054,42,2493.0,15.0,1,0
91,48ada7,2025-04-25 14:14:11,EPWA,2025-04-25 16:12:06,LFLL,LOT4MB  ,692,11,969.0,29.0,1,5
92,489787,2025-04-25 14:12:47,EPWA,2025-04-25 15:30:14,,LOT2MA  ,1271,19,,,1,0
93,48ae23,2025-04-25 14:08:52,EPWA,2025-04-25 20:51:29,VIDP,LOT71   ,1527,26,5479.0,182.0,1,1
94,48af11,2025-04-25 13:55:38,EPWA,2025-04-25 16:08:09,EGLL,LOT279  ,593,18,8355.0,302.0,1,8
95,48af0c,2025-04-25 13:54:23,EPWA,2025-04-25 15:44:59,LIRF,LOT5KT  ,1238,57,6305.0,87.0,1,4
96,48ad19,2025-04-25 13:51:06,EPWA,2025-04-25 14:50:54,LHBP,LOT6AL  ,1652,80,1669.0,16.0,1,7
97,48ad02,2025-04-25 13:48:06,EPWA,2025-04-25 16:38:24,EPWA,LOT782  ,1054,19,1124.0,26.0,1,1
98,48ad08,2025-04-25 13:46:51,EPWA,2025-04-25 14:23:58,EPKK,LOT3919 ,1282,11,15.0,4.0,1,1
99,4b17f8,2025-04-25 13:44:30,EPWA,2025-04-25 15:31:51,LSZH,SWR7PZ  ,801,11,8036.0,86.0,1,5
100,4d24ab,2025-04-25 13:42:43,EPWA,2025-04-25 14:15:28,EPKK,WMT1450 ,337,3,284.0,4.0,1,1
101,471f66,2025-04-25 13:38:50,EPWA,2025-04-25 16:49:50,LETO,WZZ3372 ,649,11,13666.0,677.0,1,3
102,8963d1,2025-04-25 13:36:37,EPWA,2025-04-25 18:55:02,OMDB,UAE180  ,771,3,8656.0,308.0,1,2
103,489182,2025-04-25 13:34:28,EPWA,2025-04-25 14:31:54,EPWR,SPEMC   ,663,19,389.0,39.0,1,2
104,48ada1,2025-04-25 13:32:11,EPWA,2025-04-25 17:08:25,EPWA,LOT7PC  ,1066,3,1105.0,34.0,1,1
105,48ada3,2025-04-25 13:29:46,EPWA,2025-04-25 14:51:44,,LOT5EP  ,1284,11,,,1,0
106,48978a,2025-04-25 13:26:20,EPWA,2025-04-25 13:58:29,EPRJ,LOT2LK  ,894,3,4323.0,263.0,1,1
107,48ae04,2025-04-25 13:21:04,EPWA,2025-04-25 21:49:37,KEWR,LOT1MU  ,1363,11,1345.0,13.0,1,5
108,440825,2025-04-25 13:12:03,EPWA,2025-04-25 14:16:58,LOWW,AUA624  ,689,26,1638.0,0.0,1,2
109,48ad0f,2025-04-25 13:10:15,EPWA,2025-04-25 14:47:53,LBSF,LOT3JB  ,1075,18,1593.0,78.0,1,1
110,48ae83,2025-04-25 13:04:48,EPWA,2025-04-25 14:37:49,,LOT6HU  ,1161,34,,,1,0
111,471f7a,2025-04-25 13:03:31,EPWA,2025-04-25 16:46:46,LEZL,WZZ843R ,1191,19,23473.0,1017.0,1,0
112,4cacc8,2025-04-25 13:02:00,EPWA,2025-04-25 14:05:58,EKCH,SAS2762 ,1300,72,921.0,73.0,1,0
113,48ad01,2025-04-25 12:58:32,EPWA,2025-04-25 14:23:11,,LOT3VY  ,959,11,,,1,0
114,48af0b,2025-04-25 12:57:17,EPWA,2025-04-25 13:43:49,,LOT3937 ,776,3,,,1,0
115,4cae84,2025-04-25 12:56:03,EPWA,2025-04-25 15:17:28,LGZA,ENT72LN ,1293,3,2944.0,155.0,1,0
116,48adac,2025-04-25 12:51:18,EPWA,2025-04-25 14:00:16,,LOT6TA  ,577,11,,,1,0
117,48ad0c,2025-04-25 12:43:53,EPWA,2025-04-25 14:20:52,,LOT599  ,752,26,,,1,0
118,48b047,2025-04-25 12:40:23,EPWA,2025-04-25 13:18:43,EPKK,JDI43H  ,478,57,1136.0,17.0,1,0
119,3c6449,2025-04-25 12:38:26,EPWA,2025-04-25 14:06:46,EDDF,DLH2MF  ,497,11,2920.0,34.0,1,5
120,489221,2025-04-25 12:37:07,EPWA,2025-04-25 16:09:08,,ENT4021 ,1430,34,,,1,0
121,4d2007,2025-04-25 12:34:30,EPWA,2025-04-25 16:08:12,LPPR,WZZ39ZJ ,942,42,3374.0,52.0,1,2
122,48ad82,2025-04-25 12:26:02,EPWA,2025-04-25 13:04:17,EYVI,LOT7HE  ,1104,72,224.0,37.0,1,2
123,3ceff1,2025-04-25 12:23:40,EPWA,2025-04-25 13:40:23,EDTY,DCSEB   ,528,42,12065.0,579.0,1,2
124,48ada5,2025-04-25 12:12:02,EPWA,2025-04-25 13:58:57,EBBR,LOT27M  ,945,26,880.0,86.0,1,3
125,471fa0,2025-04-25 12:01:30,EPWA,2025-04-25 15:36:17,LEMG,WZZ147M ,1218,49,11637.0,517.0,1,0
126,48ad10,2025-04-25 11:59:46,EPWA,2025-04-25 12:36:21,EPPO,LOT4YA  ,971,3,49.0,48.0,1,3
127,489786,2025-04-25 11:53:07,EPWA,2025-04-25 12:28:17,EPBD,LOT3993 ,642,26,3208.0,158.0,1,1
128,489788,2025-04-25 11:48:38,EPWA,2025-04-25 12:13:59,EPKT,LOT3KL  ,500,11,5653.0,230.0,1,1
129,45aa53,2025-04-25 11:38:55,EPWA,2025-04-25 17:06:38,EDDL,FIN8DM  ,1249,49,9827.0,2393.0,1,4
130,48ad0d,2025-04-25 11:34:38,EPWA,2025-04-25 12:06:21,EPRJ,LOT1MH  ,685,26,556.0,50.0,1,1
131,3ce005,2025-04-25 11:33:43,EPWA,2025-04-25 12:56:08,EDDS,EFD6H   ,121,34,254.0,46.0,1,6
132,48ada8,2025-04-25 11:32:30,EPWA,2025-04-25 12:05:14,EPKK,LOT2NU  ,920,42,390.0,2.0,1,1
133,4b906d,2025-04-25 11:30:39,EPWA,2025-04-25 13:56:59,,PGT1501 ,661,18,,,1,0
134,48ae85,2025-04-25 11:29:05,EPWA,2025-04-25 13:37:36,EPWA,LOT3837 ,578,18,1213.0,26.0,1,1
135,3c644e,2025-04-25 11:28:16,EPWA,2025-04-25 12:43:52,EDPI,DLH3PM  ,697,19,9078.0,944.0,1,3
136,48ac80,2025-04-25 11:27:00,EPWA,2025-04-25 12:04:23,EPWR,LOT3843 ,711,3,405.0,39.0,1,2
137,471efd,2025-04-25 11:25:53,EPWA,2025-04-25 12:52:27,,WZZ3088 ,1330,57,,,1,0
138,48ad0b,2025-04-25 11:20:43,EPWA,2025-04-25 11:59:54,LKMT,LOT5EV  ,1032,3,15713.0,733.0,1,1
139,48ada4,2025-04-25 11:12:17,EPWA,2025-04-25 13:24:15,LTFM,LOT135  ,1221,26,5299.0,297.0,1,2
140,4d200e,2025-04-25 11:09:02,EPWA,2025-04-25 13:30:39,EGGW,WZZ59PS ,214,18,2128.0,0.0,1,5
141,4d24ad,2025-04-25 11:03:45,EPWA,2025-04-25 12:42:58,EHEH,WZZ9702 ,1166,11,2298.0,7.0,1,4
142,398560,2025-04-25 10:59:00,EPWA,2025-04-25 13:01:58,LFPG,AFR51QW ,689,26,2568.0,48.0,1,8
143,4a2181,2025-04-25 10:47:30,EPWA,2025-04-25 14:11:21,LLBG,LOT5FM  ,1337,34,5558.0,248.0,1,5
144,484130,2025-04-25 10:41:06,EPWA,2025-04-25 12:37:49,EHAM,KLM1314 ,1354,19,21169.0,1169.0,1,1
145,48ad87,2025-04-25 10:19:02,EPWA,2025-04-25 11:01:41,EPDR,LOT4NJ  ,738,26,29319.0,1698.0,1,0
146,479ee7,2025-04-25 10:15:00,EPWA,2025-04-25 11:49:40,ENGM,NOZ2KU  ,1430,42,17024.0,897.0,1,0
147,4d24b4,2025-04-25 10:09:14,EPWA,2025-04-25 11:55:05,EBCI,WZZ1919 ,1206,19,2348.0,18.0,1,5
148,48ad85,2025-04-25 10:07:05,EPWA,2025-04-25 10:47:36,EYVI,LOT7ME  ,570,11,262.0,37.0,1,2
149,4d245f,2025-04-25 10:06:07,EPWA,2025-04-25 11:36:29,LIPZ,WMT349  ,544,19,2559.0,81.0,1,4
150,40649f,2025-04-25 10:02:09,EPWA,2025-04-25 12:41:14,EGLL,BAW84NT ,621,11,4308.0,81.0,1,8
151,48ada9,2025-04-25 09:56:12,EPWA,2025-04-25 11:13:52,LYBE,LOT5TA  ,946,26,899.0,27.0,1,3
152,06a2de,2025-04-25 09:50:32,EPWA,2025-04-25 14:25:10,,QTR8481 ,869,26,,,1,0
153,48ae82,2025-04-25 09:32:36,EPWA,2025-04-25 12:48:11,LEMD,LOT4CA  ,1361,19,4607.0,114.0,1,3
154,48adb9,2025-04-25 09:30:30,EPWA,2025-04-25 10:50:32,,LOT5YH  ,878,26,,,1,0
155,48af01,2025-04-25 09:29:17,EPWA,2025-04-25 10:55:35,LROP,LOT7HL  ,952,26,1641.0,87.0,1,2
156,48ac81,2025-04-25 09:28:06,EPWA,2025-04-25 10:38:12,,LOT1NA  ,904,42,,,1,0
157,48ad19,2025-04-25 09:26:54,EPWA,2025-04-25 10:21:50,,LOT6RT  ,1080,19,,,1,0
158,4892c6,2025-04-25 09:25:43,EPWA,2025-04-25 11:31:26,,ENT7183 ,836,3,,,1,0
159,48af12,2025-04-25 09:24:36,EPWA,2025-04-25 12:32:37,LCLK,LOT171  ,1237,26,24151.0,675.0,1,0
160,48af08,2025-04-25 09:23:19,EPWA,2025-04-25 13:41:43,,LOT6509 ,1205,26,,,1,0
161,471f70,2025-04-25 09:21:33,EPWA,2025-04-25 11:32:48,LFPO,WZZ37DB ,649,11,2634.0,65.0,1,9
162,48ae81,2025-04-25 09:20:39,EPWA,2025-04-25 10:38:51,EETN,LOT785  ,1022,19,862.0,62.0,1,1
163,48ad81,2025-04-25 09:18:44,EPWA,2025-04-25 10:12:55,LKPR,LOT3FG  ,699,3,54.0,37.0,1,8
164,48d981,2025-04-25 09:15:27,EPWA,2025-04-25 09:45:43,EPPW,PLF101  ,799,64,2726.0,16.0,1,1
165,48ac82,2025-04-25 09:14:26,EPWA,2025-04-25 10:05:59,EVRA,LOT7LK  ,1168,49,7885.0,301.0,1,2
166,48adae,2025-04-25 09:12:37,EPWA,2025-04-25 10:33:54,,LOT3LD  ,987,3,,,1,0
167,506d8e,2025-04-25 09:10:17,EPWA,2025-04-25 11:01:57,EBAW,UEE1    ,147,49,1719.0,26.0,1,5
168,48af0d,2025-04-25 09:08:30,EPWA,2025-04-25 12:59:57,LPPT,LOT425  ,1326,42,5415.0,137.0,1,4
169,48ada2,2025-04-25 09:03:17,EPWA,2025-04-25 10:40:57,LBSF,LOT3KY  ,752,3,1317.0,63.0,1,1
170,48ad02,2025-04-25 09:01:46,EPWA,2025-04-25 09:49:21,,LOT6CV  ,1184,3,,,1,0
171,48ad0f,2025-04-25 09:00:36,EPWA,2025-04-25 09:59:24,LHBP,LOT535  ,880,3,910.0,9.0,1,7
172,48da43,2025-04-25 08:59:44,EPWA,2025-04-25 09:23:12,EPPL,PLF633  ,1963,103,26652.0,302.0,1,0
173,489787,2025-04-25 08:58:40,EPWA,2025-04-25 10:20:17,,LOT577  ,1251,3,,,1,0
174,48ad0e,2025-04-25 08:57:39,EPWA,2025-04-25 10:40:23,EHAM,LOT7VJ  ,1226,34,2855.0,72.0,1,1
175,4d22bd,2025-04-25 08:56:01,EPWA,2025-04-25 11:48:45,LEPA,RYR73XC ,633,11,4278.0,106.0,1,1
176,471f41,2025-04-25 08:54:46,EPWA,2025-04-25 20:54:22,EPWA,WZZ495  ,725,3,1507.0,34.0,1,1
177,48978a,2025-04-25 08:50:09,EPWA,2025-04-25 09:24:51,EPWR,LOT4AM  ,669,11,583.0,31.0,1,2
178,48ada6,2025-04-25 08:46:03,EPWA,2025-04-25 09:15:47,EPRZ,LOT7KG  ,574,3,2016.0,68.0,1,1
179,48ad82,2025-04-25 08:44:10,EPWA,2025-04-25 09:20:47,EPKK,LOT3HB  ,521,3,511.0,4.0,1,1
180,4baa6e,2025-04-25 08:42:19,EPWA,2025-04-25 10:47:56,LTFM,THY4KJ  ,847,34,5588.0,312.0,1,2
181,48ad03,2025-04-25 08:40:12,EPWA,2025-04-25 09:05:12,,LOT3EZ  ,706,3,,,1,0
182,489788,2025-04-25 08:37:37,EPWA,2025-04-25 09:04:04,EPKT,LOT3881 ,638,26,7040.0,306.0,1,1
183,48ada7,2025-04-25 08:33:04,EPWA,2025-04-25 09:47:43,LDZL,LOT6PH  ,944,3,15881.0,1234.0,1,2
184,4ac9e9,2025-04-25 08:31:41,EPWA,2025-04-25 09:31:29,EKCH,SAS752  ,556,11,2627.0,17.0,1,0
185,489789,2025-04-25 08:30:24,EPWA,2025-04-25 09:08:39,EPPO,LOT3945 ,961,3,412.0,48.0,1,3
186,48af10,2025-04-25 08:26:00,EPWA,2025-04-25 10:34:05,LGAV,LOT5YM  ,904,3,12993.0,645.0,1,2
187,738062,2025-04-25 08:14:53,EPWA,2025-04-25 11:39:22,LLHZ,ELY5102 ,1180,26,14263.0,808.0,1,3
188,4b194d,2025-04-25 08:12:38,EPWA,2025-04-25 09:57:15,LSZH,SWR462F ,704,11,1470.0,42.0,1,7
189,48c10e,2025-04-25 08:11:49,EPWA,2025-04-25 10:22:06,EGPH,SPRIO   ,1395,141,1513.0,48.0,1,1
190,48d980,2025-04-25 08:06:58,EPWA,2025-04-25 09:48:08,LIPE,PLF110  ,703,42,3343.0,145.0,1,0
191,48b2d1,2025-04-25 08:05:36,EPWA,2025-04-25 08:37:35,EPPO,LPR41   ,732,42,917.0,48.0,1,3
192,407464,2025-04-25 08:04:08,EPWA,2025-04-25 10:10:28,EGLL,BAW87B  ,771,57,4519.0,96.0,1,8
193,3c64ab,2025-04-25 07:58:07,EPWA,2025-04-25 09:23:58,EDDF,DLH6LY  ,663,11,5670.0,27.0,1,5
194,48cb15,2025-04-25 07:56:03,EPWA,2025-04-25 11:52:57,,TVP7316 ,966,3,,,1,0
195,48af0e,2025-04-25 07:52:27,EPWA,2025-04-25 09:57:54,,LOT6131 ,1386,80,,,1,0
196,48ae86,2025-04-25 07:47:23,EPWA,2025-04-25 10:21:19,LEBL,LOT437  ,1087,3,2495.0,11.0,1,1
197,48ad83,2025-04-25 07:45:00,EPWA,2025-04-25 09:54:07,LTFM,LOT133  ,808,18,7368.0,411.0,1,2
198,48adac,2025-04-25 07:43:07,EPWA,2025-04-25 08:38:23,EDDB,LOT7AE  ,813,11,4958.0,63.0,1,4
199,4892c9,2025-04-25 07:38:51,EPWA,2025-04-25 13:21:14,OMDW,ENT4581 ,1459,57,1618.0,71.0,1,1
200,48ada1,2025-04-25 07:36:06,EPWA,2025-04-25 08:59:04,,LOT563  ,942,18,,,1,0
201,4caa5a,2025-04-25 07:31:30,EPWA,2025-04-25 08:29:28,LOWW,RYR1GB  ,1149,64,1829.0,15.0,1,2
202,48ad01,2025-04-25 07:29:14,EPWA,2025-04-25 08:42:37,EDDH,LOT3AF  ,697,18,2137.0,54.0,1,3
203,48d961,2025-04-25 07:26:46,EPWA,2025-04-25 08:03:54,EPPO,PLF103  ,638,26,325.0,48.0,1,3
204,896533,2025-04-25 07:25:30,EPWA,2025-04-25 12:57:52,OMDB,FDB1WA  ,1351,34,8291.0,308.0,1,2
205,461f9e,2025-04-25 07:23:25,EPWA,2025-04-25 08:43:42,EFHK,FIN73P  ,1087,42,2291.0,46.0,1,2
206,471fae,2025-04-25 07:21:38,EPWA,2025-04-25 10:21:12,UGKO,WZZ68NP ,45,11,3897.0,2431.0,1,1
