,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
0,48ada9,2025-04-04 22:30:31,EPWA,2025-04-04 22:58:36,EPKK,LOT3911 ,926,11,686.0,2.0,1,0
1,48ad84,2025-04-04 21:35:51,EPWA,2025-04-04 22:09:57,EPWR,LOT2KH  ,1055,64,95.0,8.0,1,2
2,48ada4,2025-04-04 21:34:31,EPWA,2025-04-04 22:06:23,EPRJ,LOT3803 ,1189,72,1115.0,96.0,1,1
3,48ac82,2025-04-04 21:25:01,EPWA,2025-04-04 22:20:38,EVRA,LOT3HM  ,787,34,4103.0,156.0,1,3
4,48adae,2025-04-04 21:23:05,EPWA,2025-04-04 21:55:27,,LOT3827 ,776,26,,,1,0
5,48ad0f,2025-04-04 21:20:43,EPWA,2025-04-04 22:03:01,LZKZ,LOT517  ,1273,49,3288.0,105.0,1,1
6,48ad0c,2025-04-04 21:19:08,EPWA,2025-04-04 22:51:05,LBSF,LOT635  ,880,19,3365.0,63.0,1,1
7,48ad19,2025-04-04 21:08:09,EPWA,2025-04-04 22:35:21,LROP,LOT1KY  ,911,42,5926.0,170.0,1,2
8,48ada3,2025-04-04 21:03:22,EPWA,2025-04-04 21:43:52,EYVI,LOT773  ,1090,57,660.0,15.0,1,2
9,48978a,2025-04-04 21:01:49,EPWA,2025-04-04 21:32:07,EPKT,LOT87M  ,875,26,5332.0,214.0,1,1
10,48ae86,2025-04-04 20:57:30,EPWA,2025-04-04 21:50:46,,LOT7CJ  ,1285,72,,,1,0
11,48ad00,2025-04-04 20:50:46,EPWA,2025-04-04 21:24:23,EPPO,LOT9WK  ,780,19,114.0,10.0,1,3
12,3c542e,2025-04-04 20:03:12,EPWA,2025-04-04 21:02:30,EDDP,BCS5547 ,738,26,1686.0,42.0,1,6
13,440202,2025-04-04 19:36:33,EPWA,2025-04-04 21:38:28,LFPG,TAY2IX  ,1199,49,2471.0,17.0,1,8
14,4ca7b4,2025-04-04 19:29:06,EPWA,2025-04-04 21:48:44,EGCC,RYR106B ,959,34,879.0,93.0,1,1
