,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
13,4892c0,2025-04-11 14:27:08,OMDW,2025-04-11 20:29:30,EPWA,ENT4582 ,1797.0,155.0,5201,217,0,1
14,489786,2025-04-11 19:40:04,EPZG,2025-04-11 20:22:51,EPWA,LOT3986 ,5153.0,900.0,2440,80,0,1
15,471fa0,2025-04-11 18:42:08,LIPE,2025-04-11 20:22:29,EPWA,WZZ5474 ,2369.0,313.0,3064,110,0,1
16,48cb15,2025-04-11 16:32:49,,2025-04-11 20:22:16,EPWA,TVP7317 ,,,3855,156,0,1
17,471f6a,2025-04-11 18:13:53,LFMN,2025-04-11 20:17:29,EPWA,WZZ16AT ,1195.0,18.0,4308,171,0,1
18,39e688,2025-04-11 18:13:40,LFPG,2025-04-11 20:17:15,EPWA,AFR21LR ,3832.0,101.0,3210,118,2,1
19,48ae82,2025-04-11 18:36:36,LSZH,2025-04-11 20:13:11,EPWA,LOT3EM  ,1000.0,35.0,1920,42,1,1
20,3c6597,2025-04-11 18:48:16,EDDM,2025-04-11 20:11:13,EPWA,DLH3CN  ,1313.0,18.0,1413,19,0,1
21,48ada5,2025-04-11 18:02:26,LFMN,2025-04-11 20:09:08,EPWA,LOT3PW  ,1457.0,26.0,1467,19,0,1
22,48ad0e,2025-04-11 19:35:37,EPKK,2025-04-11 20:07:31,EPWA,LOT3922 ,1029.0,12.0,1510,26,0,1
23,48af0d,2025-04-11 18:41:20,ENGM,2025-04-11 20:05:29,EPWA,LOT484  ,7074.0,607.0,1616,26,0,1
24,48af19,2025-04-11 18:05:54,LFPG,2025-04-11 20:03:31,EPWA,LOT336  ,3689.0,86.0,1567,26,2,1
25,48af05,2025-04-11 18:30:15,EDDL,2025-04-11 20:01:22,EPWA,LOT6PA  ,376.0,52.0,2073,57,0,1
26,48ae83,2025-04-11 18:14:52,LIMC,2025-04-11 19:59:50,EPWA,LOT2FE  ,1019.0,20.0,1124,3,2,1
27,489789,2025-04-11 19:15:18,,2025-04-11 19:57:17,EPWA,LOT9KM  ,,,7082,324,0,2
28,48ada1,2025-04-11 17:58:44,,2025-04-11 19:54:45,EPWA,LOT2YM  ,,,2179,64,0,1
29,48af0c,2025-04-11 17:49:38,EGLL,2025-04-11 19:50:07,EPWA,LOT2EJ  ,1097.0,50.0,2493,72,2,1
30,48ac81,2025-04-11 18:12:30,EHAM,2025-04-11 19:48:37,EPWA,LOT2MN  ,967.0,49.0,1089,11,0,1
31,48ac80,2025-04-11 14:52:08,EPWA,2025-04-11 19:46:46,EPWA,LOT416  ,590.0,87.0,1546,34,1,1
32,48ae86,2025-04-11 16:05:07,,2025-04-11 19:44:44,EPWA,LOT6510 ,,,1210,3,0,1
33,48ac82,2025-04-11 17:50:41,EBMB,2025-04-11 19:34:13,EPWA,LOT4HE  ,480.0,45.0,1124,11,2,1
34,48ad84,2025-04-11 17:58:19,EDDF,2025-04-11 19:29:51,EPWA,LOT3CG  ,973.0,42.0,1147,3,1,1
35,48af01,2025-04-11 17:23:03,LIRF,2025-04-11 19:27:45,EPWA,LOT304  ,814.0,217.0,1063,3,0,1
36,48adaf,2025-04-11 18:07:24,EDDM,2025-04-11 19:25:53,EPWA,LOT6HT  ,1747.0,3.0,1510,34,0,1
37,48adb9,2025-04-11 15:43:08,EPWA,2025-04-11 19:24:29,EPWA,LOT7PK  ,1545.0,125.0,1222,11,1,1
38,48ad02,2025-04-11 18:24:12,LHBP,2025-04-11 19:22:23,EPWA,LOT532  ,810.0,1.0,1956,49,0,1
39,489787,2025-04-11 18:04:22,EKBI,2025-04-11 19:20:49,EPWA,LOT4LK  ,1023.0,54.0,2130,64,0,1
40,4892c4,2025-04-11 13:08:02,,2025-04-11 19:18:47,EPWA,ENT5602 ,,,1181,11,0,1
41,48ae20,2025-04-11 13:47:51,,2025-04-11 19:16:40,EPWA,LOT9002 ,,,1533,26,0,1
42,48ada8,2025-04-11 17:52:26,ESSA,2025-04-11 19:16:14,EPWA,LOT458  ,2300.0,26.0,2178,64,0,1
43,48ad00,2025-04-11 18:00:56,EDDH,2025-04-11 19:12:07,EPWA,LOT2CF  ,1623.0,16.0,849,3,0,1
44,48ad0b,2025-04-11 17:34:33,LIPZ,2025-04-11 19:10:11,EPWA,LOT312  ,1220.0,119.0,887,3,1,1
45,4892c8,2025-04-11 13:20:43,OMDW,2025-04-11 19:07:46,EPWA,ENT7010 ,2030.0,163.0,1924,57,0,1
46,4008f1,2025-04-11 17:02:24,EGLL,2025-04-11 19:05:32,EPWA,BAW8LV  ,1005.0,50.0,1711,42,2,1
47,48c10e,2025-04-11 17:05:46,EGKB,2025-04-11 18:59:12,EPWA,SPRIO   ,191.0,29.0,4161,179,0,1
48,48ad81,2025-04-11 17:51:41,LOWW,2025-04-11 18:54:07,EPWA,LOT226  ,224.0,0.0,4144,179,0,1
49,48d982,2025-04-11 18:18:30,EPKK,2025-04-11 18:53:45,EPWA,PLF101  ,457.0,4.0,3009,110,0,1
50,48ada7,2025-04-11 17:46:01,EKCH,2025-04-11 18:46:47,EPWA,LOT6KC  ,4081.0,238.0,1018,11,0,1
51,48c5e6,2025-04-11 15:53:00,LSGG,2025-04-11 18:44:17,EPWA,SRN900  ,99.0,171.0,2517,103,1,1
52,48978a,2025-04-11 17:45:39,LKPR,2025-04-11 18:42:09,EPWA,LOT5EN  ,1006.0,37.0,2579,95,1,1
53,896372,2025-04-11 12:38:40,OMSJ,2025-04-11 18:40:32,EPWA,ABY605  ,1001.0,65.0,1457,26,0,1
54,48af06,2025-04-11 17:42:43,EDDB,2025-04-11 18:37:50,EPWA,LOT3KT  ,3769.0,35.0,1204,11,0,1
55,4ca622,2025-04-11 15:57:14,EGCC,2025-04-11 18:09:56,EPWA,RYR107C ,1121.0,55.0,1108,11,0,1
56,4cadb7,2025-04-11 15:01:46,LEAL,2025-04-11 17:59:57,EPWA,RYR69SQ ,425.0,25.0,2602,87,0,1
57,4d2162,2025-04-11 14:23:41,LEZL,2025-04-11 17:55:54,EPWA,MLM712  ,861.0,87.0,2245,72,1,1
58,4891ab,2025-04-11 14:06:39,,2025-04-11 17:46:18,EPWA,ENT4098 ,,,7837,377,0,2
59,48af0e,2025-04-11 14:04:40,LPPT,2025-04-11 17:46:12,EPWA,LOT5JL  ,870.0,129.0,1055,11,2,1
60,48ada3,2025-04-11 16:56:18,EYVI,2025-04-11 17:42:05,EPWA,LOT776  ,1261.0,69.0,2430,87,1,1
61,48ad10,2025-04-11 15:56:54,,2025-04-11 17:41:55,EPWA,LOT600  ,,,1515,42,0,1
62,4d24b5,2025-04-11 15:38:42,,2025-04-11 17:41:44,EPWA,WMT919  ,,,1192,19,0,1
63,48ad86,2025-04-11 15:48:00,LBSF,2025-04-11 17:36:14,EPWA,LOT6PD  ,5347.0,1061.0,1124,19,0,1
64,48ae80,2025-04-11 14:29:15,LEMD,2025-04-11 17:35:49,EPWA,LOT4YJ  ,3649.0,328.0,3014,118,1,1
65,48adae,2025-04-11 15:57:23,LROP,2025-04-11 17:35:29,EPWA,LOT646  ,665.0,209.0,1943,64,1,1
66,471f64,2025-04-11 15:24:17,EGGW,2025-04-11 17:35:04,EPWA,WZZ23TX ,1756.0,121.0,1224,11,0,1
67,48ada2,2025-04-11 16:14:06,,2025-04-11 17:34:29,EPWA,LOT6ER  ,,,1066,11,0,1
68,48ad09,2025-04-11 16:48:30,EPWR,2025-04-11 17:28:13,EPWA,LOT5KW  ,659.0,16.0,879,11,1,1
69,896518,2025-04-11 11:26:31,OMDB,2025-04-11 17:27:45,EPWA,FDB1839 ,2615.0,209.0,1842,57,0,1
70,48ad87,2025-04-11 15:33:02,LWSK,2025-04-11 17:20:35,EPWA,LOT3NM  ,7771.0,1484.0,1659,49,1,1
71,48adac,2025-04-11 16:46:12,EPKK,2025-04-11 17:19:58,EPWA,LOT4PY  ,2291.0,307.0,1801,57,0,1
72,4b19f3,2025-04-11 15:27:01,LSZH,2025-04-11 17:19:34,EPWA,SWR2QK  ,2064.0,42.0,881,11,1,1
73,489788,2025-04-11 16:33:55,EPPO,2025-04-11 17:14:41,EPWA,LOT3948 ,895.0,10.0,1050,19,3,1
74,48ad80,2025-04-11 16:13:55,LKPR,2025-04-11 17:14:19,EPWA,LOT5YB  ,1690.0,21.0,1149,11,2,1
75,48ada4,2025-04-11 15:08:50,,2025-04-11 17:07:47,EPWA,LOT136  ,,,2038,72,0,1
76,4aca75,2025-04-11 16:03:42,EKCH,2025-04-11 17:04:03,EPWA,SAS2751 ,1657.0,238.0,2953,118,0,1
77,48ad0c,2025-04-11 16:22:32,EPGD,2025-04-11 16:58:16,EPWA,LOT7YF  ,3218.0,590.0,1054,19,0,1
78,48ad83,2025-04-11 15:21:32,,2025-04-11 16:53:59,EPWA,LOT516  ,,,1278,26,0,1
79,44082b,2025-04-11 15:53:04,LOWW,2025-04-11 16:51:58,EPWA,AUA6PS  ,1398.0,15.0,1008,19,0,1
80,484bd1,2025-04-11 15:12:37,EHAM,2025-04-11 16:49:56,EPWA,KLM95T  ,1104.0,57.0,1948,72,0,1
81,48af07,2025-04-11 13:25:32,LCLK,2025-04-11 16:48:58,EPWA,LOT172  ,9769.0,866.0,1985,64,0,1
82,48af08,2025-04-11 15:22:41,ENGM,2025-04-11 16:46:22,EPWA,LOT1484 ,1216.0,66.0,1814,57,0,1
83,48ada0,2025-04-11 14:58:37,EBBR,2025-04-11 16:43:56,EPWA,LOT238  ,611.0,86.0,1384,34,2,1
84,48ada9,2025-04-11 15:29:52,EETN,2025-04-11 16:42:07,EPWA,LOT7PC  ,1259.0,59.0,1943,72,0,1
85,48ad0e,2025-04-11 15:43:22,LHBP,2025-04-11 16:40:29,EPWA,LOT3PE  ,796.0,24.0,2363,87,0,1
86,4891b3,2025-04-11 15:39:02,LHBP,2025-04-11 16:39:31,EPWA,ISR727P ,830.0,24.0,4625,217,0,1
87,4baa84,2025-04-11 14:30:36,,2025-04-11 16:39:25,EPWA,THY7NS  ,,,2283,87,0,1
88,48ad0d,2025-04-11 15:40:35,EVRA,2025-04-11 16:35:14,EPWA,LOT782  ,671.0,187.0,1929,64,1,1
89,46a5e1,2025-04-11 14:13:27,LGAV,2025-04-11 16:34:41,EPWA,SEH4WA  ,12261.0,1605.0,1019,19,1,1
90,3c6446,2025-04-11 15:12:12,EDDF,2025-04-11 16:29:43,EPWA,DLH3VJ  ,3915.0,11.0,1948,64,2,1
91,39bda0,2025-04-11 14:33:00,LFPG,2025-04-11 16:27:03,EPWA,AFR29UK ,1661.0,78.0,2080,80,2,1
92,461e1d,2025-04-11 15:01:19,EFHK,2025-04-11 16:22:32,EPWA,FIN8AL  ,1377.0,59.0,2206,80,1,1
93,471f70,2025-04-11 12:36:14,EPWA,2025-04-11 16:18:43,EPWA,WZZ104  ,1065.0,103.0,2947,118,1,1
94,48ae01,2025-04-11 05:24:40,KLAX,2025-04-11 16:15:51,EPWA,LOT24   ,2101.0,22.0,3116,125,2,1
95,489786,2025-04-11 14:54:44,LJLJ,2025-04-11 16:15:40,EPWA,LOT6VT  ,3419.0,594.0,1113,19,0,1
96,4691c7,2025-04-11 13:35:30,LGAV,2025-04-11 16:03:28,EPWA,AEE872  ,8142.0,1003.0,1038,19,0,1
97,48b047,2025-04-11 14:17:31,EKBI,2025-04-11 15:40:04,EPWA,JDI43H  ,1180.0,168.0,1311,42,0,1
98,405a46,2025-04-11 13:30:09,EGLL,2025-04-11 15:35:44,EPWA,BAW850T ,693.0,25.0,1146,26,3,1
99,489789,2025-04-11 14:41:09,,2025-04-11 15:23:22,EPWA,LOT2JH  ,,,1956,72,0,1
100,48ad02,2025-04-11 14:46:05,EPRZ,2025-04-11 15:21:40,EPWA,LOT3808 ,743.0,38.0,842,19,1,1
101,44ce75,2025-04-11 13:36:19,EBMB,2025-04-11 15:16:17,EPWA,BEL5XD  ,470.0,52.0,1794,64,2,1
102,471fa0,2025-04-11 13:42:06,EHEH,2025-04-11 15:15:50,EPWA,WZZ53ZC ,864.0,53.0,1232,34,0,1
103,471f6b,2025-04-11 13:10:15,EBCI,2025-04-11 14:52:57,EPWA,WZZ9079 ,1368.0,132.0,1325,34,2,1
104,49514f,2025-04-11 11:05:22,LPPT,2025-04-11 14:47:43,EPWA,TAP120Y ,561.0,23.0,1185,34,1,1
105,44058f,2025-04-11 13:27:49,LOWW,2025-04-11 14:40:57,EPWA,GAC647E ,2102.0,7.0,2135,87,0,1
106,48ae81,2025-04-11 12:00:41,LEBL,2025-04-11 14:36:49,EPWA,LOT3TD  ,1535.0,26.0,3576,163,0,1
107,3c4dd0,2025-04-11 13:16:11,EDDM,2025-04-11 14:32:41,EPWA,DLH1UY  ,2836.0,95.0,1201,49,0,1
108,471db4,2025-04-11 12:32:13,LFPO,2025-04-11 14:32:19,EPWA,WZZ577  ,1018.0,58.0,874,26,1,1
109,484ee4,2025-04-11 12:55:04,EHAM,2025-04-11 14:27:16,EPWA,KLM49N  ,1431.0,27.0,1414,42,0,1
110,48af09,2025-04-11 10:20:39,,2025-04-11 14:21:16,EPWA,LOT6386 ,,,2505,103,0,1
111,48af06,2025-04-11 11:49:56,LGAV,2025-04-11 14:14:19,EPWA,LOT2EW  ,9570.0,1064.0,1181,26,0,1
112,48af0f,2025-04-11 11:17:30,,2025-04-11 14:13:48,EPWA,LOT6618 ,,,1101,26,0,1
113,39bdac,2025-04-11 12:07:30,LFPG,2025-04-11 14:09:16,EPWA,AFR25WJ ,1383.0,93.0,1110,34,2,1
114,48ada7,2025-04-11 12:25:52,EHAM,2025-04-11 14:04:14,EPWA,LOT2PJ  ,1397.0,19.0,1124,26,0,1
115,48ad81,2025-04-11 12:36:43,,2025-04-11 14:03:48,EPWA,LOT578  ,,,1096,34,0,1
116,48af05,2025-04-11 13:26:00,EPKK,2025-04-11 13:56:46,EPWA,LOT6YM  ,52.0,10.0,1243,34,0,1
117,48ac81,2025-04-11 13:14:01,EPWR,2025-04-11 13:54:27,EPWA,LOT4VG  ,643.0,1.0,1146,34,1,1
118,489788,2025-04-11 13:19:31,EPBD,2025-04-11 13:52:27,EPWA,LOT6MC  ,1124.0,379.0,1210,42,1,1
119,48ada3,2025-04-11 11:42:42,,2025-04-11 13:50:29,EPWA,LOT1KM  ,,,1259,34,0,1
120,48ad84,2025-04-11 12:23:30,LYBE,2025-04-11 13:48:28,EPWA,LOT5YE  ,1083.0,4.0,1329,49,1,1
121,48978a,2025-04-11 13:13:50,EPKT,2025-04-11 13:46:29,EPWA,LOT4KH  ,2509.0,374.0,1272,34,0,1
122,48ada1,2025-04-11 13:08:05,EPRZ,2025-04-11 13:44:26,EPWA,LOT8AU  ,561.0,30.0,1155,34,1,1
123,48ad09,2025-04-11 13:02:47,EPPO,2025-04-11 13:42:49,EPWA,LOT3NC  ,895.0,2.0,1089,34,3,1
124,48ad0b,2025-04-11 13:02:44,EPGD,2025-04-11 13:40:34,EPWA,LOT7CW  ,3823.0,719.0,1252,34,0,1
125,471f32,2025-04-11 10:23:19,LEAL,2025-04-11 13:38:10,EPWA,WZZ8241 ,743.0,5.0,1037,34,0,1
126,48af0d,2025-04-11 12:10:05,,2025-04-11 13:35:47,EPWA,LOT7LG  ,,,686,26,0,1
127,48adaf,2025-04-11 13:13:08,EPSW,2025-04-11 13:33:28,EPWA,LOT3966 ,3317.0,987.0,863,26,1,1
128,48ada5,2025-04-11 11:44:18,LBSF,2025-04-11 13:27:48,EPWA,LOT6JF  ,1789.0,299.0,1114,34,0,1
129,4d200e,2025-04-11 12:22:47,EKCH,2025-04-11 13:22:15,EPWA,WZZ9521 ,3375.0,101.0,2358,103,0,1
130,48ada8,2025-04-11 11:48:01,LROP,2025-04-11 13:21:18,EPWA,LOT4LE  ,630.0,308.0,2269,95,1,1
131,48ad00,2025-04-11 12:40:45,LKMT,2025-04-11 13:21:08,EPWA,LOT502  ,4489.0,664.0,1078,34,0,1
132,3cc253,2025-04-11 11:28:33,LIML,2025-04-11 13:08:57,EPWA,AWH24C  ,986.0,159.0,1500,57,1,1
133,48ad80,2025-04-11 11:38:05,,2025-04-11 13:05:38,EPWA,LOT4AN  ,,,2196,95,0,1
134,48ada6,2025-04-11 11:41:22,LJLJ,2025-04-11 13:01:19,EPWA,LOT5RJ  ,4370.0,663.0,1073,34,0,1
135,48ad03,2025-04-11 11:45:19,EPSC,2025-04-11 12:30:17,EPWA,LOT3HD  ,12532.0,1949.0,1048,34,0,1
136,48ad0d,2025-04-11 11:32:15,,2025-04-11 12:27:45,EPWA,LOT7WD  ,,,1089,26,0,1
137,48ad19,2025-04-11 11:38:17,EYVI,2025-04-11 12:24:28,EPWA,LOT2WY  ,1271.0,84.0,1066,34,1,1
138,44081f,2025-04-11 11:23:08,LOWW,2025-04-11 12:22:18,EPWA,AUA623  ,244.0,0.0,1217,42,0,1
139,4b0293,2025-04-11 10:47:17,LSZH,2025-04-11 12:19:09,EPWA,SWR139K ,1609.0,65.0,1026,42,1,1
140,4cacbd,2025-04-11 11:16:08,EKCH,2025-04-11 12:17:34,EPWA,SAS2761 ,3674.0,86.0,1026,42,0,1
141,48ad0e,2025-04-11 11:13:46,,2025-04-11 12:15:39,EPWA,LOT6LJ  ,,,984,34,0,1
142,489787,2025-04-11 10:44:30,LFST,2025-04-11 12:13:50,EPWA,LOT1328 ,1963.0,105.0,1259,42,2,1
143,471f31,2025-04-11 10:37:06,,2025-04-11 12:11:57,EPWA,WZZ62QY ,,,1226,49,0,1
144,4a8199,2025-04-11 10:49:19,ESSA,2025-04-11 12:09:52,EPWA,SVF638  ,1954.0,42.0,1016,42,0,1
145,48ad02,2025-04-11 10:47:37,LDZB,2025-04-11 12:07:57,EPWA,LOT6VL  ,14534.0,1808.0,1015,26,0,1
146,48ac80,2025-04-11 11:09:17,EVRA,2025-04-11 12:05:59,EPWA,LOT4KK  ,506.0,232.0,1204,42,1,1
147,48ada2,2025-04-11 11:05:44,LHBP,2025-04-11 12:03:59,EPWA,LOT2MV  ,801.0,16.0,1245,42,0,1
148,48ad86,2025-04-11 11:09:01,LKPR,2025-04-11 12:01:56,EPWA,LOT2EF  ,1630.0,29.0,1108,42,2,1
149,5084e2,2025-04-11 08:45:42,,2025-04-11 11:58:56,EPWA,UTN2226 ,,,1044,34,0,1
150,48adae,2025-04-11 10:29:05,,2025-04-11 11:54:59,EPWA,LOT564  ,,,1057,34,0,1
151,48af19,2025-04-11 09:45:45,EGLL,2025-04-11 11:49:36,EPWA,LOT282  ,765.0,17.0,1229,34,3,1
152,3c6748,2025-04-11 10:29:43,EDDF,2025-04-11 11:47:29,EPWA,DLH2RL  ,3807.0,65.0,1343,49,2,1
153,4d241a,2025-04-11 08:51:11,,2025-04-11 11:45:38,EPWA,WZZ38KV ,,,1353,57,0,1
154,4a2181,2025-04-11 07:58:06,LLBG,2025-04-11 11:35:20,EPWA,LOT5PR  ,2125.0,80.0,1246,42,1,1
155,48af10,2025-04-11 07:37:30,,2025-04-11 11:31:04,EPWA,LOT192  ,,,1311,42,0,1
156,06a3b4,2025-04-11 06:42:03,,2025-04-11 11:28:59,EPWA,QTR45W  ,,,1453,57,0,1
157,48ad0c,2025-04-11 10:12:35,EDDH,2025-04-11 11:19:47,EPWA,LOT6KG  ,1713.0,16.0,1153,34,0,1
158,48af08,2025-04-11 09:27:39,LFPG,2025-04-11 11:15:38,EPWA,LOT3NE  ,1568.0,78.0,1265,42,2,1
159,471f70,2025-04-11 08:31:11,LEBL,2025-04-11 11:09:19,EPWA,WZZ17JZ ,1523.0,41.0,1236,42,0,1
160,48af12,2025-04-11 09:06:31,LIRF,2025-04-11 11:07:20,EPWA,LOT3EJ  ,304.0,133.0,2158,95,0,1
161,4d2020,2025-04-11 07:45:10,LCLK,2025-04-11 11:05:28,EPWA,WZZ456  ,12344.0,980.0,1178,42,0,1
162,48ae23,2025-04-11 03:55:04,KEWR,2025-04-11 11:02:43,EPWA,LOT16M  ,310.0,81.0,1959,80,1,1
163,3c6450,2025-04-11 09:43:49,EDDM,2025-04-11 11:00:24,EPWA,DLH4LK  ,1882.0,19.0,2570,110,0,1
164,495278,2025-04-11 03:50:10,KJFK,2025-04-11 10:57:28,EPWA,LOT5N   ,1536.0,64.0,2059,95,0,1
165,489788,2025-04-11 10:15:05,EPWR,2025-04-11 10:56:48,EPWA,LOT3LN  ,797.0,1.0,879,34,1,1
166,48ad87,2025-04-11 10:20:08,EPKK,2025-04-11 10:53:03,EPWA,LOT3908 ,352.0,10.0,1166,42,0,1
167,48af0c,2025-04-11 09:16:16,ENGM,2025-04-11 10:47:56,EPWA,LOT48F  ,1324.0,59.0,1259,42,0,1
168,48ad83,2025-04-11 10:04:27,EPGD,2025-04-11 10:45:59,EPWA,LOT3VC  ,3094.0,750.0,1242,42,0,1
169,48978a,2025-04-11 10:01:16,EPPO,2025-04-11 10:43:58,EPWA,LOT3AB  ,890.0,5.0,1128,42,3,1
170,471f64,2025-04-11 08:25:23,EGGP,2025-04-11 10:41:28,EPWA,WZZ4GA  ,483.0,85.0,1313,42,0,1
171,48adaf,2025-04-11 08:47:03,LIMC,2025-04-11 10:39:28,EPWA,LOT318  ,1910.0,74.0,1105,42,2,1
172,48adac,2025-04-11 10:01:13,EPRZ,2025-04-11 10:37:45,EPWA,LOT6MJ  ,1052.0,106.0,861,34,1,1
173,489786,2025-04-11 10:01:00,EPKT,2025-04-11 10:35:47,EPWA,LOT8WZ  ,2410.0,458.0,1243,42,0,1
174,48ada0,2025-04-11 08:34:54,LSGG,2025-04-11 10:33:52,EPWA,LOT3YM  ,2933.0,324.0,1360,49,1,1
175,48ad09,2025-04-11 09:31:20,EDDB,2025-04-11 10:31:56,EPWA,LOT3JA  ,4925.0,35.0,1059,34,0,1
176,48ac82,2025-04-11 08:43:39,LSZH,2025-04-11 10:29:29,EPWA,LOT2CH  ,1631.0,73.0,1204,49,1,1
177,48ada9,2025-04-11 08:48:31,EHAM,2025-04-11 10:27:38,EPWA,LOT266  ,1072.0,80.0,884,34,0,1
178,440749,2025-04-11 08:33:51,,2025-04-11 10:25:48,EPWA,GDK7    ,,,851,34,0,1
179,48ae04,2025-04-11 02:32:59,VIDP,2025-04-11 10:22:23,EPWA,LOT72   ,2739.0,212.0,1120,26,1,1
180,48ad82,2025-04-11 08:52:19,EDDF,2025-04-11 10:20:25,EPWA,LOT2EG  ,1010.0,57.0,875,34,1,1
181,896315,2025-04-11 04:38:35,OMDB,2025-04-11 10:17:42,EPWA,UAE98X  ,3523.0,263.0,1256,42,0,1
182,48ae07,2025-04-11 02:34:51,CYYZ,2025-04-11 10:15:42,EPWA,LOT6E   ,380.0,51.0,1642,64,1,1
183,48af05,2025-04-11 08:34:10,EBMB,2025-04-11 10:13:52,EPWA,LOT2LP  ,440.0,83.0,1237,34,2,1
184,48ad00,2025-04-11 08:33:34,ELLX,2025-04-11 10:11:59,EPWA,LOT252  ,327.0,86.0,1204,42,0,1
185,48ac81,2025-04-11 08:53:49,ESSA,2025-04-11 10:09:36,EPWA,LOT454  ,1463.0,42.0,1197,49,0,1
186,39856b,2025-04-11 08:08:30,LFPG,2025-04-11 09:58:29,EPWA,AFR71NR ,1319.0,48.0,1397,57,2,1
187,48ad0b,2025-04-11 08:57:01,EKCH,2025-04-11 09:56:23,EPWA,LOT7RN  ,3622.0,154.0,1269,42,0,1
188,4b906c,2025-04-11 00:00:04,,2025-04-11 09:53:59,EPWA,PGT1500 ,,,1371,57,0,1
189,48ada4,2025-04-11 08:27:17,EDDL,2025-04-11 09:50:27,EPWA,LOT4LV  ,843.0,67.0,1158,42,0,1
190,48ad10,2025-04-11 08:33:04,EKBI,2025-04-11 09:46:24,EPWA,LOT2AK  ,913.0,153.0,1101,42,0,1
191,471fa0,2025-04-11 07:43:02,EGGW,2025-04-11 09:41:54,EPWA,WZZ9341 ,1051.0,15.0,1166,42,0,1
192,484b8f,2025-04-11 08:10:30,EHAM,2025-04-11 09:37:59,EPWA,KLM75C  ,1261.0,19.0,1284,49,0,1
193,4b7f4c,2025-04-11 07:45:42,LSZB,2025-04-11 09:24:35,EPWA,SUI002  ,347.0,68.0,1048,49,0,1
194,471f6b,2025-04-11 07:37:41,LIME,2025-04-11 09:21:14,EPWA,WZZ204M ,2175.0,272.0,1037,34,1,1
195,738060,2025-04-11 05:47:00,LLBG,2025-04-11 09:19:09,EPWA,ELY5101 ,1759.0,65.0,1343,49,1,1
196,400935,2025-04-11 07:06:45,EGLL,2025-04-11 09:07:29,EPWA,BAW846W ,1060.0,17.0,1696,80,3,1
197,47878c,2025-04-11 07:41:10,ENGM,2025-04-11 09:04:24,EPWA,NOZ1020 ,12488.0,1087.0,1213,42,0,1
198,4d200e,2025-04-11 06:58:31,LIRF,2025-04-11 09:00:50,EPWA,WZZ6KG  ,344.0,87.0,1278,49,0,1
199,48ae00,2025-04-11 00:00:03,,2025-04-11 08:58:35,EPWA,LOT3PK  ,,,1048,42,0,1
200,48ad03,2025-04-11 07:54:31,LKPR,2025-04-11 08:48:58,EPWA,LOT5RW  ,1137.0,29.0,1192,49,2,1
201,48ada1,2025-04-11 08:02:35,EYVI,2025-04-11 08:46:39,EPWA,LOT778  ,1275.0,76.0,1089,42,1,1
202,489789,2025-04-11 07:48:30,LHBP,2025-04-11 08:43:38,EPWA,LOT5LP  ,797.0,13.0,1197,49,0,1
203,48ad0d,2025-04-11 07:33:01,LOWW,2025-04-11 08:32:27,EPWA,LOT224  ,200.0,15.0,1131,42,0,1
